# page: ai-software-developer-course/lessons/0400-one-file-two-readers.html
# viewport: 1280x900 at device pixel ratio 1
# base: paper light in full; every other row lists only what moved from it

axis | paper light | line.axis | color=rgb(26, 26, 24); fill=none; stroke=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
practice | press dark | div.practice | color=rgb(237, 228, 211); background-color=color(srgb 0.142275 0.125902 0.0970785); border-top-color=color(srgb 0.219765 0.201529 0.16898); border-right-color=color(srgb 0.219765 0.201529 0.16898); border-bottom-color=color(srgb 0.219765 0.201529 0.16898); border-left-color=rgb(217, 171, 82); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
q | paper light | div.q | color=rgb(26, 26, 24); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; min-height=0px; margin-top=19px; margin-bottom=19px
q | paper dark | div.q | color=rgb(234, 230, 218)
q | slate light | div.q | color=rgb(20, 23, 28)
q | slate dark | div.q | color=rgb(230, 234, 241)
q | ink light | div.q | color=rgb(13, 13, 13)
q | ink dark | div.q | color=rgb(245, 245, 245)
q | sage light | div.q | color=rgb(22, 26, 19)
q | sage dark | div.q | color=rgb(228, 234, 217)
q | harbor light | div.q | color=rgb(17, 24, 32)
q | harbor dark | div.q | color=rgb(223, 232, 237)
q | aubergine light | div.q | color=rgb(25, 19, 25)
q | aubergine dark | div.q | color=rgb(235, 226, 234)
q | press light | div.q | color=rgb(28, 26, 23)
q | press dark | div.q | color=rgb(237, 228, 211)
q-fb | paper light | div.q-fb | color=rgb(74, 74, 68); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13.44px; font-weight=400; line-height=20.16px; display=none; min-height=0px; margin-top=8px; padding-left=3.2px
q-fb | paper dark | div.q-fb | color=rgb(195, 189, 174)
q-fb | slate light | div.q-fb | color=rgb(67, 73, 85)
q-fb | slate dark | div.q-fb | color=rgb(178, 186, 199)
q-fb | ink light | div.q-fb | color=rgb(58, 58, 58)
q-fb | ink dark | div.q-fb | color=rgb(200, 200, 200)
q-fb | sage light | div.q-fb | color=rgb(65, 71, 60)
q-fb | sage dark | div.q-fb | color=rgb(180, 189, 167)
q-fb | harbor light | div.q-fb | color=rgb(60, 71, 79)
q-fb | harbor dark | div.q-fb | color=rgb(171, 184, 194)
q-fb | aubergine light | div.q-fb | color=rgb(70, 61, 70)
q-fb | aubergine dark | div.q-fb | color=rgb(191, 178, 188)
q-fb | press light | div.q-fb | color=rgb(74, 68, 60)
q-fb | press dark | div.q-fb | color=rgb(194, 183, 163)
q-opt | paper light | button.q-opt | color=rgb(74, 74, 68); background-color=rgb(253, 252, 248); border-top-color=color(srgb 0.547059 0.545098 0.533333); border-right-color=color(srgb 0.547059 0.545098 0.533333); border-bottom-color=color(srgb 0.547059 0.545098 0.533333); border-left-color=color(srgb 0.547059 0.545098 0.533333); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=14.24px; font-weight=400; line-height=normal; text-align=left; display=block; min-height=0px; margin-top=6px; margin-bottom=6px; padding-top=8.8px; padding-right=12.8px; padding-bottom=8.8px; padding-left=12.8px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=8px; border-top-right-radius=8px; border-bottom-right-radius=8px; border-bottom-left-radius=8px
q-opt | paper dark | button.q-opt | color=rgb(195, 189, 174); background-color=rgb(23, 22, 15); border-top-color=color(srgb 0.503922 0.494118 0.456863); border-right-color=color(srgb 0.503922 0.494118 0.456863); border-bottom-color=color(srgb 0.503922 0.494118 0.456863); border-left-color=color(srgb 0.503922 0.494118 0.456863)
q-opt | slate light | button.q-opt | color=rgb(67, 73, 85); background-color=rgb(255, 255, 255); border-top-color=color(srgb 0.539216 0.545098 0.554902); border-right-color=color(srgb 0.539216 0.545098 0.554902); border-bottom-color=color(srgb 0.539216 0.545098 0.554902); border-left-color=color(srgb 0.539216 0.545098 0.554902)
q-opt | slate dark | button.q-opt | color=rgb(178, 186, 199); background-color=rgb(19, 23, 29); border-top-color=color(srgb 0.488235 0.503922 0.529412); border-right-color=color(srgb 0.488235 0.503922 0.529412); border-bottom-color=color(srgb 0.488235 0.503922 0.529412); border-left-color=color(srgb 0.488235 0.503922 0.529412)
q-opt | ink light | button.q-opt | color=rgb(58, 58, 58); background-color=rgb(255, 255, 255); border-top-color=color(srgb 0.52549 0.52549 0.52549); border-right-color=color(srgb 0.52549 0.52549 0.52549); border-bottom-color=color(srgb 0.52549 0.52549 0.52549); border-left-color=color(srgb 0.52549 0.52549 0.52549)
q-opt | ink dark | button.q-opt | color=rgb(200, 200, 200); background-color=rgb(15, 16, 17); border-top-color=color(srgb 0.509804 0.511765 0.513726); border-right-color=color(srgb 0.509804 0.511765 0.513726); border-bottom-color=color(srgb 0.509804 0.511765 0.513726); border-left-color=color(srgb 0.509804 0.511765 0.513726)
q-opt | sage light | button.q-opt | color=rgb(65, 71, 60); background-color=rgb(251, 253, 247); border-top-color=color(srgb 0.535294 0.547059 0.521569); border-right-color=color(srgb 0.535294 0.547059 0.521569); border-bottom-color=color(srgb 0.535294 0.547059 0.521569); border-left-color=color(srgb 0.535294 0.547059 0.521569)
q-opt | sage dark | button.q-opt | color=rgb(180, 189, 167); background-color=rgb(18, 23, 18); border-top-color=color(srgb 0.482353 0.503922 0.460784); border-right-color=color(srgb 0.482353 0.503922 0.460784); border-bottom-color=color(srgb 0.482353 0.503922 0.460784); border-left-color=color(srgb 0.482353 0.503922 0.460784)
q-opt | harbor light | button.q-opt | color=rgb(60, 71, 79); background-color=rgb(251, 253, 254); border-top-color=color(srgb 0.52549 0.543137 0.560784); border-right-color=color(srgb 0.52549 0.543137 0.560784); border-bottom-color=color(srgb 0.52549 0.543137 0.560784); border-left-color=color(srgb 0.52549 0.543137 0.560784)
q-opt | harbor dark | button.q-opt | color=rgb(171, 184, 194); background-color=rgb(14, 22, 27); border-top-color=color(srgb 0.464706 0.498039 0.517647); border-right-color=color(srgb 0.464706 0.498039 0.517647); border-bottom-color=color(srgb 0.464706 0.498039 0.517647); border-left-color=color(srgb 0.464706 0.498039 0.517647)
q-opt | aubergine light | button.q-opt | color=rgb(70, 61, 70); background-color=rgb(253, 251, 253); border-top-color=color(srgb 0.545098 0.529412 0.545098); border-right-color=color(srgb 0.545098 0.529412 0.545098); border-bottom-color=color(srgb 0.545098 0.529412 0.545098); border-left-color=color(srgb 0.545098 0.529412 0.545098)
q-opt | aubergine dark | button.q-opt | color=rgb(191, 178, 188); background-color=rgb(22, 17, 22); border-top-color=color(srgb 0.503922 0.476471 0.501961); border-right-color=color(srgb 0.503922 0.476471 0.501961); border-bottom-color=color(srgb 0.503922 0.476471 0.501961); border-left-color=color(srgb 0.503922 0.476471 0.501961)
q-opt | press light | button.q-opt | color=rgb(74, 68, 60); background-color=rgb(248, 245, 240); border-top-color=color(srgb 0.541176 0.531373 0.515686); border-right-color=color(srgb 0.541176 0.531373 0.515686); border-bottom-color=color(srgb 0.541176 0.531373 0.515686); border-left-color=color(srgb 0.541176 0.531373 0.515686)
q-opt | press dark | button.q-opt | color=rgb(194, 183, 163); background-color=rgb(29, 25, 18); border-top-color=color(srgb 0.521569 0.496078 0.44902); border-right-color=color(srgb 0.521569 0.496078 0.44902); border-bottom-color=color(srgb 0.521569 0.496078 0.44902); border-left-color=color(srgb 0.521569 0.496078 0.44902)
q-stem | paper light | div.q-stem | color=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=15.2px; font-weight=600; line-height=22.04px; display=block; min-height=0px; margin-bottom=9px
q-stem | paper dark | div.q-stem | color=rgb(234, 230, 218)
q-stem | slate light | div.q-stem | color=rgb(20, 23, 28)
q-stem | slate dark | div.q-stem | color=rgb(230, 234, 241)
q-stem | ink light | div.q-stem | color=rgb(13, 13, 13)
q-stem | ink dark | div.q-stem | color=rgb(245, 245, 245)
q-stem | sage light | div.q-stem | color=rgb(22, 26, 19)
q-stem | sage dark | div.q-stem | color=rgb(228, 234, 217)
q-stem | harbor light | div.q-stem | color=rgb(17, 24, 32)
q-stem | harbor dark | div.q-stem | color=rgb(223, 232, 237)
q-stem | aubergine light | div.q-stem | color=rgb(25, 19, 25)
q-stem | aubergine dark | div.q-stem | color=rgb(235, 226, 234)
q-stem | press light | div.q-stem | color=rgb(28, 26, 23)
q-stem | press dark | div.q-stem | color=rgb(237, 228, 211)
quiz | paper light | div.quiz | color=rgb(26, 26, 24); background-color=color(srgb 0.961 0.957216 0.941804); border-top-color=color(srgb 0.876431 0.87302 0.858353); border-right-color=color(srgb 0.876431 0.87302 0.858353); border-bottom-color=color(srgb 0.876431 0.87302 0.858353); border-left-color=color(srgb 0.876431 0.87302 0.858353); box-shadow=rgba(38, 34, 24, 0.06) 0px 1px 2px 0px, rgba(38, 34, 24, 0.07) 0px 6px 20px 0px; font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; margin-top=29px; margin-bottom=29px; padding-top=19.2px; padding-right=22.4px; padding-bottom=19.2px; padding-left=22.4px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=12px; border-top-right-radius=12px; border-bottom-right-radius=12px; border-bottom-left-radius=12px
quiz | paper dark | div.quiz | color=rgb(234, 230, 218); background-color=color(srgb 0.119157 0.114824 0.0866863); border-top-color=color(srgb 0.197765 0.192314 0.162314); border-right-color=color(srgb 0.197765 0.192314 0.162314); border-bottom-color=color(srgb 0.197765 0.192314 0.162314); border-left-color=color(srgb 0.197765 0.192314 0.162314); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | slate light | div.quiz | color=rgb(20, 23, 28); background-color=color(srgb 0.967745 0.968157 0.968843); border-top-color=color(srgb 0.880196 0.881725 0.884275); border-right-color=color(srgb 0.880196 0.881725 0.884275); border-bottom-color=color(srgb 0.880196 0.881725 0.884275); border-left-color=color(srgb 0.880196 0.881725 0.884275)
quiz | slate dark | div.quiz | color=rgb(230, 234, 241); background-color=color(srgb 0.103471 0.119157 0.142824); border-top-color=color(srgb 0.182078 0.197765 0.221804); border-right-color=color(srgb 0.182078 0.197765 0.221804); border-bottom-color=color(srgb 0.182078 0.197765 0.221804); border-left-color=color(srgb 0.182078 0.197765 0.221804); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | ink light | div.quiz | color=rgb(13, 13, 13); background-color=color(srgb 0.966784 0.966784 0.966784); border-top-color=color(srgb 0.876627 0.876627 0.876627); border-right-color=color(srgb 0.876627 0.876627 0.876627); border-bottom-color=color(srgb 0.876627 0.876627 0.876627); border-left-color=color(srgb 0.876627 0.876627 0.876627)
quiz | ink dark | div.quiz | color=rgb(245, 245, 245); background-color=color(srgb 0.0903922 0.0941765 0.0979608); border-top-color=color(srgb 0.176078 0.17949 0.182902); border-right-color=color(srgb 0.176078 0.17949 0.182902); border-bottom-color=color(srgb 0.176078 0.17949 0.182902); border-left-color=color(srgb 0.176078 0.17949 0.182902); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | sage light | div.quiz | color=rgb(22, 26, 19); background-color=color(srgb 0.952882 0.961 0.937333); border-top-color=color(srgb 0.867569 0.876431 0.852392); border-right-color=color(srgb 0.867569 0.876431 0.852392); border-bottom-color=color(srgb 0.867569 0.876431 0.852392); border-left-color=color(srgb 0.867569 0.876431 0.852392)
quiz | sage dark | div.quiz | color=rgb(228, 234, 217); background-color=color(srgb 0.0994118 0.119157 0.097902); border-top-color=color(srgb 0.177647 0.197765 0.172039); border-right-color=color(srgb 0.177647 0.197765 0.172039); border-bottom-color=color(srgb 0.177647 0.197765 0.172039); border-left-color=color(srgb 0.177647 0.197765 0.172039); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | harbor light | div.quiz | color=rgb(17, 24, 32); background-color=color(srgb 0.952196 0.960725 0.965608); border-top-color=color(srgb 0.86502 0.875412 0.882902); border-right-color=color(srgb 0.86502 0.875412 0.882902); border-bottom-color=color(srgb 0.86502 0.875412 0.882902); border-left-color=color(srgb 0.86502 0.875412 0.882902)
quiz | harbor dark | div.quiz | color=rgb(223, 232, 237); background-color=color(srgb 0.0835883 0.115098 0.134706); border-top-color=color(srgb 0.161451 0.193333 0.212941); border-right-color=color(srgb 0.161451 0.193333 0.212941); border-bottom-color=color(srgb 0.161451 0.193333 0.212941); border-left-color=color(srgb 0.161451 0.193333 0.212941); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | aubergine light | div.quiz | color=rgb(25, 19, 25); background-color=color(srgb 0.960863 0.952471 0.960863); border-top-color=color(srgb 0.875922 0.866039 0.875922); border-right-color=color(srgb 0.875922 0.866039 0.875922); border-bottom-color=color(srgb 0.875922 0.866039 0.875922); border-left-color=color(srgb 0.875922 0.866039 0.875922)
quiz | aubergine dark | div.quiz | color=rgb(235, 226, 234); background-color=color(srgb 0.11551 0.095353 0.115373); border-top-color=color(srgb 0.194863 0.173216 0.194353); border-right-color=color(srgb 0.194863 0.173216 0.194353); border-bottom-color=color(srgb 0.194863 0.173216 0.194353); border-left-color=color(srgb 0.194863 0.173216 0.194353); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | press light | div.quiz | color=rgb(28, 26, 23); background-color=color(srgb 0.942353 0.930725 0.911392); border-top-color=color(srgb 0.860392 0.849137 0.830549); border-right-color=color(srgb 0.860392 0.849137 0.830549); border-bottom-color=color(srgb 0.860392 0.849137 0.830549); border-left-color=color(srgb 0.860392 0.849137 0.830549)
quiz | press dark | div.quiz | color=rgb(237, 228, 211); background-color=color(srgb 0.142275 0.125902 0.0970785); border-top-color=color(srgb 0.219765 0.201529 0.16898); border-right-color=color(srgb 0.219765 0.201529 0.16898); border-bottom-color=color(srgb 0.219765 0.201529 0.16898); border-left-color=color(srgb 0.219765 0.201529 0.16898); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
read | paper light | text.read | color=rgb(26, 26, 24); fill=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13px; font-style=italic; font-weight=400; line-height=22.36px; text-align=center; white-space=nowrap; display=block; min-height=0px
read | paper dark | text.read | color=rgb(234, 230, 218); fill=rgb(234, 230, 218)
read | slate light | text.read | color=rgb(20, 23, 28); fill=rgb(20, 23, 28)
read | slate dark | text.read | color=rgb(230, 234, 241); fill=rgb(230, 234, 241)
read | ink light | text.read | color=rgb(13, 13, 13); fill=rgb(13, 13, 13)
read | ink dark | text.read | color=rgb(245, 245, 245); fill=rgb(245, 245, 245)
read | sage light | text.read | color=rgb(22, 26, 19); fill=rgb(22, 26, 19)
read | sage dark | text.read | color=rgb(228, 234, 217); fill=rgb(228, 234, 217)
read | harbor light | text.read | color=rgb(17, 24, 32); fill=rgb(17, 24, 32)
read | harbor dark | text.read | color=rgb(223, 232, 237); fill=rgb(223, 232, 237)
read | aubergine light | text.read | color=rgb(25, 19, 25); fill=rgb(25, 19, 25)
read | aubergine dark | text.read | color=rgb(235, 226, 234); fill=rgb(235, 226, 234)
read | press light | text.read | color=rgb(28, 26, 23); fill=rgb(28, 26, 23)
read | press dark | text.read | color=rgb(237, 228, 211); fill=rgb(237, 228, 211)
ref | paper light | path.d-flow.ref.s-alarm | color=rgb(26, 26, 24); fill=none; stroke=rgb(178, 60, 10); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
ref | paper dark | path.d-flow.ref.s-alarm | color=rgb(234, 230, 218); stroke=rgb(240, 138, 93)
ref | slate light | path.d-flow.ref.s-alarm | color=rgb(20, 23, 28)
ref | slate dark | path.d-flow.ref.s-alarm | color=rgb(230, 234, 241); stroke=rgb(240, 138, 93)
ref | ink light | path.d-flow.ref.s-alarm | color=rgb(13, 13, 13)
ref | ink dark | path.d-flow.ref.s-alarm | color=rgb(245, 245, 245); stroke=rgb(240, 138, 93)
ref | sage light | path.d-flow.ref.s-alarm | color=rgb(22, 26, 19)
ref | sage dark | path.d-flow.ref.s-alarm | color=rgb(228, 234, 217); stroke=rgb(240, 138, 93)
