doc_id,topic,model,data,loss,gradient,tensor,training,vector,matrix,recipe,oven,flour,sauce,simmer,knife,dough,flavour,orbit,telescope,galaxy,spectrum,comet,nebula,parsec,eclipse,striker,offside,penalty,midfield,keeper,stadium,kickoff,referee,the,of,and,a,to,in,is,for
d03355,machine_learning,37,32,30,38,31,19,37,37,2,1,0,0,0,0,5,2,1,0,1,2,2,3,4,2,3,3,1,1,0,0,1,3,76,49,53,59,56,57,57,53
d03356,football,2,1,2,1,2,0,1,1,3,0,1,0,1,2,0,2,2,2,0,0,1,0,0,0,22,12,20,23,14,23,18,7,29,28,27,24,29,26,28,21
d03357,cooking,0,0,0,1,0,0,0,0,4,5,9,9,9,1,4,8,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6,5,10,9,5,6,12,17
d03358,astronomy,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,11,11,5,7,11,6,7,6,1,0,0,0,0,0,0,0,12,20,17,11,12,15,14,16
d03359,football,1,1,1,0,4,0,1,2,2,2,2,5,1,0,2,1,4,1,4,1,2,1,0,2,29,26,26,28,33,39,27,29,52,44,40,56,55,59,51,52
d03360,astronomy,2,0,0,0,3,1,3,0,0,1,0,3,0,0,0,0,23,17,20,28,25,21,18,17,0,1,1,0,4,2,1,1,37,38,39,23,25,40,26,36
d03361,astronomy,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14,11,13,16,13,11,19,15,0,1,1,1,1,2,0,0,16,24,16,17,27,15,19,26
d03362,machine_learning,11,10,6,13,9,10,8,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,14,14,11,14,18,20,20,21
d03363,football,2,0,3,1,2,4,3,1,2,1,1,2,2,1,2,0,2,1,3,4,5,3,1,4,39,36,51,43,47,39,48,37,65,65,59,72,74,59,80,67
d03364,machine_learning,18,11,6,11,9,14,14,15,1,0,2,1,0,1,2,0,0,0,2,0,1,1,2,3,1,0,0,0,1,1,0,1,13,25,23,11,15,25,15,24
d03365,astronomy,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,8,9,8,7,4,6,5,1,0,0,0,1,1,1,1,1,10,9,8,13,11,16,4,10
d03366,astronomy,1,0,1,0,1,2,2,2,1,2,0,0,1,1,1,3,29,23,18,24,20,27,20,24,2,1,2,0,0,0,0,0,47,35,38,39,45,36,23,39
d03367,machine_learning,11,4,12,11,9,10,7,17,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,15,15,17,15,14,16,13,20
d03368,cooking,2,2,1,1,4,4,1,1,38,32,32,33,36,30,42,44,3,0,1,3,1,2,2,0,1,2,0,3,0,0,3,2,54,52,44,82,55,58,60,62
d03369,astronomy,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5,6,4,4,3,11,6,9,0,0,0,0,0,1,1,0,12,4,10,8,5,8,6,7
d03370,football,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,9,8,9,5,5,5,7,13,8,9,13,13,13,7,14
d03371,football,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,2,5,5,8,4,4,6,4,7,6,3,9,9,4,15,4
d03372,astronomy,0,4,2,1,1,0,0,1,0,1,1,3,1,2,1,3,32,43,42,32,29,43,46,38,2,0,3,1,3,2,2,2,55,54,68,67,52,67,75,59
d03373,astronomy,2,1,0,2,1,0,1,4,1,1,1,2,0,0,0,0,30,19,20,18,28,17,26,22,0,0,0,3,0,0,1,1,34,30,34,29,36,31,34,32
d03374,machine_learning,7,6,10,4,3,7,9,7,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,2,9,9,10,9,9,5,7
d03375,machine_learning,13,13,10,10,17,7,9,11,0,1,0,0,0,2,1,1,1,1,1,0,0,0,0,2,1,0,1,1,0,2,1,0,20,14,25,16,18,21,16,17
d03376,astronomy,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,11,8,10,10,9,8,8,7,0,0,1,1,0,1,0,2,14,15,19,8,19,13,19,18
d03377,football,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11,9,5,3,6,9,10,10,9,9,6,13,11,9,13,6
d03378,football,0,0,0,0,0,0,0,1,2,1,0,2,2,0,0,1,0,1,0,0,0,0,0,1,14,9,14,15,9,12,15,18,20,22,16,23,20,22,24,19
d03379,astronomy,1,1,3,3,3,2,2,4,6,4,2,3,2,1,2,4,53,45,51,59,45,54,41,43,0,5,3,0,3,6,2,2,82,89,67,87,87,90,87,87
d03380,astronomy,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,10,10,10,11,8,11,8,4,1,1,0,0,0,0,0,0,9,8,17,17,14,12,21,9
d03381,machine_learning,43,36,53,46,49,56,49,40,3,2,4,3,1,3,4,1,3,1,2,5,2,0,4,2,0,4,2,1,4,4,3,5,73,80,81,75,69,74,78,91
d03382,machine_learning,52,51,51,51,51,51,52,57,2,2,1,0,2,4,2,2,4,1,1,2,2,4,3,4,1,4,3,4,2,1,1,1,79,90,91,84,95,84,96,93
d03383,football,0,0,1,2,0,1,0,1,0,1,0,0,2,1,1,1,1,0,0,3,3,0,1,0,17,22,13,19,31,12,23,18,20,30,32,31,31,22,34,31
d03384,astronomy,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,25,30,29,18,21,16,22,20,0,0,1,0,1,1,0,1,27,30,26,38,32,38,24,30
d03385,cooking,0,3,1,0,0,1,1,3,21,14,19,16,19,20,29,26,0,3,0,0,3,1,0,1,2,2,0,0,0,2,1,0,40,37,27,33,35,39,30,32
d03386,cooking,1,0,0,0,0,0,1,1,8,13,9,16,12,12,9,15,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,18,15,21,26,20,18,14,19
d03387,football,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,7,1,8,7,3,10,7,7,6,6,9,6,14,6
d03388,astronomy,1,0,0,0,2,2,0,0,0,0,0,0,2,0,1,1,9,9,12,10,11,7,17,12,1,0,2,0,0,0,1,0,25,18,27,16,23,13,25,13
d03389,football,0,0,1,2,1,1,0,1,1,1,0,1,4,0,1,0,0,0,1,1,0,0,1,0,21,14,13,15,18,16,12,10,17,27,30,13,31,29,23,26
d03390,cooking,0,0,0,0,0,1,1,0,15,21,10,14,15,10,16,12,1,0,1,0,0,1,3,0,0,1,0,2,0,0,0,2,22,23,17,21,24,13,21,20
d03391,astronomy,2,2,2,1,4,1,1,2,0,2,1,1,1,0,2,1,32,36,28,32,37,32,37,33,2,1,1,3,0,1,1,0,50,51,47,50,63,42,42,44
d03392,cooking,2,0,0,0,2,0,1,1,15,13,14,22,22,13,12,20,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,34,40,33,22,27,30,30,22
d03393,astronomy,0,1,1,1,1,1,2,2,0,1,0,0,1,0,1,0,15,17,14,14,14,12,17,5,0,1,1,0,0,2,0,2,18,28,21,26,20,18,20,20
d03394,machine_learning,22,22,21,21,29,23,27,24,1,1,1,1,0,0,1,2,2,0,1,0,2,0,0,0,1,3,0,0,1,0,0,2,32,33,36,24,40,23,29,32
d03395,astronomy,1,0,0,1,1,0,1,1,0,0,0,0,1,2,1,0,10,5,7,9,4,8,5,7,0,0,1,0,0,0,1,0,16,11,15,12,8,13,13,12
d03396,cooking,0,0,0,0,0,1,2,0,13,13,14,15,13,12,9,9,1,0,0,1,2,0,1,2,1,0,0,0,0,2,0,1,16,22,17,23,19,16,15,20
d03397,football,0,1,0,0,0,0,1,1,0,0,0,0,0,4,0,2,1,1,1,0,0,0,0,0,16,19,12,12,10,8,17,14,19,18,19,19,18,20,29,26
d03398,machine_learning,34,35,31,27,32,22,28,17,4,0,1,2,0,0,1,1,0,1,0,0,2,1,0,3,1,0,1,1,0,0,2,3,34,29,42,27,32,44,44,25
d03399,cooking,0,0,0,0,1,0,0,1,5,6,4,7,3,8,4,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,14,5,7,9,9,1,11
d03400,machine_learning,10,9,7,9,11,20,8,7,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,14,9,14,12,13,11,19,8
d03401,football,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4,1,5,8,7,10,2,3,10,11,15,10,8,6,15,10
d03402,cooking,0,0,1,0,2,0,0,2,20,26,24,27,27,21,15,22,0,0,1,1,1,0,0,1,0,2,1,1,2,0,1,2,28,38,26,28,30,35,32,39
d03403,astronomy,0,1,2,1,0,2,1,1,0,4,0,0,0,0,1,0,13,11,14,14,15,6,18,17,0,1,1,1,0,0,0,1,23,25,22,22,15,31,28,19
d03404,astronomy,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,7,14,9,11,11,10,10,13,1,0,2,1,1,0,1,1,12,12,16,13,21,20,14,18
d03405,cooking,1,0,0,1,0,0,0,0,17,11,14,21,19,17,18,21,0,0,1,2,0,0,1,1,1,2,0,1,0,0,1,0,19,24,18,25,18,26,25,33
d03406,machine_learning,4,9,5,10,5,7,6,10,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,1,14,20,13,11,12,21,13,15
d03407,machine_learning,8,7,10,10,8,7,14,10,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,2,1,0,25,16,14,9,11,21,15,14
d03408,football,0,0,2,2,1,2,1,0,2,0,1,0,1,2,1,0,1,1,0,0,0,1,0,1,11,10,13,11,12,14,6,15,22,20,22,21,17,20,17,15
d03409,cooking,4,1,4,0,1,2,2,4,54,45,51,51,58,50,64,47,5,4,2,2,4,3,0,0,2,4,1,0,4,5,2,0,94,83,80,85,92,82,84,79
d03410,cooking,0,0,0,0,0,0,0,0,5,4,10,10,6,13,13,0,0,1,2,0,0,0,1,0,0,1,2,0,0,2,0,0,12,9,12,9,21,13,15,16
d03411,football,0,1,1,1,0,1,0,1,1,1,0,0,2,3,0,2,3,3,5,0,0,0,1,1,24,28,27,22,21,27,29,24,37,44,48,39,53,47,47,49
d03412,astronomy,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,2,6,3,11,9,5,10,7,8,0,2,0,0,0,0,0,0,15,14,16,11,10,12,15,20
d03413,astronomy,0,1,0,1,2,1,0,0,0,1,1,0,2,1,2,0,13,19,11,16,11,13,11,16,0,0,2,0,1,1,2,0,35,27,21,16,26,17,20,20
d03414,astronomy,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,6,5,5,6,5,5,2,0,0,0,0,0,1,0,0,6,6,8,8,3,6,12,3
d03415,machine_learning,8,11,11,12,10,12,13,14,1,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,3,22,29,25,21,19,25,16,24
d03416,astronomy,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,10,10,6,5,3,8,5,8,0,0,1,0,0,0,0,0,9,14,10,11,8,7,10,13
d03417,football,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,6,13,8,5,9,7,10,7,13,11,7,12,19,13,20
d03418,machine_learning,13,11,11,11,14,11,9,7,0,2,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,12,12,12,18,10,16,13,16
d03419,cooking,0,2,1,4,2,3,2,3,29,34,21,30,28,24,36,25,3,0,2,0,4,2,0,2,0,2,1,0,1,1,1,2,37,45,46,43,41,42,44,43
d03420,cooking,1,0,2,0,1,2,1,0,24,21,18,28,19,28,32,27,1,1,0,1,1,1,2,1,0,1,0,1,0,0,0,0,42,29,32,35,43,39,53,41
d03421,football,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,5,3,3,7,2,5,5,2,10,6,5,9,7,8,1
d03422,football,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,1,5,15,9,11,7,15,14,8,7,16,18,16,13,15,19,17
d03423,machine_learning,10,3,11,9,9,5,16,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,7,12,11,10,10,15,17,6
d03424,football,2,0,1,0,2,0,3,0,1,2,2,0,0,2,0,1,0,0,0,1,1,1,1,1,30,16,21,18,16,24,22,17,35,29,28,40,33,25,41,29
d03425,football,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,10,8,6,5,6,9,3,7,6,4,5,12,10,11,11
d03426,astronomy,1,0,2,1,0,0,0,1,2,0,3,0,1,1,0,2,24,26,26,21,24,29,16,23,1,5,0,1,2,3,0,2,31,36,45,31,36,39,35,38
d03427,machine_learning,22,24,14,27,30,22,33,26,0,1,2,2,0,4,1,0,1,1,0,3,2,2,5,2,2,0,0,0,0,0,1,2,40,46,56,36,47,53,45,42
d03428,astronomy,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,6,6,8,5,7,5,5,0,0,1,1,3,0,0,0,9,12,6,13,4,13,8,7
d03429,machine_learning,10,6,14,6,15,11,12,6,0,0,2,2,1,1,0,1,0,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0,24,24,14,22,12,20,15,23
d03430,astronomy,0,1,0,0,0,1,0,1,0,1,1,2,0,0,1,0,22,15,18,24,7,10,14,12,0,0,0,2,1,2,1,1,23,27,31,27,24,20,19,27
d03431,machine_learning,8,8,13,9,11,10,17,7,1,0,2,0,1,0,1,0,1,0,0,0,2,1,3,0,0,1,0,0,0,1,0,1,18,21,17,27,23,16,19,17
d03432,machine_learning,17,19,14,22,26,18,22,22,0,0,0,1,1,0,1,3,2,1,1,0,0,1,1,1,1,0,0,0,0,0,2,0,31,33,32,31,30,25,32,36
d03433,astronomy,1,0,0,0,0,2,0,0,1,0,1,0,1,3,1,1,15,12,13,12,13,15,10,16,0,1,0,0,0,0,3,0,22,28,23,18,31,31,22,29
d03434,machine_learning,7,20,10,14,15,14,17,19,2,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,21,18,15,13,30,23,20,16
d03435,astronomy,0,1,0,0,1,0,2,0,0,0,0,0,0,1,2,0,17,12,12,12,18,23,14,14,1,1,1,1,0,1,1,1,32,21,30,34,22,34,23,22
d03436,machine_learning,26,22,24,27,19,22,28,23,1,0,0,2,1,1,0,0,2,1,1,0,1,2,0,2,1,2,0,0,0,1,3,1,41,34,45,34,34,38,43,47
d03437,machine_learning,8,7,21,9,11,16,7,11,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,17,13,15,22,17,15,10,21
d03438,cooking,0,0,1,0,0,1,0,0,13,9,16,17,18,16,16,12,0,1,1,1,2,0,0,1,1,1,1,0,1,2,1,0,26,26,27,29,28,27,20,15
d03439,cooking,2,0,3,2,1,2,3,1,38,42,36,27,28,28,36,39,1,2,2,1,2,1,1,0,1,1,1,0,2,0,0,2,66,60,60,63,63,51,66,59
d03440,cooking,0,1,0,0,0,0,2,0,5,3,5,11,5,10,7,11,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,9,8,6,11,11,12,11,15
d03441,cooking,0,0,0,0,1,0,0,0,2,7,8,5,7,2,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,5,8,5,10,6,5,5
d03442,machine_learning,49,52,43,44,44,50,44,44,1,2,3,1,1,0,3,7,2,3,4,4,0,3,0,1,6,0,1,1,2,0,1,1,66,65,68,68,65,67,67,77
d03443,astronomy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,5,3,5,7,3,7,4,0,0,0,1,0,0,0,0,10,9,14,11,6,7,9,10
d03444,astronomy,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,4,5,7,7,7,10,7,0,0,0,1,0,1,1,1,12,9,18,18,8,13,13,7
d03445,cooking,0,0,0,0,0,0,0,0,8,5,6,5,7,9,6,9,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,12,16,15,16,14,14,8,18
d03446,cooking,0,1,0,1,0,1,1,0,6,7,7,5,6,8,4,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,9,11,8,10,7,6,6
d03447,football,1,0,0,1,0,1,1,0,0,1,2,0,1,1,1,1,0,3,2,0,1,0,1,1,23,25,10,21,19,17,17,22,32,26,25,28,32,31,30,31
d03448,machine_learning,12,24,20,22,18,16,9,22,0,1,0,1,0,0,4,1,2,1,1,0,0,0,1,0,2,0,2,0,0,1,0,2,26,37,29,27,26,24,25,32
d03449,cooking,3,0,0,1,1,0,2,1,18,12,16,20,19,19,19,8,3,3,0,1,2,2,2,0,0,1,2,1,0,1,2,0,27,22,27,31,39,26,28,27
d03450,machine_learning,7,6,5,6,7,6,6,11,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,6,6,8,12,12,6,7
d03451,machine_learning,9,8,14,9,10,7,7,6,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,20,11,18,11,9,12,9,10
d03452,machine_learning,8,3,2,6,15,10,8,11,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,12,10,10,12,16,16,8,6
d03453,cooking,3,0,3,0,4,0,2,0,36,43,30,26,37,23,27,37,2,0,1,1,0,0,1,1,2,1,6,0,2,2,1,0,72,54,53,49,75,53,60,57
d03454,astronomy,0,1,0,1,1,0,0,0,0,1,1,2,0,1,1,0,21,14,13,15,14,16,15,14,0,0,0,0,1,0,4,0,35,28,27,26,30,28,29,26
d03455,football,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,6,11,5,9,13,11,8,7,11,18,12,19,13,13,15,10
d03456,astronomy,0,2,0,1,0,0,2,2,1,0,0,0,4,0,2,1,22,32,22,17,24,23,19,20,1,0,0,0,0,1,2,1,30,27,36,29,27,34,38,28
d03457,football,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,13,6,7,10,4,6,4,4,14,13,12,9,8,12,16,19
d03458,football,2,0,1,0,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,14,9,22,17,13,18,11,21,15,23,30,23,28,24,26,15
d03459,machine_learning,5,5,2,4,7,8,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,8,6,14,5,9,6,7
d03460,astronomy,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2,9,11,11,8,18,8,13,6,1,1,0,3,0,3,1,0,21,12,6,16,11,12,21,8
d03461,football,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,6,11,15,13,10,18,15,17,24,18,25,27,21,23,20,19
d03462,football,1,2,1,1,2,1,0,0,2,2,2,1,0,2,1,1,1,0,0,0,1,1,2,0,28,25,21,24,21,33,32,26,50,49,45,46,38,39,50,48
d03463,cooking,1,1,0,2,0,0,3,0,21,25,21,25,28,11,29,26,2,0,0,0,1,3,0,0,2,0,2,1,1,0,0,1,42,41,27,38,41,41,39,34
d03464,machine_learning,13,17,19,18,12,11,12,11,0,1,2,0,0,0,1,2,0,0,2,0,1,0,0,1,0,0,1,1,0,0,1,0,19,23,29,39,23,23,21,26
d03465,cooking,3,1,1,0,2,0,1,3,30,37,37,25,37,50,26,34,1,1,3,0,1,1,2,1,0,0,1,1,1,1,1,0,57,43,67,59,53,55,62,47
d03466,football,1,3,3,2,2,0,2,6,3,3,7,4,10,2,4,4,1,4,7,4,4,2,2,3,81,73,72,84,72,87,80,66,118,128,119,114,132,115,120,128
d03467,astronomy,1,1,0,2,0,1,0,0,0,2,1,0,2,2,2,0,17,14,12,21,8,20,7,13,0,1,0,0,1,2,0,0,17,27,30,25,29,26,31,27
d03468,cooking,0,0,0,3,1,2,3,1,22,20,44,37,27,30,30,24,2,1,4,3,3,0,0,2,0,1,4,0,0,1,0,1,46,37,55,36,38,32,38,45
d03469,cooking,2,3,1,0,0,0,1,2,20,19,23,19,26,17,18,25,1,1,1,0,1,1,0,3,2,1,0,0,1,2,1,2,30,48,36,36,45,37,33,38
d03470,cooking,1,0,0,2,1,0,0,1,11,10,14,13,10,10,7,10,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,1,17,25,16,23,16,18,26,22
d03471,machine_learning,14,10,17,11,2,14,15,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,18,17,23,15,11,18,19
d03472,astronomy,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2,8,3,8,11,8,5,8,14,0,2,1,0,1,1,0,1,16,10,13,9,12,14,12,12
d03473,machine_learning,24,16,18,16,17,15,15,15,0,1,2,0,2,0,0,4,0,0,2,2,0,2,0,1,0,0,1,1,2,0,0,1,21,28,28,22,23,35,29,22
d03474,machine_learning,8,9,9,17,8,10,9,9,0,0,0,0,0,1,1,1,2,1,0,0,1,0,0,0,2,1,1,0,0,0,1,1,14,28,17,27,15,21,11,11
d03475,cooking,0,0,1,1,1,1,0,2,17,23,17,24,24,19,21,26,1,1,1,0,1,1,2,0,1,0,1,0,2,1,2,0,35,37,39,23,41,34,26,23
d03476,football,0,2,2,1,0,0,1,1,2,0,1,3,0,5,0,3,0,2,1,0,0,0,1,0,15,17,14,16,10,12,15,21,23,29,28,21,21,23,23,23
d03477,astronomy,0,2,1,3,1,0,0,0,0,0,0,2,2,1,1,0,14,13,11,10,7,15,9,13,0,0,0,0,2,0,0,0,22,25,11,21,25,21,20,20
d03478,football,0,2,2,3,1,2,0,2,1,1,0,1,2,0,2,0,1,0,3,0,1,1,0,2,26,32,31,45,31,36,36,41,45,52,67,44,55,63,47,55
d03479,cooking,2,2,3,1,0,2,1,3,35,39,48,34,43,39,28,33,1,0,3,4,2,5,2,0,0,0,1,1,4,1,1,2,59,66,56,59,64,62,71,62
d03480,astronomy,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,10,14,11,10,15,8,12,18,0,0,0,1,1,2,1,1,13,18,17,16,8,16,20,18
d03481,astronomy,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,11,8,9,6,10,7,5,12,1,0,0,0,0,0,0,1,6,11,9,6,7,14,10,17
d03482,cooking,0,2,1,1,0,1,1,0,11,13,20,13,9,21,12,15,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,30,24,17,14,27,15,22,24
d03483,cooking,1,0,0,2,2,0,1,2,13,15,14,10,16,11,15,12,0,0,0,2,1,0,0,1,0,1,3,4,0,0,0,0,29,16,34,16,25,20,19,29
d03484,machine_learning,24,21,37,24,19,16,36,37,0,0,0,3,2,2,6,2,4,1,4,0,1,1,0,3,2,1,1,4,3,2,0,1,53,39,59,48,48,38,49,64
d03485,astronomy,0,1,0,1,3,0,3,1,2,1,0,0,0,1,0,0,15,15,20,11,15,12,18,11,1,0,1,0,1,1,2,3,20,24,22,24,16,23,22,26
d03486,cooking,0,3,1,3,3,3,3,0,42,36,37,33,50,42,33,43,0,2,3,2,2,2,2,1,3,3,2,0,0,0,1,2,60,77,53,65,76,54,61,59
d03487,astronomy,0,0,1,0,1,0,0,0,1,1,2,1,0,0,0,0,8,8,12,12,13,12,9,12,0,0,0,0,1,1,0,2,14,20,15,21,16,15,16,6
d03488,football,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,6,4,5,7,5,15,4,6,15,12,9,9,15,20,16,11
d03489,machine_learning,31,25,29,27,34,30,32,29,0,0,2,2,1,2,2,0,0,2,1,2,0,1,4,2,3,0,1,0,1,3,2,3,49,49,44,50,54,53,46,49
d03490,astronomy,0,0,1,1,1,0,0,0,0,3,0,0,0,1,1,1,12,23,11,8,14,14,11,19,0,2,0,0,1,3,0,0,24,7,25,18,29,24,17,23
d03491,football,1,0,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,8,5,10,5,9,11,18,12,11,14,9,12,14
d03492,astronomy,2,0,1,0,0,0,1,1,0,1,1,0,2,1,1,0,5,13,12,12,8,11,12,11,0,1,0,0,1,1,0,0,17,17,18,29,20,15,25,19
d03493,football,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,3,0,1,0,2,0,0,0,0,14,15,14,14,17,8,15,15,21,24,24,22,22,24,24,23
d03494,astronomy,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,3,15,18,30,24,31,27,23,23,3,2,1,2,0,0,0,2,31,37,48,55,40,39,40,44
d03495,cooking,0,0,0,0,0,0,0,0,8,13,6,10,13,10,9,9,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,13,12,15,13,16,16,15,15
d03496,cooking,0,0,2,0,1,1,0,0,14,7,7,11,10,11,9,13,1,1,0,0,1,3,0,0,1,0,0,1,1,0,1,0,17,24,16,20,29,19,23,23
d03497,cooking,0,2,2,0,0,1,1,0,15,11,10,12,9,10,12,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,19,23,20,16,20,21,19,28
d03498,football,2,0,1,0,1,0,0,2,1,2,2,3,2,1,1,3,1,1,1,0,2,1,1,1,18,26,20,20,12,20,22,23,23,35,34,31,41,33,25,35
d03499,football,1,1,1,2,2,0,0,1,2,0,0,1,1,2,2,3,1,0,0,0,0,1,1,1,12,15,14,10,23,14,21,13,16,16,18,22,30,38,26,34
d03500,cooking,1,1,0,0,1,1,1,1,4,8,7,13,10,7,11,10,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,16,19,10,14,11,13,13,11
d03501,astronomy,1,1,1,2,0,1,0,0,0,1,1,1,1,0,2,1,16,17,12,13,21,17,22,24,0,0,1,0,0,2,1,1,28,25,33,30,35,34,30,41
d03502,machine_learning,19,9,7,13,12,15,14,17,0,0,0,0,1,0,0,2,3,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,18,28,19,17,28,15,19,16
d03503,astronomy,0,1,0,0,2,0,0,1,1,1,0,2,0,2,2,0,12,14,22,10,15,16,13,22,0,0,1,0,0,2,1,0,22,17,22,20,26,18,14,29
d03504,astronomy,1,1,0,1,0,1,0,1,2,1,0,1,2,0,1,2,21,24,30,25,22,20,24,20,0,0,1,1,1,1,0,0,41,41,42,44,37,35,44,50
d03505,machine_learning,5,10,8,6,8,5,8,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,10,14,12,9,14,13,14,9
d03506,cooking,3,1,2,0,0,0,2,2,10,10,17,13,29,22,15,12,2,0,0,0,0,1,0,1,2,2,1,1,1,0,3,2,31,30,23,25,33,22,25,30
d03507,machine_learning,27,29,19,27,35,26,22,36,0,3,2,1,3,1,1,3,2,1,1,0,2,0,0,2,1,3,0,4,0,2,2,2,42,36,53,30,42,48,39,41
d03508,football,2,0,4,4,1,2,1,1,1,1,0,1,1,1,2,3,2,0,1,0,0,2,0,1,15,30,29,23,24,20,22,25,39,38,32,42,37,35,34,43
d03509,machine_learning,25,11,18,10,17,15,19,17,0,0,0,2,1,2,1,1,2,1,0,2,2,1,1,1,1,0,1,0,1,2,0,3,38,27,30,28,23,28,26,30
d03510,machine_learning,32,17,29,19,17,21,12,20,0,2,2,1,0,1,2,1,3,3,1,1,3,1,2,3,2,0,0,0,3,0,2,0,30,40,29,25,34,38,28,25
