sample_id,ch01,ch02,ch03,ch04,ch05,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
3142,0.179246,0.299284,0.415236,0.481647,0.493141,0.480590,0.479518,0.482555,0.432305,0.406709,0.359758,0.337197,0.267190,0.230183,0.207581,0.187211,0.214586,0.201652,0.238434,0.232200,0.251423,0.147646,0.082707,0.027924
3143,0.173468,0.236347,0.322080,0.359826,0.400119,0.457877,0.413459,0.407726,0.432878,0.472036,0.419825,0.372419,0.330426,0.195735,0.176747,0.106626,0.162463,0.132929,0.124316,0.107991,0.081834,0.028635,0.031540,0.009707
3144,0.323941,0.513445,0.664420,0.812798,0.881039,0.864461,0.838366,0.737040,0.695716,0.659557,0.581204,0.569544,0.516649,0.432694,0.404686,0.351787,0.390195,0.373037,0.353548,0.349559,0.312973,0.168589,0.117267,0.058388
3145,0.150208,0.286582,0.365708,0.410068,0.446205,0.423859,0.397073,0.379024,0.328608,0.318754,0.304101,0.283749,0.242842,0.210895,0.204545,0.233455,0.230664,0.210880,0.251795,0.230033,0.143726,0.126039,0.069573,0.013135
3146,0.151737,0.164590,0.245865,0.285712,0.283568,0.312483,0.359731,0.395177,0.411301,0.416889,0.419171,0.382003,0.273789,0.208434,0.139022,0.139772,0.134216,0.104806,0.172966,0.177564,0.103763,0.064093,0.054593,0.016561
3147,0.205080,0.335497,0.452707,0.533074,0.606751,0.551696,0.552801,0.476066,0.509454,0.454105,0.423043,0.344125,0.276479,0.203893,0.181104,0.139284,0.147808,0.139682,0.161084,0.206002,0.138558,0.064803,0.080260,-0.000980
3148,0.205928,0.343606,0.460935,0.529916,0.585147,0.550410,0.533550,0.506492,0.504673,0.481526,0.437494,0.385594,0.315446,0.301433,0.263479,0.220455,0.218667,0.214041,0.209935,0.200415,0.150157,0.121223,0.065164,0.034016
3149,0.252726,0.294652,0.444297,0.514091,0.576325,0.574014,0.528043,0.476643,0.468820,0.438952,0.404230,0.349999,0.312680,0.244953,0.172566,0.117851,0.153633,0.099399,0.123568,0.074401,0.093817,0.031398,0.039245,-0.008642
3150,0.205358,0.345142,0.454344,0.531663,0.579760,0.582498,0.493061,0.448332,0.365830,0.307931,0.277292,0.241896,0.211599,0.163187,0.134918,0.141629,0.133473,0.110183,0.091410,0.086238,0.082306,0.051305,0.001141,0.005961
3151,0.275788,0.368328,0.524220,0.559022,0.643715,0.629028,0.611237,0.546407,0.467982,0.439992,0.330735,0.322680,0.243836,0.207475,0.167280,0.165159,0.164689,0.148592,0.168724,0.174773,0.144675,0.105907,0.088178,0.029322
3152,0.164083,0.188184,0.299694,0.369906,0.406960,0.424307,0.506600,0.602562,0.610825,0.674350,0.665595,0.668736,0.575607,0.416605,0.327631,0.259602,0.205039,0.194998,0.141243,0.114575,0.061956,0.047785,0.028116,-0.030598
3153,0.465396,0.729037,0.953242,1.138726,1.229159,1.254447,1.264517,1.203422,1.134395,1.110158,0.974176,0.864510,0.650069,0.474043,0.338190,0.236090,0.227938,0.222671,0.289444,0.236543,0.207001,0.121049,0.070427,0.058637
3154,0.105534,0.161380,0.143679,0.219469,0.255022,0.260399,0.265822,0.263431,0.246496,0.260741,0.268803,0.265708,0.241719,0.269801,0.266769,0.238052,0.257598,0.236650,0.240837,0.206826,0.138288,0.091666,0.085841,0.029777
3155,0.167693,0.292183,0.336240,0.462681,0.501316,0.519676,0.507320,0.461473,0.536910,0.487946,0.442217,0.376613,0.306528,0.185213,0.164899,0.133948,0.127089,0.137549,0.164199,0.124099,0.099375,0.073936,0.064470,0.049265
3156,0.131128,0.245260,0.275725,0.349632,0.380739,0.447870,0.468457,0.507671,0.611153,0.619508,0.630236,0.535319,0.447080,0.366376,0.291185,0.252754,0.196519,0.216375,0.249965,0.190081,0.160882,0.121591,0.068975,0.028176
3157,0.465646,0.653983,0.896299,1.082498,1.140383,1.072846,1.000727,0.804435,0.601461,0.441757,0.343438,0.254439,0.230172,0.165622,0.117730,0.120251,0.156991,0.139310,0.190573,0.187220,0.124482,0.083305,0.045823,-0.000204
3158,0.141040,0.244144,0.286523,0.396787,0.438009,0.482685,0.499306,0.581274,0.672133,0.721055,0.704575,0.607872,0.565440,0.466979,0.392079,0.298525,0.258609,0.335746,0.239137,0.289653,0.194423,0.122241,0.044916,0.018665
3159,0.178290,0.301855,0.375886,0.435588,0.469246,0.485721,0.426901,0.358402,0.384512,0.290961,0.304029,0.229473,0.213067,0.140609,0.096189,0.136058,0.098095,0.115594,0.130462,0.085419,0.050909,0.071082,0.016422,0.026497
3160,0.150745,0.230268,0.320679,0.368287,0.433499,0.400880,0.391375,0.373239,0.284344,0.326772,0.256494,0.242160,0.201042,0.207265,0.203395,0.217485,0.144217,0.176541,0.165063,0.139192,0.069606,0.069352,0.038741,-0.006892
3161,0.141683,0.218078,0.267433,0.324633,0.332327,0.372902,0.397233,0.386539,0.399966,0.392602,0.406668,0.333344,0.300204,0.216262,0.168390,0.147622,0.141430,0.157692,0.136710,0.141385,0.129212,0.069013,0.031280,-0.019086
3162,0.195212,0.380941,0.470950,0.543859,0.585319,0.628285,0.555109,0.525257,0.466593,0.471690,0.415757,0.316197,0.277388,0.224783,0.188256,0.141198,0.146234,0.137561,0.159015,0.125589,0.095721,0.066622,0.054005,-0.000657
3163,0.311081,0.483270,0.655873,0.757610,0.850253,0.842556,0.849433,0.765784,0.800214,0.731515,0.652266,0.552447,0.415900,0.326917,0.239135,0.206956,0.182145,0.217515,0.232330,0.228349,0.175801,0.121471,0.080606,-0.008396
3164,0.184808,0.267268,0.316159,0.400627,0.466244,0.545304,0.559838,0.628444,0.693291,0.701178,0.717249,0.628763,0.519224,0.409673,0.339389,0.254411,0.206335,0.208921,0.163637,0.161334,0.093544,0.073124,0.043134,0.035081
3165,0.194593,0.322984,0.401744,0.493331,0.543126,0.520278,0.569574,0.597272,0.603120,0.602643,0.522907,0.473134,0.359199,0.273859,0.161803,0.139624,0.132793,0.083711,0.122876,0.118829,0.116977,0.036278,-0.015070,0.002590
3166,0.186811,0.340480,0.481138,0.546212,0.591175,0.576403,0.523311,0.500388,0.445315,0.394725,0.352410,0.284126,0.234157,0.186365,0.129050,0.104369,0.138739,0.150753,0.162294,0.141125,0.090818,0.085077,0.035258,0.030416
3167,0.161157,0.280016,0.404662,0.438693,0.470546,0.509042,0.498413,0.488984,0.545481,0.497973,0.464758,0.373106,0.304220,0.227668,0.146639,0.115715,0.112066,0.141157,0.108586,0.132273,0.098335,0.078592,0.018608,0.058700
3168,0.209808,0.310361,0.362091,0.448837,0.425850,0.463259,0.450012,0.440092,0.378795,0.372838,0.333470,0.320687,0.295025,0.186288,0.231275,0.172758,0.180045,0.124540,0.132912,0.090241,0.096460,0.071773,0.021387,0.052131
3169,0.115248,0.168825,0.233817,0.269107,0.306441,0.342981,0.389303,0.398983,0.419006,0.447588,0.426098,0.384166,0.304072,0.253956,0.180022,0.192144,0.137766,0.126159,0.152906,0.102434,0.070867,0.023323,-0.003521,0.017289
3170,0.099238,0.128244,0.208686,0.197724,0.251719,0.284491,0.370260,0.443246,0.474755,0.530885,0.512383,0.442127,0.367243,0.245004,0.218355,0.129696,0.117454,0.143469,0.164963,0.171405,0.115955,0.104238,0.038062,0.016135
3171,0.152777,0.161280,0.242535,0.285003,0.308746,0.305951,0.347979,0.312992,0.323344,0.313843,0.317972,0.227587,0.201703,0.169377,0.138503,0.103337,0.118790,0.088598,0.120625,0.163481,0.128749,0.097757,0.080659,0.016022
3172,0.211186,0.239247,0.275619,0.392209,0.446357,0.479301,0.531975,0.566430,0.636041,0.641548,0.610384,0.556033,0.420038,0.279391,0.232536,0.160721,0.153531,0.169898,0.144857,0.106903,0.079478,0.056578,0.051341,-0.007631
3173,0.189052,0.245287,0.303667,0.399836,0.458597,0.423782,0.416219,0.368110,0.318311,0.359494,0.281467,0.311602,0.253273,0.223081,0.197824,0.188912,0.169943,0.189267,0.111454,0.120538,0.069723,0.017669,0.027322,0.020739
3174,0.204766,0.320727,0.453310,0.502091,0.596611,0.587857,0.555422,0.550334,0.559831,0.469251,0.485116,0.443542,0.353229,0.316413,0.263967,0.194037,0.210301,0.174432,0.170112,0.140511,0.079223,0.025048,0.063057,0.034445
3175,0.213907,0.310756,0.401728,0.486844,0.523691,0.532776,0.488254,0.509469,0.503404,0.452192,0.417284,0.378114,0.359671,0.291304,0.228851,0.281477,0.180697,0.194084,0.106989,0.149391,0.077072,0.064040,-0.000851,0.019875
3176,0.042744,0.132312,0.151638,0.165352,0.209079,0.260025,0.252944,0.334270,0.403388,0.469711,0.498635,0.508489,0.518568,0.505289,0.438803,0.407120,0.373519,0.394364,0.320713,0.256732,0.208847,0.136639,0.083254,0.000615
3177,0.070432,0.150650,0.185813,0.216372,0.268884,0.270613,0.268494,0.264703,0.313866,0.260541,0.311903,0.297945,0.233638,0.202103,0.145912,0.148683,0.106417,0.161259,0.119877,0.118441,0.137728,0.049192,0.033941,0.030963
3178,0.884771,1.330569,1.678534,2.052639,2.189802,2.135604,1.869753,1.572203,1.217822,0.977672,0.767684,0.572192,0.354724,0.286959,0.170507,0.123875,0.100332,0.088835,0.072773,0.079699,0.053024,0.043096,0.033140,-0.015005
3179,0.096548,0.214708,0.268014,0.330570,0.372353,0.375336,0.379567,0.389936,0.378930,0.412567,0.418269,0.306689,0.290222,0.191945,0.217953,0.187383,0.138985,0.138333,0.145512,0.166375,0.116051,0.100646,0.066645,-0.028869
3180,0.187868,0.313625,0.396437,0.479135,0.549584,0.603155,0.614099,0.737452,0.764987,0.818644,0.805169,0.657831,0.505464,0.334350,0.256705,0.157515,0.157712,0.155435,0.138226,0.150226,0.125377,0.083173,0.008881,0.041862
3181,0.200516,0.297613,0.401169,0.544351,0.549684,0.587383,0.639523,0.700702,0.707133,0.721253,0.688654,0.571780,0.479481,0.337233,0.214750,0.189288,0.194548,0.172997,0.159326,0.147093,0.185858,0.116773,0.055390,0.050350
3182,0.155784,0.237433,0.278047,0.369461,0.423474,0.440437,0.506845,0.560134,0.600547,0.663315,0.616817,0.559080,0.406872,0.301389,0.186570,0.124475,0.130681,0.191364,0.231968,0.237641,0.213144,0.122716,0.070267,0.010421
3183,0.172519,0.270258,0.312916,0.484684,0.515247,0.511286,0.588340,0.616496,0.703170,0.716976,0.753673,0.645870,0.573076,0.456898,0.389628,0.371663,0.299799,0.298235,0.268493,0.288646,0.219938,0.132616,0.113758,0.047938
3184,0.170038,0.218455,0.246671,0.326197,0.399110,0.408820,0.434786,0.499469,0.554092,0.571286,0.588433,0.471917,0.400634,0.282858,0.163482,0.136580,0.145619,0.151789,0.167397,0.167265,0.125029,0.117486,0.081869,0.041625
3185,0.068631,0.131567,0.155356,0.146725,0.182891,0.221959,0.243426,0.295022,0.357073,0.367781,0.410355,0.361029,0.357957,0.296324,0.264479,0.242999,0.191133,0.217567,0.231569,0.181977,0.149876,0.110412,0.033515,0.009020
3186,0.292873,0.418039,0.604109,0.658002,0.756553,0.769749,0.766489,0.720954,0.712626,0.676475,0.652758,0.522987,0.383880,0.319586,0.238307,0.125719,0.147733,0.173777,0.194221,0.163443,0.140593,0.103874,0.072787,0.007413
3187,0.271128,0.361690,0.507090,0.586306,0.650744,0.635809,0.636106,0.610041,0.566635,0.522681,0.509986,0.392565,0.367122,0.288061,0.223521,0.203729,0.177489,0.195239,0.209845,0.245744,0.161607,0.161598,0.080471,0.035579
3188,0.101527,0.189001,0.215391,0.259699,0.300025,0.299037,0.345244,0.316662,0.333088,0.310193,0.320140,0.324402,0.302699,0.281487,0.236260,0.241313,0.245923,0.276006,0.217180,0.207455,0.140226,0.099965,0.046718,0.011439
3189,0.265494,0.415371,0.572060,0.701989,0.785200,0.779192,0.775280,0.748100,0.731587,0.689596,0.584199,0.529848,0.371893,0.245471,0.166016,0.112246,0.120557,0.078569,0.131213,0.116328,0.042705,0.040256,-0.002646,0.003996
3190,0.111641,0.158166,0.189506,0.236557,0.286251,0.256719,0.236938,0.276523,0.253313,0.291796,0.242047,0.220370,0.172865,0.122565,0.090267,0.079431,0.063842,0.100619,0.111777,0.152092,0.144726,0.075611,0.088767,0.020880
3191,0.253895,0.387688,0.559899,0.680559,0.732386,0.738543,0.777384,0.767797,0.775380,0.785503,0.749785,0.683496,0.552399,0.393802,0.379659,0.288501,0.224004,0.217672,0.172658,0.147623,0.124244,0.074018,0.077050,0.011057
3192,0.232461,0.330871,0.453918,0.469736,0.535315,0.526345,0.516842,0.427603,0.402506,0.336359,0.350775,0.278568,0.172265,0.127942,0.099796,0.124130,0.132731,0.194665,0.206324,0.212454,0.154526,0.144218,0.077561,0.031677
3193,0.155867,0.255054,0.357471,0.436013,0.477943,0.531022,0.566837,0.686511,0.757056,0.815499,0.766062,0.678301,0.471788,0.375027,0.229083,0.156570,0.165723,0.113583,0.118523,0.058440,0.066246,0.050435,0.061274,0.033505
3194,0.201321,0.319453,0.410218,0.502886,0.533419,0.545375,0.600914,0.557139,0.550602,0.549688,0.517789,0.457024,0.311031,0.203988,0.122889,0.087456,0.065527,0.086025,0.100036,0.110326,0.089413,0.067285,0.054881,0.022170
3195,0.205812,0.344140,0.440803,0.545567,0.551189,0.608032,0.626818,0.594203,0.594664,0.571358,0.544123,0.473658,0.356334,0.316589,0.254151,0.182472,0.179887,0.150396,0.166258,0.157764,0.127042,0.085825,0.028011,-0.010806
3196,0.189566,0.327812,0.409693,0.520715,0.561072,0.582418,0.589475,0.585194,0.623640,0.631696,0.674177,0.663219,0.654217,0.577329,0.523053,0.514619,0.407219,0.408347,0.309222,0.243424,0.171192,0.121339,0.075619,0.015468
3197,0.241517,0.356591,0.484062,0.512059,0.578196,0.577657,0.540174,0.479689,0.437352,0.417398,0.321544,0.326814,0.273130,0.225585,0.221038,0.227014,0.205171,0.201917,0.210315,0.186024,0.139382,0.129017,0.049291,-0.003245
3198,0.237633,0.395261,0.523329,0.633296,0.682240,0.673257,0.646234,0.522513,0.432081,0.392558,0.349700,0.304796,0.228024,0.203201,0.224553,0.165521,0.165796,0.184753,0.139191,0.144080,0.113166,0.090781,0.068623,0.027273
3199,0.057645,0.124266,0.176119,0.199348,0.273728,0.300468,0.387818,0.509709,0.622059,0.678387,0.704651,0.566439,0.468845,0.336312,0.179625,0.142001,0.123382,0.114454,0.174637,0.177644,0.130044,0.070907,0.011345,0.019905
3200,0.105897,0.126652,0.201556,0.181270,0.211696,0.239036,0.222149,0.260943,0.281138,0.312174,0.326050,0.318740,0.268736,0.236582,0.219650,0.171047,0.211264,0.202027,0.213843,0.255752,0.163322,0.121322,0.075876,0.026107
3201,0.517459,0.717472,0.980701,1.173223,1.218668,1.225705,1.098368,0.943741,0.817179,0.701586,0.650217,0.546164,0.465985,0.411813,0.388239,0.359721,0.324950,0.315160,0.276325,0.172362,0.146170,0.095567,0.079404,0.042904
3202,0.301666,0.407120,0.579478,0.680625,0.735356,0.774095,0.759225,0.750623,0.747511,0.730643,0.663710,0.566597,0.433486,0.304126,0.225291,0.160555,0.160624,0.076686,0.095713,0.019200,0.082388,0.002396,0.021285,0.001657
3203,0.230715,0.384333,0.504496,0.576886,0.581186,0.586948,0.515118,0.460453,0.418182,0.317664,0.279348,0.232632,0.229585,0.160604,0.091528,0.139671,0.123096,0.118209,0.123567,0.104605,0.106634,0.067204,0.050933,0.016179
3204,0.142601,0.175985,0.220520,0.279506,0.320479,0.291982,0.328390,0.319482,0.286261,0.293762,0.203425,0.224334,0.159777,0.134411,0.139692,0.086899,0.099037,0.137958,0.146133,0.144118,0.125276,0.120048,0.035447,0.045103
3205,0.086584,0.125530,0.217229,0.251828,0.282006,0.340295,0.383666,0.386464,0.472011,0.473226,0.485837,0.410429,0.333056,0.246747,0.146640,0.141818,0.068857,0.109523,0.135311,0.124639,0.098415,0.076765,0.011654,0.001807
3206,0.131303,0.188291,0.272259,0.283100,0.344502,0.337324,0.318458,0.313760,0.298128,0.317849,0.305086,0.236293,0.186226,0.199983,0.125593,0.110843,0.138208,0.103930,0.093271,0.108420,0.111352,0.067097,0.053102,0.011445
3207,0.206917,0.321528,0.400655,0.542470,0.567758,0.577758,0.597509,0.565234,0.556673,0.577284,0.496308,0.432160,0.316986,0.259176,0.227739,0.139999,0.145720,0.170743,0.152958,0.132125,0.143160,0.106181,0.041532,0.025666
3208,0.151710,0.245380,0.322669,0.393353,0.434959,0.473532,0.460801,0.536962,0.495885,0.491540,0.483026,0.410436,0.371476,0.272725,0.238494,0.172109,0.160408,0.178631,0.216166,0.199138,0.178458,0.053006,0.058137,0.006205
3209,0.247646,0.380059,0.486158,0.580493,0.672783,0.643575,0.572142,0.555739,0.466523,0.407011,0.384017,0.296024,0.269327,0.195477,0.177695,0.155604,0.103705,0.157577,0.106056,0.104440,0.072477,0.010380,0.042782,0.019214
3210,0.098686,0.198794,0.225961,0.288442,0.280187,0.320367,0.313392,0.316273,0.283250,0.306130,0.281201,0.235965,0.227008,0.205724,0.218992,0.174489,0.165800,0.196357,0.170333,0.151796,0.124589,0.087586,0.048146,0.049880
3211,0.116414,0.185301,0.299939,0.316322,0.359824,0.352568,0.401702,0.375103,0.375480,0.390774,0.391661,0.357278,0.311587,0.280960,0.250058,0.223815,0.232709,0.246939,0.264421,0.240594,0.178770,0.133102,0.090795,0.008278
3212,0.241134,0.301549,0.402603,0.482766,0.547347,0.537248,0.504012,0.493245,0.461470,0.428916,0.407248,0.319142,0.281319,0.249807,0.196735,0.156634,0.173583,0.129643,0.094494,0.161465,0.162335,0.046105,0.035038,0.020818
3213,0.349538,0.509432,0.672263,0.784587,0.849422,0.820032,0.756940,0.740597,0.692760,0.585244,0.533039,0.477673,0.465457,0.411971,0.380949,0.372396,0.345268,0.285937,0.208512,0.179582,0.125861,0.077031,0.043310,0.052918
3214,0.135569,0.156112,0.222406,0.256765,0.318106,0.336641,0.331468,0.316377,0.287351,0.320429,0.315247,0.254603,0.254843,0.187439,0.210921,0.200256,0.169116,0.236420,0.265226,0.257245,0.162836,0.126125,0.071113,0.032571
3215,0.096145,0.150265,0.230557,0.284731,0.287935,0.320052,0.304426,0.346883,0.374611,0.399264,0.357994,0.330303,0.315063,0.240619,0.203030,0.159576,0.128024,0.163746,0.157885,0.114355,0.100989,0.092852,0.015912,0.006709
3216,0.175091,0.237337,0.292769,0.375524,0.355613,0.396841,0.370976,0.410000,0.373581,0.365348,0.377219,0.347605,0.293936,0.204619,0.186691,0.158611,0.170644,0.180955,0.192403,0.153280,0.151846,0.096832,0.053586,0.011964
3217,0.193244,0.266059,0.384981,0.412885,0.474291,0.499056,0.479030,0.473729,0.456854,0.439282,0.373843,0.332087,0.271185,0.184367,0.180079,0.107197,0.106265,0.148937,0.164880,0.159092,0.107670,0.089335,0.044692,-0.037932
3218,0.183800,0.256775,0.371787,0.410124,0.407814,0.442830,0.368865,0.304475,0.273403,0.276731,0.190235,0.205256,0.148408,0.124100,0.072876,0.111804,0.109407,0.169373,0.210062,0.219282,0.170117,0.143188,0.041165,0.050766
3219,0.084522,0.156493,0.219770,0.283045,0.313461,0.322231,0.295268,0.313342,0.248342,0.263942,0.265721,0.221550,0.243975,0.187932,0.183311,0.184382,0.150897,0.173203,0.211222,0.239620,0.162635,0.089022,0.083352,0.028734
3220,0.081483,0.140054,0.276980,0.249776,0.255790,0.279786,0.275338,0.298309,0.292364,0.293829,0.319182,0.237770,0.224995,0.201559,0.228844,0.200035,0.200842,0.209180,0.195235,0.177616,0.099914,0.072763,0.031682,0.030077
3221,0.136848,0.155840,0.249525,0.324326,0.343347,0.364579,0.352081,0.388094,0.377340,0.388940,0.399473,0.292080,0.260235,0.166176,0.134398,0.106463,0.063294,0.100265,0.133334,0.089686,0.056747,0.038452,0.068975,0.032968
3222,0.074523,0.099252,0.172230,0.265472,0.278976,0.304442,0.376590,0.409155,0.463605,0.548191,0.503597,0.429405,0.389850,0.253133,0.230349,0.155709,0.164523,0.196329,0.196062,0.251961,0.173676,0.145104,0.068411,0.030615
3223,0.084562,0.120294,0.156075,0.214634,0.232244,0.269306,0.260922,0.284329,0.323551,0.287812,0.310139,0.276375,0.268063,0.216938,0.156708,0.151218,0.092895,0.115941,0.095269,0.082069,0.084875,0.063794,-0.005377,-0.007033
3224,0.204647,0.297958,0.405429,0.467180,0.482118,0.455799,0.476602,0.411001,0.310149,0.266561,0.236764,0.283796,0.243113,0.244534,0.230240,0.207668,0.201731,0.181669,0.159052,0.236131,0.154576,0.093202,0.060355,-0.033027
3225,0.144542,0.182186,0.279086,0.306742,0.315481,0.368801,0.368681,0.399950,0.425862,0.438420,0.462613,0.351772,0.293361,0.230061,0.179811,0.152570,0.139454,0.132749,0.195358,0.112039,0.106309,0.071445,0.016385,0.007854
3226,0.170008,0.263063,0.288622,0.426318,0.420410,0.474840,0.506887,0.534779,0.550904,0.568041,0.572763,0.474446,0.405154,0.292832,0.210014,0.183189,0.177663,0.163284,0.181071,0.189916,0.117931,0.100971,0.048800,0.013059
3227,0.221075,0.325707,0.412352,0.485630,0.507601,0.502058,0.521891,0.505097,0.479979,0.413310,0.378408,0.270204,0.268980,0.213845,0.140983,0.115978,0.153163,0.109570,0.120438,0.149910,0.096241,0.109473,0.017326,-0.000267
3228,0.239563,0.319753,0.421626,0.472150,0.490190,0.541284,0.507456,0.484376,0.471290,0.434286,0.446721,0.415326,0.313761,0.241391,0.200866,0.186657,0.179096,0.121109,0.105845,0.143444,0.078520,0.063672,0.049143,0.004160
3229,0.198751,0.302091,0.375820,0.480197,0.503904,0.500319,0.518079,0.504889,0.510141,0.515477,0.507950,0.409516,0.335388,0.247705,0.184205,0.143318,0.095150,0.106789,0.070486,0.095935,0.017975,0.048941,0.021710,0.017154
3230,0.284888,0.366776,0.470528,0.614136,0.634767,0.658867,0.609830,0.596348,0.559628,0.533793,0.527895,0.421580,0.352808,0.250138,0.237802,0.208659,0.190263,0.166572,0.165081,0.122918,0.135840,0.044262,0.011168,0.024818
3231,0.215599,0.331657,0.443729,0.531191,0.555532,0.580767,0.578121,0.553985,0.553141,0.544337,0.522809,0.433493,0.380492,0.265379,0.255351,0.177882,0.154952,0.125861,0.119847,0.134092,0.068323,0.036432,-0.000636,0.024672
3232,0.100361,0.163419,0.238520,0.235018,0.315201,0.313636,0.346131,0.403853,0.404720,0.435733,0.404859,0.333308,0.276954,0.194476,0.149328,0.136055,0.063654,0.109188,0.126419,0.077668,0.092953,0.019647,0.026185,0.011002
3233,0.203054,0.268593,0.407003,0.483886,0.538011,0.563718,0.572330,0.546051,0.544624,0.525947,0.551873,0.535953,0.504422,0.482733,0.469266,0.395884,0.341136,0.280437,0.248638,0.182802,0.162172,0.111080,0.066266,0.005952
