unit_id,stratum,cluster,spend
U-015942,smb,555,269.23
U-015943,mid,235,699.67
U-015944,mid,518,649.34
U-015945,mid,575,761.4
U-015946,mid,579,716.84
U-015947,smb,172,243.39
U-015948,smb,244,270.18
U-015949,smb,44,275.69
U-015950,strategic,162,4911.29
U-015951,mid,582,787.14
U-015952,large,499,1731.27
U-015953,mid,136,516.96
U-015954,mid,259,889.97
U-015955,smb,341,232.99
U-015956,smb,544,286.78
U-015957,smb,413,212.91
U-015958,smb,423,126.84
U-015959,large,429,1245.59
U-015960,smb,478,304.66
U-015961,smb,164,261.23
U-015962,large,300,1274.97
U-015963,smb,159,58.05
U-015964,smb,465,169.74
U-015965,large,415,1250.75
U-015966,smb,102,151.05
U-015967,smb,522,305.89
U-015968,smb,417,302.0
U-015969,smb,597,126.89
U-015970,smb,130,205.75
U-015971,smb,467,246.08
U-015972,smb,217,323.84
U-015973,smb,389,252.08
U-015974,smb,498,136.25
U-015975,large,141,1425.77
U-015976,smb,382,239.13
U-015977,smb,391,251.25
U-015978,mid,496,517.17
U-015979,smb,535,327.31
U-015980,smb,401,285.33
U-015981,smb,130,235.72
U-015982,smb,101,311.54
U-015983,mid,302,708.91
U-015984,smb,539,132.02
U-015985,smb,233,232.03
U-015986,mid,584,615.81
U-015987,mid,202,588.06
U-015988,smb,494,324.0
U-015989,smb,213,181.94
U-015990,mid,209,465.14
U-015991,mid,242,551.77
U-015992,smb,562,286.03
U-015993,smb,57,301.97
U-015994,mid,452,494.19
U-015995,smb,516,172.5
U-015996,large,365,1672.75
U-015997,smb,360,188.27
U-015998,mid,395,663.84
U-015999,large,546,1404.0
U-016000,mid,486,167.59
U-016001,smb,510,278.97
U-016002,mid,162,396.16
U-016003,mid,121,652.88
U-016004,smb,312,300.96
U-016005,smb,356,361.5
U-016006,smb,491,247.67
U-016007,mid,167,314.29
U-016008,mid,163,716.94
U-016009,smb,371,340.62
U-016010,large,492,1512.21
U-016011,smb,435,284.84
U-016012,large,13,1243.61
U-016013,mid,115,608.22
U-016014,mid,525,476.03
U-016015,mid,328,615.68
U-016016,large,270,977.61
U-016017,smb,298,160.84
U-016018,mid,285,618.96
U-016019,mid,95,763.87
U-016020,mid,518,609.58
U-016021,strategic,488,2645.18
U-016022,mid,567,477.8
U-016023,mid,587,618.77
U-016024,smb,324,278.02
U-016025,smb,328,325.94
U-016026,smb,245,417.94
U-016027,strategic,16,2915.77
U-016028,smb,346,153.51
U-016029,mid,431,453.46
U-016030,smb,198,250.88
U-016031,strategic,305,4644.41
U-016032,mid,92,663.88
U-016033,smb,358,303.84
U-016034,large,161,1352.62
U-016035,smb,401,381.21
U-016036,smb,218,197.97
U-016037,smb,302,238.33
U-016038,smb,174,144.46
U-016039,smb,512,242.03
U-016040,smb,196,279.96
U-016041,smb,58,207.88
U-016042,smb,139,240.66
U-016043,smb,550,254.3
U-016044,mid,461,557.06
U-016045,mid,239,692.07
U-016046,mid,48,565.13
U-016047,smb,483,182.18
U-016048,smb,439,341.94
U-016049,large,56,991.99
U-016050,large,180,1143.41
U-016051,smb,592,234.56
U-016052,smb,274,332.72
U-016053,large,337,1541.83
U-016054,mid,390,836.28
U-016055,large,51,2355.36
U-016056,mid,310,736.01
U-016057,mid,280,621.42
U-016058,large,29,1655.81
U-016059,smb,458,200.84
U-016060,smb,585,238.14
U-016061,smb,532,364.39
U-016062,mid,139,330.59
U-016063,smb,24,324.2
U-016064,smb,103,215.23
U-016065,mid,321,674.92
U-016066,large,309,1939.69
U-016067,smb,52,265.32
U-016068,smb,442,211.94
U-016069,mid,349,588.69
U-016070,smb,477,340.99
U-016071,strategic,13,4781.0
U-016072,large,412,1542.57
U-016073,mid,445,817.52
U-016074,smb,24,235.37
U-016075,smb,404,261.35
U-016076,smb,5,337.8
U-016077,smb,517,203.14
U-016078,smb,297,201.74
U-016079,large,84,1915.26
U-016080,smb,125,281.91
U-016081,mid,405,687.01
U-016082,smb,245,149.98
U-016083,smb,214,262.41
U-016084,smb,437,299.7
U-016085,mid,129,478.69
U-016086,smb,592,246.19
U-016087,smb,472,170.71
U-016088,large,533,819.42
U-016089,smb,221,251.71
U-016090,smb,368,151.99
U-016091,smb,40,243.63
U-016092,large,54,1731.6
U-016093,strategic,523,7127.95
U-016094,mid,374,513.1
U-016095,mid,291,678.09
U-016096,large,469,1646.41
U-016097,large,149,1032.01
U-016098,smb,56,174.65
U-016099,large,426,1310.15
U-016100,smb,268,317.58
U-016101,smb,359,291.47
U-016102,mid,246,741.83
U-016103,strategic,527,4979.0
U-016104,large,375,1170.12
U-016105,large,356,1865.8
U-016106,mid,178,497.54
U-016107,large,558,1728.15
U-016108,mid,181,549.76
U-016109,mid,159,541.22
U-016110,mid,435,550.23
U-016111,smb,160,195.91
U-016112,smb,8,272.12
U-016113,smb,522,311.51
U-016114,smb,518,205.76
U-016115,mid,184,532.47
U-016116,smb,499,226.14
U-016117,mid,532,498.1
U-016118,large,372,571.47
U-016119,smb,487,216.13
U-016120,smb,298,63.67
U-016121,smb,472,204.16
U-016122,smb,467,249.8
U-016123,mid,257,686.64
U-016124,mid,84,374.23
U-016125,smb,274,295.96
U-016126,mid,349,729.68
U-016127,mid,502,719.28
U-016128,smb,410,225.48
U-016129,smb,255,217.63
U-016130,smb,260,189.23
U-016131,smb,555,295.54
U-016132,smb,303,186.97
U-016133,large,512,2113.52
U-016134,smb,358,265.98
U-016135,mid,500,473.59
U-016136,mid,190,759.39
U-016137,large,202,1715.26
U-016138,smb,466,285.94
U-016139,smb,370,189.43
U-016140,large,90,1626.41
U-016141,mid,306,709.26
U-016142,mid,11,663.79
U-016143,smb,318,298.5
U-016144,mid,439,691.7
U-016145,smb,378,328.91
U-016146,smb,391,322.36
U-016147,mid,18,535.1
U-016148,large,514,1612.41
U-016149,smb,523,274.33
U-016150,mid,163,627.33
U-016151,mid,451,689.07
U-016152,smb,578,258.2
U-016153,smb,260,167.8
U-016154,smb,167,207.34
U-016155,large,559,2001.78
U-016156,mid,546,590.51
U-016157,mid,264,423.39
U-016158,smb,249,279.63
U-016159,mid,8,554.69
U-016160,large,30,1180.45
U-016161,mid,466,766.24
U-016162,smb,429,182.28
U-016163,smb,133,290.68
U-016164,large,169,1108.75
U-016165,smb,453,256.91
U-016166,mid,475,407.41
U-016167,smb,402,268.27
U-016168,mid,179,849.54
U-016169,large,199,1522.2
U-016170,mid,351,767.64
U-016171,smb,144,292.0
U-016172,smb,24,55.96
U-016173,smb,542,290.84
U-016174,mid,561,832.64
U-016175,large,496,1495.31
U-016176,large,258,1624.47
U-016177,smb,348,275.4
U-016178,smb,583,239.15
U-016179,mid,135,772.76
U-016180,mid,386,376.22
U-016181,smb,28,223.97
U-016182,smb,597,257.29
U-016183,smb,400,283.88
U-016184,smb,523,182.59
U-016185,large,276,1911.21
U-016186,smb,170,313.74
U-016187,mid,555,482.61
U-016188,mid,467,276.59
U-016189,mid,524,718.08
U-016190,mid,68,834.22
U-016191,smb,487,247.01
U-016192,smb,431,153.13
U-016193,smb,279,232.27
U-016194,mid,235,688.09
U-016195,smb,442,184.05
U-016196,smb,498,115.99
U-016197,smb,576,235.78
U-016198,smb,106,155.25
U-016199,large,13,1300.04
U-016200,large,53,990.14
U-016201,smb,406,252.0
U-016202,smb,393,271.65
U-016203,smb,470,288.65
U-016204,large,336,853.48
U-016205,mid,432,679.81
U-016206,smb,428,299.74
U-016207,strategic,334,6105.99
U-016208,mid,525,714.11
U-016209,smb,570,219.94
U-016210,smb,417,256.97
U-016211,smb,569,226.88
U-016212,smb,442,241.13
U-016213,mid,518,778.54
U-016214,large,30,1415.85
U-016215,large,244,2268.28
U-016216,mid,592,614.64
U-016217,smb,144,220.65
U-016218,smb,183,369.32
U-016219,smb,204,210.6
U-016220,large,225,1234.64
U-016221,mid,154,842.75
U-016222,smb,24,232.09
U-016223,smb,87,239.64
U-016224,strategic,136,3290.86
U-016225,mid,1,317.25
U-016226,smb,239,155.62
U-016227,large,180,1455.51
U-016228,large,432,1621.8
U-016229,smb,569,317.56
U-016230,smb,500,278.18
U-016231,smb,257,183.67
U-016232,smb,394,178.76
U-016233,strategic,252,4573.74
U-016234,smb,211,242.87
U-016235,smb,120,252.92
U-016236,smb,72,270.47
U-016237,smb,37,92.21
U-016238,mid,159,626.87
U-016239,large,37,2050.34
U-016240,large,193,1424.7
U-016241,mid,473,714.17
U-016242,smb,194,296.65
U-016243,mid,516,507.89
U-016244,smb,118,340.21
U-016245,smb,525,260.81
U-016246,smb,111,300.21
U-016247,mid,510,706.96
U-016248,large,191,1185.77
U-016249,mid,284,505.31
U-016250,mid,178,658.76
U-016251,smb,278,292.81
U-016252,smb,507,340.98
U-016253,smb,236,242.71
U-016254,mid,327,688.79
U-016255,smb,107,255.52
U-016256,large,363,1222.55
U-016257,smb,41,389.21
U-016258,smb,596,240.64
U-016259,mid,86,730.19
U-016260,smb,321,220.57
U-016261,mid,569,810.36
U-016262,smb,449,201.5
U-016263,smb,560,215.25
U-016264,smb,227,150.85
U-016265,smb,361,278.44
U-016266,smb,430,293.71
U-016267,large,38,1407.33
U-016268,strategic,410,2388.32
U-016269,large,419,1772.88
U-016270,smb,43,266.54
U-016271,smb,182,133.19
U-016272,smb,441,177.46
U-016273,smb,300,295.53
U-016274,mid,138,722.9
U-016275,smb,211,208.94
U-016276,smb,290,219.18
U-016277,large,345,682.78
U-016278,smb,109,256.69
U-016279,large,15,1932.27
U-016280,smb,519,77.85
U-016281,large,116,1247.54
U-016282,mid,95,696.68
U-016283,smb,529,276.12
U-016284,mid,71,512.21
U-016285,large,43,505.27
U-016286,smb,15,192.55
U-016287,mid,113,658.38
U-016288,smb,65,228.88
U-016289,smb,534,227.09
U-016290,mid,145,724.78
U-016291,strategic,17,5085.1
U-016292,smb,249,327.01
U-016293,smb,49,206.62
U-016294,smb,559,247.6
U-016295,smb,355,224.79
U-016296,smb,59,298.72
U-016297,mid,497,885.42
U-016298,large,110,1761.5
U-016299,mid,138,605.55
U-016300,mid,576,530.5
U-016301,mid,548,504.63
U-016302,mid,19,672.33
U-016303,large,511,2007.26
U-016304,smb,469,231.32
U-016305,mid,170,581.61
U-016306,smb,306,276.43
U-016307,smb,278,263.65
U-016308,smb,382,296.95
U-016309,smb,361,353.33
U-016310,smb,224,206.71
U-016311,mid,487,683.74
U-016312,mid,507,642.76
U-016313,large,327,1628.9
U-016314,mid,435,448.36
U-016315,smb,588,170.3
U-016316,mid,130,763.2
U-016317,large,399,1541.84
U-016318,smb,12,265.29
U-016319,mid,404,724.49
U-016320,mid,90,822.76
U-016321,smb,40,243.89
U-016322,mid,49,699.39
U-016323,mid,527,656.6
U-016324,smb,170,283.83
U-016325,smb,167,276.92
U-016326,large,5,1371.59
U-016327,strategic,464,3284.24
U-016328,smb,221,123.75
U-016329,large,384,1497.94
U-016330,smb,52,307.14
U-016331,smb,167,259.73
U-016332,mid,267,599.53
U-016333,strategic,150,1563.33
U-016334,smb,248,358.08
U-016335,smb,75,181.58
U-016336,smb,340,283.81
U-016337,mid,142,635.38
U-016338,smb,11,281.04
U-016339,large,306,1036.07
U-016340,mid,474,587.09
U-016341,mid,64,530.15
U-016342,smb,490,105.55
U-016343,mid,328,392.63
U-016344,large,39,1587.39
U-016345,smb,386,168.43
U-016346,large,341,1260.99
U-016347,smb,386,224.68
U-016348,mid,40,612.51
U-016349,large,371,1813.22
U-016350,mid,362,533.0
U-016351,smb,149,71.46
U-016352,mid,359,542.96
U-016353,mid,90,915.47
U-016354,mid,417,703.94
U-016355,mid,188,533.83
U-016356,large,231,1380.98
U-016357,mid,101,436.09
U-016358,smb,304,233.35
U-016359,mid,254,829.38
U-016360,mid,226,526.86
U-016361,mid,247,531.99
U-016362,smb,542,253.55
U-016363,smb,226,278.95
U-016364,smb,18,230.71
U-016365,smb,530,163.06
U-016366,smb,88,303.02
U-016367,large,185,2372.22
U-016368,smb,453,310.91
U-016369,mid,570,405.84
U-016370,mid,531,424.09
U-016371,mid,405,642.9
U-016372,mid,282,569.71
U-016373,mid,223,738.46
U-016374,smb,204,201.88
U-016375,large,567,819.28
U-016376,mid,8,568.49
U-016377,mid,218,669.04
U-016378,smb,4,196.94
U-016379,smb,81,107.22
U-016380,smb,8,277.36
U-016381,mid,96,827.23
U-016382,mid,369,817.99
U-016383,mid,156,655.46
U-016384,mid,448,513.05
U-016385,mid,512,452.68
U-016386,smb,552,277.9
U-016387,smb,250,168.44
U-016388,smb,102,327.7
U-016389,smb,486,256.65
U-016390,mid,351,644.52
U-016391,mid,125,468.58
U-016392,mid,298,565.44
U-016393,smb,562,174.87
U-016394,large,552,1800.09
U-016395,mid,238,680.33
U-016396,smb,529,355.26
U-016397,smb,362,268.34
U-016398,large,294,1582.45
U-016399,large,253,1051.86
U-016400,mid,28,780.23
U-016401,smb,184,200.58
U-016402,smb,425,204.8
U-016403,mid,560,706.67
U-016404,mid,114,613.23
U-016405,mid,145,620.01
U-016406,smb,318,380.12
U-016407,mid,472,663.57
U-016408,smb,532,253.13
U-016409,smb,514,445.95
U-016410,smb,169,225.57
U-016411,smb,72,221.01
U-016412,smb,171,282.68
U-016413,smb,12,194.84
U-016414,mid,136,504.35
U-016415,smb,132,307.93
U-016416,large,273,902.97
U-016417,smb,228,297.72
U-016418,smb,294,145.0
U-016419,mid,51,244.9
U-016420,smb,460,170.94
U-016421,mid,71,562.83
U-016422,smb,477,307.72
U-016423,smb,264,140.04
U-016424,mid,329,679.0
U-016425,smb,257,223.75
U-016426,smb,469,251.94
U-016427,strategic,153,4154.66
U-016428,smb,425,251.38
U-016429,mid,585,401.34
U-016430,mid,63,417.91
U-016431,smb,369,253.85
U-016432,mid,439,612.67
U-016433,large,329,1556.75
U-016434,mid,148,250.27
U-016435,smb,145,314.12
U-016436,smb,227,136.51
U-016437,smb,151,286.6
U-016438,smb,36,214.25
U-016439,smb,194,252.36
U-016440,smb,522,221.21
U-016441,smb,482,232.06
U-016442,mid,514,538.32
U-016443,mid,99,654.65
U-016444,smb,281,256.61
U-016445,smb,409,300.75
U-016446,smb,511,252.71
U-016447,large,483,1512.17
U-016448,mid,217,532.01
U-016449,smb,108,204.42
U-016450,mid,112,400.97
U-016451,mid,147,860.05
U-016452,mid,229,747.51
U-016453,mid,359,406.97
U-016454,strategic,537,2522.44
U-016455,smb,49,209.9
U-016456,mid,394,429.21
U-016457,smb,364,297.77
U-016458,mid,368,429.42
U-016459,smb,122,316.54
U-016460,smb,570,226.43
U-016461,smb,540,161.37
U-016462,large,406,1633.77
U-016463,large,256,1935.43
U-016464,smb,98,177.32
U-016465,mid,149,710.33
U-016466,smb,452,353.08
U-016467,smb,317,293.25
U-016468,smb,152,261.23
U-016469,large,58,1386.4
U-016470,smb,293,211.85
U-016471,smb,411,169.04
U-016472,smb,565,155.36
U-016473,strategic,421,4123.68
U-016474,mid,590,768.29
U-016475,smb,242,281.22
U-016476,smb,93,290.24
U-016477,mid,130,528.9
U-016478,strategic,10,4301.78
U-016479,smb,224,182.72
U-016480,mid,161,454.14
U-016481,smb,424,185.41
U-016482,mid,278,574.92
U-016483,large,143,1412.84
U-016484,large,293,1421.89
U-016485,large,24,1305.33
U-016486,smb,355,296.78
U-016487,large,413,1184.86
U-016488,mid,516,714.99
U-016489,large,29,1663.16
U-016490,mid,153,795.03
U-016491,large,107,1178.41
U-016492,mid,455,343.05
U-016493,smb,210,235.71
U-016494,smb,160,269.96
U-016495,mid,38,693.57
U-016496,smb,437,284.61
U-016497,smb,264,191.53
U-016498,large,9,1401.4
U-016499,smb,126,246.94
U-016500,mid,429,718.99
U-016501,smb,332,277.76
U-016502,mid,319,267.53
U-016503,smb,479,265.56
U-016504,smb,569,232.14
U-016505,smb,349,269.37
U-016506,smb,489,225.44
U-016507,large,138,1618.18
U-016508,strategic,157,4572.74
U-016509,smb,236,236.89
U-016510,large,82,1655.79
U-016511,smb,459,302.01
U-016512,mid,186,687.47
U-016513,smb,441,219.86
U-016514,strategic,137,3497.94
U-016515,mid,409,598.73
U-016516,mid,504,305.46
U-016517,strategic,143,5779.29
U-016518,smb,112,195.32
U-016519,smb,58,237.24
U-016520,large,236,1167.54
U-016521,smb,372,128.11
U-016522,smb,588,101.48
U-016523,smb,578,200.39
U-016524,smb,84,331.27
U-016525,smb,57,251.15
U-016526,smb,453,262.34
U-016527,mid,175,638.11
U-016528,smb,344,296.5
U-016529,mid,377,778.52
U-016530,mid,277,599.77
U-016531,large,205,1871.67
U-016532,strategic,558,5861.79
U-016533,mid,281,698.31
U-016534,smb,273,168.12
U-016535,smb,494,357.28
U-016536,smb,50,276.73
U-016537,smb,560,326.05
U-016538,smb,309,214.59
U-016539,smb,83,316.54
U-016540,smb,474,146.83
U-016541,smb,400,314.3
U-016542,smb,153,240.67
U-016543,smb,160,175.51
U-016544,smb,298,152.8
U-016545,smb,509,219.62
U-016546,strategic,168,2388.81
U-016547,mid,2,477.29
U-016548,smb,574,238.02
U-016549,smb,74,209.59
U-016550,large,589,836.14
U-016551,mid,464,888.57
U-016552,smb,458,169.87
U-016553,smb,205,239.93
U-016554,smb,274,207.05
U-016555,smb,130,172.67
U-016556,mid,535,865.25
U-016557,large,381,1375.99
U-016558,mid,157,814.14
U-016559,mid,202,639.12
U-016560,strategic,142,2571.07
U-016561,smb,592,198.13
U-016562,strategic,233,4028.31
U-016563,mid,95,710.3
U-016564,smb,301,196.27
U-016565,mid,231,685.57
U-016566,smb,319,256.85
U-016567,mid,91,375.51
U-016568,mid,352,435.09
U-016569,mid,224,580.59
U-016570,smb,258,256.8
U-016571,mid,53,733.68
U-016572,smb,560,181.1
U-016573,smb,493,333.15
U-016574,strategic,185,5349.36
U-016575,smb,113,167.99
U-016576,smb,495,212.4
U-016577,smb,135,268.45
U-016578,large,124,2345.17
U-016579,smb,140,360.5
U-016580,mid,452,865.69
U-016581,smb,544,236.58
U-016582,smb,508,222.62
U-016583,smb,27,212.1
U-016584,smb,351,301.03
U-016585,smb,327,255.66
U-016586,mid,241,679.13
U-016587,large,310,1933.51
U-016588,smb,92,361.31
U-016589,mid,277,503.27
U-016590,smb,582,224.66
U-016591,smb,102,289.99
U-016592,mid,74,532.19
U-016593,mid,328,712.16
U-016594,mid,291,810.68
U-016595,mid,433,346.73
U-016596,mid,407,742.47
U-016597,large,80,1111.44
U-016598,smb,442,193.49
U-016599,large,351,1517.01
U-016600,smb,378,337.75
U-016601,smb,206,287.99
U-016602,large,236,1769.33
U-016603,smb,76,197.92
U-016604,large,547,1516.35
U-016605,mid,94,396.32
U-016606,large,262,1359.08
U-016607,smb,448,168.02
U-016608,large,66,1884.33
U-016609,smb,127,269.34
U-016610,large,299,1553.18
U-016611,mid,391,925.17
U-016612,large,22,1033.66
U-016613,smb,167,297.85
U-016614,smb,331,286.08
U-016615,mid,104,432.81
U-016616,smb,174,246.15
U-016617,smb,573,261.91
U-016618,mid,106,554.81
U-016619,large,100,1734.66
U-016620,mid,265,819.04
U-016621,large,191,1791.08
U-016622,smb,206,255.39
U-016623,mid,17,333.94
U-016624,mid,15,336.7
U-016625,smb,124,181.17
U-016626,smb,130,319.01
U-016627,large,289,1569.35
U-016628,smb,435,305.27
U-016629,large,141,802.13
U-016630,mid,545,683.13
U-016631,mid,361,753.43
U-016632,smb,131,296.99
U-016633,mid,147,606.73
U-016634,large,496,1058.74
U-016635,mid,266,653.4
U-016636,smb,88,330.96
U-016637,smb,44,199.83
U-016638,mid,426,508.36
U-016639,mid,557,520.71
U-016640,smb,225,197.61
U-016641,mid,72,479.73
U-016642,smb,593,346.97
U-016643,smb,34,298.05
U-016644,smb,49,257.15
U-016645,smb,148,239.26
U-016646,mid,474,566.36
U-016647,smb,287,241.49
U-016648,smb,598,253.93
U-016649,smb,318,187.47
U-016650,mid,54,429.3
U-016651,mid,186,638.4
U-016652,smb,238,107.18
U-016653,smb,522,319.66
U-016654,smb,552,228.36
U-016655,mid,137,565.1
U-016656,large,434,708.69
U-016657,smb,230,324.17
U-016658,mid,213,516.79
U-016659,smb,482,209.51
U-016660,smb,359,194.82
U-016661,mid,302,523.61
U-016662,mid,403,629.88
U-016663,smb,503,268.83
U-016664,smb,344,251.35
U-016665,mid,497,637.53
U-016666,smb,138,378.7
U-016667,smb,496,231.65
U-016668,smb,531,253.17
U-016669,smb,300,171.37
U-016670,large,226,1740.41
U-016671,smb,122,221.0
U-016672,large,313,1453.96
U-016673,mid,224,412.74
U-016674,smb,32,168.98
U-016675,smb,341,262.68
U-016676,strategic,572,2610.15
U-016677,strategic,10,5386.71
U-016678,mid,482,770.79
U-016679,mid,240,587.44
U-016680,large,255,861.0
U-016681,smb,342,287.14
U-016682,smb,174,184.97
U-016683,large,170,2207.38
U-016684,smb,151,316.29
U-016685,smb,549,246.32
U-016686,smb,153,276.15
U-016687,smb,514,273.41
U-016688,smb,380,194.28
U-016689,large,568,1308.81
U-016690,smb,272,351.9
U-016691,mid,41,697.99
U-016692,large,580,2139.78
U-016693,smb,539,290.59
U-016694,large,283,1126.13
U-016695,smb,87,223.43
U-016696,smb,441,218.25
U-016697,large,283,1866.38
U-016698,mid,388,776.7
U-016699,smb,298,241.84
U-016700,smb,518,216.47
U-016701,smb,134,113.16
U-016702,smb,460,175.28
U-016703,smb,361,371.19
U-016704,mid,19,621.66
U-016705,large,108,2114.91
U-016706,mid,567,576.18
U-016707,smb,531,111.38
U-016708,large,552,643.92
U-016709,smb,38,198.15
U-016710,smb,374,291.09
U-016711,mid,583,384.24
U-016712,smb,471,190.09
U-016713,smb,248,221.58
U-016714,smb,538,287.36
U-016715,mid,329,618.8
U-016716,mid,90,665.93
U-016717,mid,308,796.33
U-016718,smb,488,229.72
U-016719,smb,398,254.48
U-016720,mid,549,719.27
U-016721,smb,586,308.9
U-016722,smb,20,308.21
U-016723,smb,219,247.52
U-016724,mid,487,499.87
U-016725,smb,571,326.18
U-016726,smb,433,284.64
U-016727,smb,337,228.82
U-016728,mid,86,893.43
U-016729,smb,461,201.67
U-016730,mid,186,665.36
U-016731,mid,171,517.42
U-016732,mid,122,523.64
U-016733,mid,335,461.75
U-016734,mid,388,354.17
U-016735,smb,582,166.08
U-016736,smb,292,291.68
U-016737,large,586,1042.36
U-016738,smb,489,226.92
U-016739,large,40,1718.33
U-016740,smb,234,279.68
U-016741,smb,304,226.01
U-016742,smb,185,221.71
U-016743,smb,313,201.17
U-016744,smb,37,215.69
U-016745,mid,223,646.63
U-016746,large,465,1154.86
U-016747,strategic,415,2462.04
U-016748,strategic,421,3317.89
U-016749,mid,529,686.83
U-016750,smb,32,121.99
U-016751,large,317,1173.97
U-016752,smb,226,350.84
U-016753,mid,548,506.27
U-016754,smb,257,280.05
U-016755,mid,375,645.54
U-016756,strategic,413,5548.74
U-016757,smb,332,337.2
U-016758,smb,455,324.81
U-016759,smb,375,213.77
U-016760,mid,477,456.95
U-016761,smb,40,341.24
U-016762,large,325,1713.65
U-016763,smb,418,222.81
U-016764,mid,507,760.26
U-016765,smb,276,190.8
U-016766,large,283,1686.08
U-016767,smb,406,280.88
U-016768,smb,278,239.73
U-016769,mid,164,684.64
U-016770,mid,85,597.9
U-016771,smb,7,238.72
U-016772,smb,70,186.73
U-016773,large,327,1577.36
U-016774,smb,380,280.98
U-016775,large,539,1445.9
U-016776,mid,441,742.01
U-016777,mid,544,649.27
U-016778,smb,354,204.3
U-016779,mid,274,547.53
U-016780,strategic,72,4703.8
U-016781,mid,471,684.18
U-016782,mid,33,518.26
U-016783,smb,595,235.88
U-016784,large,186,1534.5
U-016785,smb,287,180.19
U-016786,strategic,111,4317.33
U-016787,smb,425,256.72
U-016788,smb,20,376.77
U-016789,large,359,1715.23
U-016790,smb,181,329.17
U-016791,large,1,1063.15
U-016792,mid,557,642.18
U-016793,smb,463,324.05
