account_ref,plan,support_tier,theme,tenure_months,monthly_spend,sessions_week,churned
107865,basic,none,light,9.5,632.63,2.79,1
103943,basic,email,dark,31.9,915.63,5.41,1
105125,pro,none,dark,17.6,678.53,6.5,0
108500,pro,priority,light,32.6,976.4,6.46,0
106411,basic,none,dark,8.6,321.16,8.42,0
111002,enterprise,priority,dark,5.1,565.58,11.12,0
101502,basic,none,light,7.5,361.16,10.5,0
110497,basic,none,light,23.8,747.44,6.87,1
109744,pro,email,dark,17.4,688.52,0.0,1
103620,enterprise,priority,light,13.8,455.2,7.31,0
105706,enterprise,email,dark,28.0,798.76,10.04,0
110838,enterprise,priority,dark,18.6,585.43,12.64,0
104310,enterprise,email,light,0.1,230.42,10.31,0
109007,basic,email,dark,21.9,617.59,10.62,0
109463,pro,email,light,21.5,678.32,12.32,0
102975,pro,email,light,18.3,744.96,9.28,0
109422,enterprise,email,dark,13.6,586.11,9.3,0
110983,enterprise,email,light,20.7,760.21,10.71,0
110149,pro,priority,dark,24.7,689.78,2.28,0
110218,basic,email,light,27.2,935.08,5.81,0
101003,basic,none,light,15.8,527.16,14.03,0
110493,basic,email,light,25.2,670.0,9.29,0
105500,pro,email,light,33.4,1106.17,12.75,0
111531,basic,none,dark,23.6,811.93,7.71,1
103157,basic,email,dark,29.0,958.44,8.62,0
110848,basic,none,dark,19.6,589.17,12.93,0
100779,basic,priority,dark,29.8,959.03,8.82,0
101472,basic,none,dark,16.7,556.51,10.3,1
107973,basic,priority,dark,22.3,643.5,5.38,1
108489,enterprise,priority,light,22.3,650.44,9.73,0
105676,pro,dedicated,light,3.1,527.84,11.42,0
111566,basic,none,light,39.3,948.0,3.98,1
104960,enterprise,none,light,0.1,525.01,2.84,0
109941,enterprise,priority,dark,15.5,621.41,11.71,0
109959,pro,none,light,13.6,399.59,5.6,1
108782,basic,priority,dark,8.3,531.12,7.71,0
101599,pro,none,light,23.2,834.79,14.25,0
105764,enterprise,none,light,20.4,900.96,9.79,0
108588,pro,email,light,17.5,664.04,11.01,0
106866,basic,none,dark,15.8,670.42,9.41,0
100576,basic,email,light,10.9,438.77,11.18,0
111077,pro,email,light,28.2,969.66,3.54,1
107036,pro,none,dark,12.9,564.79,10.42,0
111075,basic,none,dark,5.1,345.22,10.86,1
107281,pro,none,light,15.4,692.25,3.25,1
106154,pro,email,light,15.7,837.1,12.21,0
107393,basic,none,light,27.5,777.42,8.65,0
106252,enterprise,none,dark,21.6,663.31,10.91,0
100535,pro,email,light,26.7,948.85,12.71,0
105884,pro,none,dark,25.6,737.16,6.62,0
105327,basic,none,dark,20.2,704.31,8.59,1
103855,enterprise,email,light,18.7,581.32,16.12,0
104853,basic,none,dark,14.4,515.01,7.12,0
107852,basic,email,dark,13.1,454.03,6.32,1
108603,basic,none,dark,24.9,865.37,6.97,1
100753,pro,none,dark,26.2,1006.86,7.42,1
109517,basic,none,light,15.6,757.54,7.95,1
105632,basic,none,dark,30.8,737.87,9.06,1
108792,basic,priority,light,24.5,569.79,3.93,1
108836,basic,none,dark,14.4,521.38,15.48,0
106360,basic,email,dark,28.8,912.63,11.05,1
100852,basic,none,light,22.3,849.78,2.13,1
110339,basic,email,light,16.2,508.56,10.25,0
101375,basic,none,light,18.0,802.67,8.23,1
111697,pro,none,light,5.8,372.12,10.05,0
111508,pro,email,light,25.0,837.81,10.89,0
103615,basic,priority,light,14.2,526.41,6.96,1
104724,pro,none,light,17.2,486.38,13.08,0
108186,basic,none,light,20.7,567.64,10.12,1
104441,basic,email,dark,6.0,451.85,12.12,0
101562,pro,email,light,5.9,220.72,6.96,0
106691,basic,none,dark,13.5,629.59,16.33,0
111258,pro,dedicated,dark,20.1,873.59,4.79,0
101434,basic,email,light,13.9,611.48,9.99,0
108914,pro,email,dark,20.7,789.22,9.27,0
101548,pro,priority,light,15.1,510.39,12.36,0
106200,pro,none,light,26.4,743.94,10.22,1
108173,pro,dedicated,light,23.7,704.96,4.19,0
108057,pro,none,dark,5.3,432.59,12.74,0
103880,basic,email,light,9.2,484.76,7.37,1
107867,pro,dedicated,light,13.9,587.82,14.71,0
102442,pro,none,dark,8.2,470.49,12.57,0
106360,pro,none,dark,13.7,575.98,16.11,0
108640,basic,email,dark,19.2,840.04,5.46,0
104841,enterprise,none,dark,19.8,680.48,11.14,0
110301,basic,none,light,7.3,357.2,10.78,0
106201,enterprise,dedicated,light,34.8,1065.32,10.38,0
100619,pro,email,light,14.7,560.38,8.41,0
108859,basic,email,light,3.0,392.68,5.53,1
107881,pro,none,dark,14.9,669.93,0.64,1
107790,basic,email,light,13.4,623.25,0.0,1
104872,basic,email,dark,42.0,1134.95,14.3,0
111736,basic,none,dark,15.1,480.86,3.98,1
110010,pro,none,light,27.9,646.59,16.1,0
104235,enterprise,none,light,17.8,791.24,14.33,0
103453,basic,priority,light,24.7,578.77,10.47,1
105308,basic,none,light,21.4,541.9,4.13,1
105210,basic,priority,light,20.5,602.38,6.85,0
108763,pro,none,dark,20.4,633.49,12.03,0
103047,basic,priority,light,16.1,505.64,12.7,0
102047,basic,dedicated,light,25.0,665.85,11.13,0
109883,pro,email,light,25.9,883.62,3.74,1
111078,pro,none,dark,0.1,361.34,9.1,0
110576,pro,email,light,10.1,620.67,3.74,1
109412,pro,email,light,9.9,478.92,5.2,1
109773,basic,none,light,5.6,372.1,4.29,1
105175,basic,none,light,15.7,657.66,14.29,1
108564,enterprise,priority,light,15.5,480.58,8.3,0
109275,basic,none,dark,15.4,603.86,8.0,1
100704,enterprise,none,dark,22.4,648.45,9.74,0
110520,pro,priority,light,27.8,986.36,10.15,0
109654,basic,email,light,3.8,220.2,9.94,0
100092,basic,none,light,30.6,869.1,5.07,1
106410,enterprise,none,dark,23.2,682.3,11.88,0
104773,basic,none,light,25.6,758.25,7.77,1
106114,basic,none,light,8.2,530.35,7.52,1
111604,pro,none,light,24.0,791.21,8.77,0
107646,pro,email,dark,36.2,874.03,15.46,0
102321,basic,priority,light,23.9,730.57,11.25,0
108854,basic,email,light,12.7,552.09,8.28,1
103898,basic,email,light,14.8,527.16,8.33,0
110005,pro,email,dark,3.8,507.99,4.02,1
104885,basic,priority,light,23.5,638.63,11.46,1
108382,basic,none,light,21.6,726.07,14.68,0
109479,pro,email,light,9.5,469.5,6.88,1
100254,pro,email,light,26.5,829.26,12.0,0
105531,basic,none,light,8.0,430.19,11.89,1
101683,basic,none,dark,21.0,690.05,11.25,0
106286,pro,priority,dark,27.5,794.51,10.16,0
104281,pro,none,light,26.3,727.06,14.6,0
102845,basic,none,light,17.8,578.2,6.21,1
100411,pro,none,light,19.6,723.58,5.45,1
110357,basic,email,dark,8.4,355.15,7.01,1
102951,basic,priority,light,21.4,735.6,6.2,1
107891,basic,none,light,2.0,351.02,2.65,1
101936,enterprise,none,dark,25.0,841.49,12.08,0
102204,basic,priority,light,19.6,530.63,7.78,0
102391,pro,priority,dark,6.8,440.04,9.8,0
109566,enterprise,dedicated,light,13.3,508.32,12.39,0
108215,pro,email,light,5.8,422.37,12.4,0
108007,basic,none,light,35.0,1063.49,4.62,1
103533,pro,none,light,18.0,629.19,5.68,1
102703,pro,dedicated,dark,3.3,275.48,8.33,1
100041,basic,none,dark,23.9,726.55,6.56,1
111200,basic,none,dark,23.9,842.04,13.62,0
102524,enterprise,priority,light,17.1,762.87,12.58,0
105990,pro,email,dark,31.7,733.4,9.36,0
105399,pro,email,light,11.5,478.75,9.25,0
109595,pro,none,dark,10.2,359.59,3.64,1
107043,pro,none,dark,23.2,758.76,11.79,0
101394,enterprise,none,dark,21.7,709.14,11.03,0
108687,basic,none,light,9.7,372.94,4.71,1
102791,pro,none,light,11.8,534.75,11.09,0
107923,basic,priority,light,12.0,532.06,8.97,0
102864,basic,email,light,0.4,364.5,10.92,0
108669,pro,priority,light,24.2,879.01,15.6,0
106534,basic,none,light,23.1,821.67,10.5,0
107094,pro,email,light,26.7,1013.46,10.68,0
105495,pro,none,dark,26.5,695.36,10.66,0
100698,basic,email,light,10.6,378.47,13.31,0
109110,basic,priority,light,18.6,499.34,7.75,1
105742,pro,none,light,16.0,580.9,14.89,0
100375,pro,none,light,39.6,1154.37,12.66,0
105105,enterprise,priority,light,17.1,520.75,15.87,0
105238,basic,none,dark,9.6,401.81,3.49,1
107102,basic,priority,dark,16.5,647.07,7.6,0
103227,basic,priority,dark,18.4,471.22,12.74,0
107441,basic,dedicated,dark,0.1,195.28,6.35,0
107219,basic,none,light,6.8,436.94,9.55,0
105429,basic,email,light,20.0,866.46,9.7,1
108551,pro,none,dark,27.0,658.82,13.02,0
102594,pro,none,light,19.9,684.54,11.01,0
103878,pro,email,dark,26.0,684.36,12.9,0
107509,basic,priority,light,22.7,668.31,10.76,0
100525,pro,dedicated,light,20.5,951.45,10.62,0
102445,pro,priority,light,16.4,407.2,12.24,0
109670,basic,priority,dark,10.2,490.76,8.51,0
101320,basic,dedicated,dark,20.7,599.83,12.47,0
109263,basic,priority,light,14.2,610.59,9.68,0
103023,pro,email,dark,13.9,483.71,10.21,1
100009,enterprise,none,dark,32.6,916.88,11.49,0
111601,basic,email,light,41.6,860.08,16.1,0
100006,basic,email,dark,10.1,224.22,2.07,1
105037,basic,none,light,23.9,918.15,11.98,0
110036,pro,dedicated,light,26.6,784.4,6.51,1
100993,basic,none,light,15.6,647.26,6.88,0
105124,basic,email,light,0.1,191.62,7.63,0
100187,pro,email,light,19.3,575.17,8.37,1
111347,pro,none,light,28.9,793.05,7.79,0
100909,pro,dedicated,light,16.9,526.62,12.42,0
107393,pro,priority,light,18.0,582.1,13.76,0
103823,basic,none,dark,9.1,456.46,9.1,0
110875,pro,none,light,26.8,828.6,5.73,1
105303,pro,priority,light,22.5,547.57,11.59,0
107361,basic,email,dark,26.3,809.51,16.06,0
108941,pro,email,dark,12.6,431.55,16.53,0
110926,basic,dedicated,light,12.3,545.58,10.13,0
100701,enterprise,none,dark,3.9,290.17,10.78,0
106164,basic,priority,dark,33.6,965.33,12.44,0
105773,pro,none,dark,12.9,638.48,14.35,0
105999,pro,priority,dark,24.2,692.62,10.25,0
107364,enterprise,priority,dark,13.8,342.19,15.68,0
105261,pro,dedicated,dark,16.9,565.21,12.3,0
106539,pro,dedicated,dark,31.9,800.33,9.35,0
102455,basic,dedicated,light,10.0,489.41,7.56,0
111512,enterprise,email,light,25.3,554.28,5.48,0
106355,pro,dedicated,light,13.9,475.45,14.95,0
105991,pro,none,light,21.3,847.74,7.5,1
104010,basic,email,light,32.7,923.61,7.78,1
101292,pro,none,light,23.6,846.24,10.1,0
105032,basic,none,light,23.8,1018.93,10.96,0
107796,basic,email,dark,19.0,566.61,10.36,1
103932,basic,dedicated,dark,14.4,351.78,9.4,0
109120,enterprise,email,light,16.7,610.83,12.31,0
101903,basic,email,dark,17.4,516.78,14.14,0
108886,enterprise,none,dark,25.8,777.33,14.51,0
100616,pro,none,light,26.6,772.47,12.25,0
107701,enterprise,none,light,10.3,537.36,9.16,0
101987,pro,email,light,3.3,408.52,6.51,1
102108,pro,priority,dark,10.0,493.25,12.09,0
107775,pro,priority,dark,14.6,684.74,4.4,1
101725,pro,none,light,25.5,891.76,11.51,1
111413,basic,none,light,8.8,397.08,11.19,0
107913,basic,dedicated,dark,27.3,693.17,15.42,0
105645,pro,email,dark,12.3,801.04,10.29,0
103930,basic,none,light,5.7,383.02,11.02,0
108434,basic,priority,dark,1.6,113.71,3.89,1
111686,pro,priority,dark,28.1,960.08,11.96,0
109782,pro,email,dark,9.6,509.71,9.38,0
110060,basic,email,light,29.5,671.28,10.89,1
111037,pro,none,dark,18.3,669.26,12.72,0
101975,pro,email,dark,12.4,828.6,10.22,0
103369,pro,priority,light,6.1,309.44,10.09,1
105032,pro,email,dark,23.2,774.63,10.76,0
102288,basic,none,dark,9.0,594.43,10.65,0
106314,basic,priority,light,27.1,769.9,12.74,0
110261,enterprise,priority,dark,44.9,1145.31,14.35,0
104309,basic,priority,light,25.7,736.71,16.82,0
107038,enterprise,dedicated,dark,23.6,636.9,10.38,0
109222,pro,priority,dark,1.2,303.91,9.45,0
110107,basic,email,light,16.0,677.09,6.0,0
102783,pro,none,light,21.0,512.27,10.31,0
102263,pro,priority,dark,11.2,587.7,11.12,0
104904,pro,dedicated,light,6.9,359.65,9.74,0
108848,basic,email,light,13.9,485.11,14.34,0
101700,basic,email,light,33.5,964.97,10.11,0
108182,pro,email,dark,40.6,945.59,14.61,0
108649,pro,priority,dark,39.0,1143.32,11.01,0
106885,enterprise,email,dark,17.5,775.24,9.15,0
105700,basic,priority,light,19.4,765.02,5.86,0
102950,enterprise,none,light,19.7,549.47,11.76,0
100490,basic,email,dark,14.3,570.44,14.12,0
110452,pro,dedicated,dark,15.0,638.63,10.07,0
104929,pro,none,light,32.7,762.67,7.54,0
101966,basic,email,dark,18.3,583.88,11.3,1
104781,basic,priority,light,25.8,827.12,8.42,0
111400,pro,email,dark,30.0,976.29,5.67,1
110043,basic,none,light,21.8,654.93,8.67,1
103335,basic,none,light,9.5,537.06,12.54,0
108633,pro,email,dark,5.4,347.62,7.42,1
106836,pro,email,dark,0.1,1.0,8.44,0
110763,enterprise,email,light,27.1,868.98,11.5,0
102187,basic,none,dark,10.5,699.82,8.18,0
109459,basic,dedicated,dark,21.7,726.72,13.23,0
104795,pro,none,light,11.7,392.83,7.33,0
104922,enterprise,email,dark,21.0,785.01,11.14,0
102632,pro,email,light,24.1,629.6,9.53,0
104096,enterprise,priority,light,16.7,642.31,8.93,0
108461,pro,priority,dark,12.1,413.28,11.67,0
110008,basic,none,light,3.3,391.79,10.12,0
104295,pro,none,light,40.2,1151.9,9.89,0
104655,pro,dedicated,light,19.8,571.31,3.53,1
110363,pro,priority,light,13.7,591.31,13.13,0
103715,pro,email,dark,14.0,656.86,10.0,0
108914,enterprise,email,light,9.7,529.15,10.85,0
107969,basic,email,dark,12.0,245.19,11.11,0
107105,basic,email,dark,23.1,764.11,9.21,1
104943,enterprise,email,light,31.0,795.13,5.44,0
100401,basic,email,dark,33.2,937.69,12.96,1
103340,basic,email,light,24.5,758.96,13.2,1
107347,basic,priority,light,1.9,116.75,7.48,0
108515,basic,dedicated,light,6.7,376.63,11.64,0
103805,basic,dedicated,dark,10.4,685.28,8.74,0
105210,pro,email,dark,32.6,836.89,10.49,0
104979,basic,priority,dark,7.0,347.44,11.04,0
102442,basic,email,light,15.4,396.73,10.09,0
103871,enterprise,none,dark,22.6,706.79,19.37,0
104505,pro,email,light,0.3,286.05,9.93,0
101839,basic,email,dark,1.7,271.18,9.25,0
106572,pro,email,light,25.4,842.26,10.95,1
101006,basic,email,dark,10.2,427.11,9.31,0
101857,basic,priority,light,23.1,907.77,7.25,1
101137,pro,priority,dark,18.6,738.35,13.41,0
105038,basic,priority,light,14.7,770.68,12.74,0
109357,basic,priority,light,15.5,661.78,10.21,0
101909,basic,priority,dark,2.4,457.64,11.78,0
104122,enterprise,none,light,25.0,509.09,5.92,0
108773,basic,dedicated,light,18.7,727.27,5.18,1
103601,basic,dedicated,dark,17.8,533.77,5.35,1
103655,pro,dedicated,light,16.1,732.67,9.17,1
101625,pro,email,dark,28.7,551.49,12.04,0
110030,pro,priority,light,8.4,322.95,10.18,0
105120,basic,email,dark,20.5,671.37,11.09,1
104191,basic,none,dark,7.0,518.75,12.96,0
105878,pro,priority,light,21.0,696.91,13.37,0
107512,basic,email,dark,13.8,526.59,10.86,0
106098,basic,email,dark,31.7,951.2,9.06,0
105686,enterprise,email,light,25.1,624.49,11.44,0
103989,pro,none,dark,16.9,419.21,10.69,0
106316,pro,none,dark,23.2,721.77,10.74,0
106297,basic,none,dark,20.2,799.88,10.08,0
109360,pro,none,dark,9.3,673.84,3.45,1
100668,pro,email,dark,18.0,620.2,11.23,0
102484,pro,email,light,0.1,381.9,12.24,0
108372,basic,none,dark,16.7,720.03,15.48,0
108822,pro,none,dark,19.8,731.45,4.39,0
101163,basic,none,light,12.5,535.92,1.97,1
109961,enterprise,email,light,22.5,625.97,14.28,0
106382,enterprise,none,dark,31.7,889.9,8.9,0
102610,basic,none,dark,12.7,557.8,12.44,0
109792,pro,email,light,9.5,584.72,4.89,1
110209,enterprise,none,dark,22.6,679.86,9.69,0
106466,basic,dedicated,light,12.3,502.98,12.5,0
104276,pro,none,light,16.4,664.47,10.45,0
104698,pro,email,light,22.3,780.55,9.28,0
107705,pro,email,dark,28.5,779.74,7.26,0
105094,basic,none,dark,17.7,731.59,12.04,0
110228,enterprise,priority,light,4.4,369.21,8.78,0
110015,basic,email,light,27.8,1017.13,7.23,0
104425,basic,priority,dark,6.4,504.71,9.9,0
105474,pro,none,light,23.9,784.47,11.29,0
101196,basic,email,dark,25.5,774.51,5.45,1
109424,basic,priority,dark,31.1,823.23,10.38,0
109061,basic,priority,dark,6.8,511.15,8.16,1
107125,basic,email,light,21.2,817.29,7.63,0
111505,basic,email,light,15.8,470.93,2.61,1
105007,enterprise,email,dark,15.1,718.9,7.94,0
107717,pro,none,dark,8.7,586.8,6.0,0
101070,basic,none,light,2.5,337.03,11.91,0
107491,pro,email,dark,23.1,677.15,6.35,0
103421,enterprise,email,light,12.3,538.72,8.54,0
105780,basic,none,dark,16.9,597.54,13.01,0
109829,basic,email,light,24.2,828.04,11.8,1
109590,pro,none,dark,28.1,859.57,11.06,1
111539,enterprise,email,dark,10.7,395.66,12.74,0
105355,basic,none,dark,21.6,712.7,14.67,0
107125,basic,email,dark,18.6,604.82,7.13,0
108935,pro,email,light,24.2,689.55,6.39,0
109797,pro,none,light,18.4,546.82,2.54,0
101859,pro,none,light,21.2,541.5,8.12,0
109384,basic,none,dark,14.4,738.77,13.44,0
107096,enterprise,priority,dark,3.5,219.56,5.54,0
110420,pro,priority,light,5.7,218.47,9.57,0
108320,basic,none,light,0.1,321.67,8.75,1
106149,enterprise,dedicated,light,19.8,879.32,4.47,0
107789,pro,none,light,27.9,782.91,10.16,1
106352,pro,priority,light,40.1,1085.22,8.89,0
100836,basic,priority,dark,0.1,25.5,8.0,1
109223,basic,email,dark,13.3,675.32,3.26,1
100534,enterprise,none,dark,31.6,859.7,10.9,0
110268,basic,priority,light,24.9,845.93,11.3,0
105799,basic,dedicated,light,16.2,630.54,5.8,1
101480,basic,priority,light,20.0,504.54,7.45,0
107484,basic,email,dark,11.8,609.03,10.74,0
109130,basic,priority,dark,12.5,531.13,8.3,1
103980,basic,email,light,16.9,622.66,8.01,1
100370,enterprise,email,light,24.9,703.18,16.8,0
107071,basic,none,light,9.5,553.05,8.81,0
101477,basic,dedicated,light,13.6,677.74,14.02,0
105052,basic,email,dark,0.1,301.75,3.99,1
104292,basic,priority,light,2.7,277.21,7.26,0
101036,basic,email,light,27.2,813.2,8.68,0
105850,pro,none,dark,21.1,713.01,9.78,0
101216,basic,none,dark,14.9,636.41,7.85,1
106730,basic,email,light,29.4,798.82,7.52,1
107425,pro,priority,light,27.6,883.23,12.51,0
104367,basic,priority,light,24.5,936.18,6.41,1
108328,pro,email,light,41.0,860.0,9.0,0
110509,pro,priority,dark,8.0,478.11,18.08,0
107360,pro,priority,dark,15.1,723.08,11.67,0
103389,basic,priority,light,5.8,536.68,3.13,1
104625,basic,email,light,17.6,647.75,10.52,0
108702,basic,email,light,30.3,805.77,10.26,0
102081,enterprise,none,dark,38.5,1075.62,11.59,0
110333,pro,none,dark,9.9,422.87,5.54,1
108010,basic,none,dark,25.6,755.9,7.2,1
103104,enterprise,priority,light,5.9,315.58,10.45,0
109401,enterprise,none,light,18.5,715.78,11.36,0
108356,pro,email,light,21.6,572.07,10.59,0
105142,basic,none,dark,17.8,655.6,9.06,0
102440,basic,none,dark,18.8,731.42,13.92,0
109212,basic,email,light,19.2,793.79,7.14,1
104261,pro,priority,light,19.9,444.47,8.19,1
110903,basic,email,light,19.7,636.69,14.53,0
106940,basic,email,light,18.8,500.43,12.11,1
100418,enterprise,none,light,21.3,692.12,8.37,1
107754,pro,email,light,8.0,400.86,15.49,0
109071,basic,dedicated,light,14.3,668.23,16.16,0
110054,basic,priority,light,6.9,621.64,6.94,1
104187,basic,none,light,6.0,366.47,13.25,0
109014,basic,email,light,0.1,162.2,4.39,1
102211,pro,email,light,33.9,1056.85,13.33,0
101920,basic,none,light,8.5,510.8,9.78,0
101411,pro,none,light,33.4,1012.89,9.19,1
101624,enterprise,email,dark,19.2,584.32,18.78,0
111609,pro,email,light,11.5,522.13,14.08,0
105002,enterprise,none,light,31.5,910.91,17.58,0
110947,basic,email,dark,0.3,309.56,3.91,1
107847,basic,none,dark,14.8,621.27,4.22,1
104681,basic,none,dark,14.5,600.75,8.33,1
102478,basic,none,dark,30.7,628.05,15.45,0
105875,enterprise,dedicated,dark,19.6,751.21,8.42,0
103145,basic,email,light,19.3,702.59,11.28,0
111097,basic,email,light,31.3,926.36,4.71,1
101385,enterprise,none,dark,14.6,632.41,17.5,0
104221,pro,none,dark,16.7,663.2,10.77,0
105218,basic,email,dark,23.1,712.53,8.2,0
104051,pro,none,dark,24.7,757.25,11.71,0
106360,pro,none,light,17.4,607.32,7.09,0
101109,enterprise,email,light,10.5,504.81,12.78,0
104805,enterprise,priority,light,35.2,1066.67,13.41,0
106496,pro,email,light,28.7,887.42,6.93,0
106077,pro,dedicated,dark,19.1,611.31,8.99,0
106028,enterprise,email,light,7.3,415.94,8.77,0
111306,pro,none,dark,19.3,729.12,7.68,0
108399,basic,priority,light,23.1,794.83,11.63,0
102822,basic,dedicated,light,33.2,1143.19,4.92,1
111581,pro,priority,dark,3.0,508.2,15.81,0
105004,basic,email,dark,17.7,595.36,10.28,0
106786,basic,none,light,19.8,610.41,15.76,0
100625,basic,priority,light,15.5,552.48,14.23,0
106891,basic,email,light,20.9,721.53,6.58,0
108791,pro,none,light,32.2,951.76,4.58,1
103656,enterprise,email,light,20.4,813.51,15.17,0
110932,basic,priority,light,28.9,793.79,3.88,0
110837,pro,email,light,19.2,709.43,4.29,1
110249,basic,none,light,18.9,701.07,14.09,0
108390,basic,priority,dark,17.6,737.34,8.83,1
104032,basic,none,dark,26.7,817.25,13.49,0
103974,enterprise,priority,dark,10.0,503.92,3.81,1
104105,basic,none,dark,4.7,277.13,8.81,0
100405,basic,priority,light,18.4,603.39,9.47,1
102550,basic,none,light,14.4,670.35,4.9,0
110876,basic,priority,dark,18.4,516.7,9.21,0
103251,pro,none,dark,9.5,357.9,14.98,0
110145,enterprise,none,dark,16.5,563.55,16.68,0
110643,enterprise,none,light,28.0,808.19,9.39,0
108752,pro,email,dark,23.0,776.03,13.32,0
103179,basic,priority,dark,16.7,717.64,3.36,1
100860,pro,none,light,14.7,689.38,8.69,0
109664,basic,none,dark,19.2,786.73,13.19,1
104180,pro,email,light,16.6,547.82,13.95,0
103971,pro,priority,light,17.7,856.38,9.56,0
106662,basic,dedicated,light,24.4,786.75,13.51,0
110891,pro,none,light,23.4,708.79,10.53,1
104490,basic,email,dark,21.7,641.94,10.82,0
111057,pro,priority,light,4.6,343.05,4.93,1
108167,basic,email,dark,29.5,825.52,8.6,1
103203,basic,priority,light,25.7,940.69,9.66,1
104131,pro,dedicated,dark,21.3,692.06,11.55,0
107633,enterprise,none,light,0.1,138.88,10.69,0
