unit_id,region,stratum,cluster,satisfaction,office_temp_c,spend
12985,ap-south,smb,29,5,21.34,268.87
12986,us-east,large,559,4,19.37,1486.6
12987,eu-west,smb,78,5,19.14,410.47
12988,sa-east,smb,393,4,21.03,234.78
12989,us-east,smb,117,4,21.73,203.05
12990,eu-west,smb,425,3,18.67,119.67
12991,sa-east,smb,354,3,21.86,283.73
12992,us-west,mid,205,4,19.92,540.52
12993,ap-south,mid,287,5,19.9,722.73
12994,eu-west,mid,573,4,21.34,704.58
12995,us-east,smb,419,1,21.63,342.4
12996,us-east,smb,360,4,22.8,118.38
12997,eu-west,mid,538,4,20.43,686.8
12998,us-west,large,126,4,17.74,1774.71
12999,us-east,smb,475,4,21.07,261.33
13000,eu-west,strategic,508,4,23.14,3235.6
13001,us-east,smb,483,4,23.18,254.88
13002,ap-south,smb,195,5,22.43,285.8
13003,us-east,large,521,3,21.54,2477.37
13004,us-west,smb,511,3,20.88,334.29
13005,us-east,smb,340,5,22.36,268.37
13006,us-east,strategic,65,2,23.16,5366.21
13007,ap-south,smb,402,5,20.57,259.72
13008,us-east,large,189,3,22.53,1630.34
13009,ap-south,mid,479,2,20.85,364.4
13010,eu-west,smb,125,4,20.67,171.41
13011,us-east,smb,149,4,21.38,304.21
13012,eu-west,smb,34,2,20.15,205.58
13013,us-west,smb,145,4,19.47,312.68
13014,us-east,smb,89,5,20.29,202.5
13015,us-east,smb,174,4,21.55,289.05
13016,us-west,smb,279,1,25.15,80.46
13017,ap-south,mid,168,4,20.93,769.0
13018,eu-west,smb,521,3,21.42,177.75
13019,us-west,smb,443,4,22.16,265.73
13020,ap-south,mid,113,5,22.89,572.28
13021,us-east,smb,283,5,20.62,216.57
13022,us-west,smb,106,2,22.13,167.25
13023,us-west,smb,53,4,20.76,197.76
13024,us-east,smb,114,4,20.59,94.33
13025,ap-south,large,337,3,18.81,1620.35
13026,ap-south,mid,78,4,25.38,654.32
13027,us-east,smb,543,4,21.16,159.89
13028,eu-west,smb,339,4,19.38,242.44
13029,ap-south,smb,370,4,19.55,210.27
13030,us-east,smb,2,5,22.03,220.87
13031,ap-south,mid,150,4,21.11,551.79
13032,us-east,mid,367,5,21.31,414.46
13033,us-west,smb,483,4,22.76,264.3
13034,ap-south,large,471,2,22.85,2115.61
13035,us-east,smb,490,5,20.69,176.77
13036,us-west,large,3,3,22.84,1196.61
13037,us-east,smb,53,5,21.71,209.43
13038,eu-west,mid,357,2,23.98,818.08
13039,us-east,strategic,513,2,20.07,5766.07
13040,us-east,smb,331,4,20.76,295.94
13041,sa-east,large,168,5,19.45,1770.22
13042,ap-south,smb,344,4,21.47,323.62
13043,us-east,large,27,3,20.3,1386.98
13044,us-west,smb,585,3,18.69,412.82
13045,eu-west,mid,588,4,19.8,480.41
13046,sa-east,large,79,4,23.47,1521.62
13047,sa-east,smb,553,1,17.24,283.32
13048,us-east,smb,499,4,19.33,182.57
13049,us-east,strategic,338,4,19.7,3452.27
13050,eu-west,mid,555,5,22.72,487.84
13051,us-west,smb,233,4,19.05,222.26
13052,eu-west,smb,394,4,21.9,255.08
13053,us-east,mid,60,5,19.97,464.36
13054,us-east,mid,315,4,18.28,628.49
13055,sa-east,mid,414,3,21.35,495.87
13056,eu-west,smb,168,5,19.02,182.9
13057,us-west,mid,458,5,20.71,626.34
13058,us-west,smb,69,5,18.32,173.34
13059,us-east,strategic,597,3,23.34,3699.25
13060,sa-east,smb,37,4,19.67,129.93
13061,eu-west,strategic,240,3,21.08,3588.36
13062,ap-south,smb,194,4,20.2,292.46
13063,eu-west,smb,421,5,22.77,254.46
13064,us-east,smb,121,3,21.88,309.02
13065,ap-south,smb,595,5,20.92,156.0
13066,us-east,mid,181,4,22.48,377.78
13067,ap-south,smb,427,3,19.17,146.21
13068,eu-west,smb,365,4,20.41,250.66
13069,ap-south,mid,472,4,22.21,701.12
13070,us-east,smb,501,4,22.07,348.27
13071,eu-west,smb,401,4,20.7,179.07
13072,sa-east,mid,31,3,22.77,465.53
13073,us-west,smb,276,1,19.12,261.35
13074,ap-south,smb,37,3,17.76,112.28
13075,eu-west,strategic,215,4,19.07,2182.23
13076,us-west,smb,243,2,19.5,273.89
13077,us-east,smb,54,4,19.85,273.75
13078,us-west,smb,28,4,20.9,306.52
13079,us-west,large,267,3,23.42,1539.27
13080,eu-west,smb,39,4,20.59,342.47
13081,us-east,smb,245,4,22.67,141.47
13082,eu-west,smb,210,2,18.69,118.65
13083,eu-west,smb,545,3,16.97,215.39
13084,us-west,smb,411,2,22.95,130.19
13085,eu-west,smb,532,4,21.69,240.21
13086,us-west,smb,441,4,23.45,303.45
13087,ap-south,large,97,5,20.68,1005.28
13088,us-east,mid,450,5,21.13,531.61
13089,eu-west,strategic,76,3,22.45,2340.32
13090,us-east,large,303,4,21.34,1546.26
13091,us-west,smb,377,2,22.16,157.16
13092,us-west,smb,465,2,21.77,141.58
13093,ap-south,mid,550,3,23.05,704.45
13094,us-east,smb,485,4,20.46,261.89
13095,ap-south,smb,502,4,20.04,263.24
13096,us-east,smb,476,5,25.64,107.24
13097,us-east,smb,232,5,23.13,194.6
13098,ap-south,mid,285,3,20.37,1019.16
13099,ap-south,mid,232,3,17.16,706.63
13100,us-west,mid,423,3,21.95,513.14
13101,us-east,smb,409,4,21.8,355.09
13102,eu-west,smb,100,4,23.83,215.07
13103,us-east,smb,540,3,21.77,190.31
13104,ap-south,large,420,5,17.85,1923.19
13105,us-east,smb,351,4,19.56,276.32
13106,us-west,smb,585,4,16.59,275.46
13107,us-east,large,19,1,22.68,1587.7
13108,eu-west,smb,16,4,20.25,93.69
13109,us-west,large,267,4,22.06,1382.13
13110,us-east,smb,203,5,24.95,173.45
13111,ap-south,smb,522,3,18.8,308.86
13112,us-east,smb,465,5,21.35,278.85
13113,us-west,smb,409,4,21.93,330.87
13114,us-east,smb,510,4,19.18,379.22
13115,us-east,large,370,3,18.51,1622.68
13116,us-east,mid,67,5,18.95,696.97
13117,ap-south,smb,192,4,22.52,197.69
13118,us-east,mid,143,4,22.61,444.04
13119,us-west,smb,482,5,17.45,257.76
13120,us-east,smb,575,4,20.45,290.78
13121,ap-south,mid,151,5,18.97,437.8
13122,us-east,smb,49,5,21.49,223.12
13123,sa-east,smb,32,4,20.38,110.83
13124,us-west,mid,161,3,21.69,705.28
13125,eu-west,mid,509,4,19.79,610.07
13126,us-east,smb,41,1,19.77,307.35
13127,eu-west,smb,505,5,20.53,329.77
13128,us-east,smb,183,3,17.8,201.26
13129,ap-south,mid,178,5,22.42,643.62
13130,sa-east,mid,132,5,20.86,682.73
13131,ap-south,mid,367,2,25.4,694.54
13132,us-west,smb,25,5,21.43,332.33
13133,eu-west,large,56,4,22.14,1133.55
13134,sa-east,smb,197,5,20.0,244.38
13135,us-east,large,146,1,19.11,1695.73
13136,us-west,strategic,579,2,19.24,3586.81
13137,us-east,smb,424,4,24.38,322.74
13138,us-east,smb,395,4,21.43,240.08
13139,us-east,large,328,5,21.37,951.16
13140,eu-west,large,185,4,20.72,1853.93
13141,eu-west,smb,471,4,19.13,209.17
13142,eu-west,smb,306,4,21.66,351.38
13143,us-east,large,17,3,23.69,1389.29
13144,us-west,smb,290,5,20.52,167.86
13145,ap-south,smb,359,4,21.1,237.45
13146,us-west,strategic,96,3,18.0,6070.23
13147,ap-south,smb,265,5,21.9,326.83
13148,us-west,smb,90,4,18.89,341.65
13149,us-east,mid,541,3,21.37,559.69
13150,ap-south,large,435,3,19.81,1610.69
13151,us-west,smb,327,3,19.4,284.2
13152,eu-west,mid,499,4,22.98,571.18
13153,us-east,large,68,5,18.95,1617.25
13154,us-west,mid,229,5,18.9,715.09
13155,us-east,smb,493,2,19.86,224.57
13156,eu-west,mid,576,3,20.4,533.99
13157,us-west,smb,553,5,21.8,243.17
13158,us-east,mid,379,3,19.56,365.47
13159,sa-east,smb,218,3,24.26,252.59
13160,eu-west,mid,288,4,19.11,603.73
13161,sa-east,smb,357,2,20.45,143.6
13162,ap-south,mid,456,5,25.13,497.63
13163,ap-south,smb,382,5,22.6,201.83
13164,us-east,mid,271,4,20.58,778.08
13165,eu-west,smb,35,5,22.32,196.64
13166,us-west,smb,350,5,23.29,244.75
13167,ap-south,mid,298,2,19.86,654.66
13168,sa-east,mid,596,4,22.79,580.62
13169,eu-west,large,3,3,18.22,1014.49
13170,us-west,smb,260,5,23.82,250.74
13171,eu-west,large,493,4,21.88,1833.24
13172,ap-south,large,398,1,22.31,902.38
13173,ap-south,smb,523,3,23.27,327.54
13174,us-west,smb,216,2,21.48,226.23
13175,us-east,strategic,270,4,23.67,6393.33
13176,us-west,smb,477,2,19.51,298.92
13177,us-east,smb,367,4,21.47,299.39
13178,eu-west,mid,101,4,19.26,508.21
13179,us-east,smb,146,4,23.42,130.88
13180,us-east,smb,19,2,19.64,207.89
13181,eu-west,smb,305,4,17.6,286.48
13182,us-west,smb,339,3,20.17,196.41
13183,us-west,smb,433,4,19.01,338.38
13184,ap-south,mid,474,1,23.03,411.64
13185,us-east,smb,253,4,20.19,160.56
13186,eu-west,smb,150,4,21.68,125.71
13187,us-west,smb,525,2,19.61,275.31
13188,us-east,smb,279,4,21.89,116.47
13189,us-east,mid,141,3,22.13,648.45
13190,ap-south,large,483,5,19.77,1742.65
13191,us-east,large,530,4,20.95,1873.34
13192,us-west,smb,569,5,22.2,307.8
13193,eu-west,strategic,599,3,21.57,5470.5
13194,ap-south,smb,100,3,19.51,87.69
13195,eu-west,smb,518,3,17.46,214.3
13196,us-east,smb,165,4,18.38,242.12
13197,us-west,mid,577,4,20.49,845.93
13198,us-east,smb,106,5,20.85,217.94
13199,eu-west,mid,458,3,21.35,582.05
13200,us-west,large,301,5,24.41,2031.96
13201,ap-south,mid,574,4,21.64,627.3
13202,us-east,smb,20,3,20.35,283.01
13203,us-west,smb,252,4,21.35,295.09
13204,us-west,smb,594,4,21.84,260.43
13205,us-east,smb,379,4,23.95,208.75
13206,us-west,mid,474,4,21.13,814.59
13207,sa-east,mid,94,4,24.18,493.69
13208,us-east,smb,490,1,22.18,240.59
13209,us-east,smb,577,4,20.81,264.28
13210,eu-west,smb,335,3,21.78,314.48
13211,eu-west,mid,469,4,20.96,493.74
13212,eu-west,smb,374,5,23.37,272.3
13213,us-east,mid,418,4,24.8,813.56
13214,us-east,smb,254,2,23.57,177.72
13215,us-west,mid,312,3,20.76,524.51
13216,us-east,mid,268,1,24.2,365.87
13217,eu-west,smb,510,2,20.78,166.83
13218,ap-south,smb,75,4,21.63,229.75
13219,us-east,mid,222,4,20.2,273.34
13220,eu-west,mid,229,4,22.27,468.89
13221,ap-south,mid,383,2,22.77,360.1
13222,us-east,smb,323,3,22.41,316.59
13223,sa-east,smb,231,4,19.76,307.95
13224,us-east,smb,424,3,22.38,143.02
13225,us-east,smb,132,5,19.6,392.39
13226,us-east,smb,120,4,17.15,131.2
13227,us-east,large,2,4,18.59,1700.04
13228,eu-west,large,441,4,20.44,2178.53
13229,eu-west,smb,424,3,20.98,133.72
13230,us-west,smb,408,4,20.99,305.24
13231,sa-east,smb,396,3,19.62,174.02
13232,us-east,smb,560,5,20.98,169.88
13233,us-east,smb,347,4,21.46,242.6
13234,sa-east,smb,147,3,19.6,247.81
13235,ap-south,smb,129,2,21.71,282.98
13236,us-west,mid,437,5,21.92,411.24
13237,eu-west,mid,55,2,20.85,724.96
13238,eu-west,smb,322,5,23.24,235.58
13239,eu-west,smb,589,2,22.39,154.23
13240,us-east,mid,148,4,21.45,539.2
13241,eu-west,smb,554,4,19.64,265.01
13242,eu-west,smb,159,4,22.59,181.71
13243,sa-east,large,17,4,19.51,1601.14
13244,ap-south,smb,53,4,17.43,235.7
13245,us-east,smb,497,5,20.11,116.97
13246,us-west,mid,6,4,20.93,801.26
13247,us-west,mid,157,3,23.03,784.2
13248,eu-west,smb,312,4,19.62,142.06
13249,eu-west,smb,385,5,18.04,289.26
13250,eu-west,smb,194,3,20.81,324.8
13251,us-west,smb,580,3,18.32,228.93
13252,eu-west,mid,408,4,22.32,672.01
13253,us-west,mid,355,4,21.18,651.64
13254,us-west,mid,526,4,17.68,751.2
13255,us-east,mid,446,5,18.92,919.83
13256,eu-west,smb,34,4,19.5,228.56
13257,ap-south,smb,311,5,19.54,382.68
13258,us-east,smb,185,5,19.07,229.05
13259,eu-west,mid,586,2,19.14,616.79
13260,us-east,smb,55,4,20.4,91.43
13261,us-east,mid,173,3,20.54,578.96
13262,us-west,smb,299,4,20.82,320.38
13263,eu-west,smb,216,5,20.29,340.95
13264,ap-south,smb,59,5,21.57,368.16
13265,us-east,mid,452,2,24.35,877.29
13266,us-east,smb,143,3,21.35,310.62
13267,us-west,mid,108,4,18.76,622.22
13268,us-west,smb,414,3,21.12,214.32
13269,ap-south,mid,305,1,21.79,709.66
13270,ap-south,smb,418,4,23.87,262.51
13271,us-east,mid,222,3,21.15,202.85
13272,us-east,smb,330,4,23.44,278.64
13273,us-east,smb,210,3,19.44,279.71
13274,us-west,smb,214,2,20.73,172.01
13275,ap-south,mid,207,2,23.36,765.48
13276,us-east,mid,346,2,19.4,566.31
13277,eu-west,mid,268,5,22.18,562.28
13278,us-west,smb,323,4,21.41,140.74
13279,us-east,strategic,280,5,20.73,5791.91
13280,us-west,smb,433,2,19.6,251.48
13281,us-west,smb,393,5,20.35,219.53
13282,ap-south,strategic,287,4,23.05,4104.46
13283,us-west,smb,516,1,21.4,165.61
13284,ap-south,mid,585,4,23.47,420.42
13285,us-west,smb,420,5,21.06,327.6
13286,us-west,smb,513,4,24.11,339.93
13287,ap-south,smb,416,4,22.46,155.85
13288,us-east,mid,585,2,22.25,327.72
13289,us-east,mid,497,5,22.1,855.41
13290,ap-south,large,298,5,18.82,1632.95
13291,us-west,smb,279,1,23.19,265.09
13292,us-east,large,542,5,22.15,1606.59
13293,eu-west,smb,309,3,24.2,262.57
13294,sa-east,smb,437,4,21.62,203.7
13295,us-east,smb,575,3,21.96,199.27
13296,eu-west,mid,90,4,23.76,525.62
13297,us-west,smb,474,2,18.74,128.53
13298,us-east,smb,332,3,22.44,276.36
13299,ap-south,large,246,4,22.19,1767.73
13300,us-east,large,53,4,23.15,1698.65
13301,us-west,smb,293,4,22.87,302.62
13302,us-east,smb,23,2,24.09,220.02
13303,sa-east,mid,101,5,21.61,679.86
13304,us-east,smb,66,4,23.94,253.39
13305,ap-south,mid,288,3,19.92,810.3
13306,us-west,mid,339,4,21.93,418.17
13307,eu-west,large,551,4,19.93,959.24
13308,us-east,large,103,3,18.23,1710.31
13309,ap-south,smb,93,2,22.12,278.31
13310,eu-west,mid,429,2,21.94,808.2
13311,us-east,smb,596,4,19.65,362.27
13312,us-east,smb,380,4,20.82,168.1
13313,us-east,smb,340,2,21.4,323.97
13314,ap-south,smb,296,4,22.04,218.27
13315,us-west,mid,290,2,20.22,730.74
13316,eu-west,mid,1,3,21.31,392.87
13317,eu-west,smb,249,4,16.2,231.31
13318,ap-south,mid,21,2,20.95,428.25
13319,us-west,mid,3,5,20.94,563.58
13320,us-east,large,124,2,20.87,1332.21
13321,us-west,mid,57,4,18.47,519.95
13322,ap-south,mid,565,3,19.67,688.45
13323,ap-south,smb,75,4,18.74,149.97
13324,us-west,smb,116,2,21.88,253.25
13325,us-east,smb,252,3,21.31,173.03
13326,us-east,large,427,1,19.75,1313.86
13327,us-east,smb,337,4,18.94,354.61
13328,sa-east,large,214,4,20.64,1215.79
13329,sa-east,smb,447,4,24.02,209.89
13330,us-east,mid,28,5,22.9,823.92
13331,ap-south,large,583,4,22.22,692.99
13332,us-east,smb,538,3,18.76,149.84
13333,us-east,mid,336,2,22.18,824.16
13334,us-west,mid,389,4,18.73,733.03
13335,ap-south,mid,506,4,19.7,516.29
13336,ap-south,smb,301,3,18.98,265.6
13337,ap-south,smb,9,4,23.13,175.22
13338,eu-west,smb,149,4,18.62,311.53
13339,us-west,smb,502,2,20.28,162.32
13340,us-east,mid,260,4,19.97,451.56
13341,us-west,large,321,3,22.81,1398.82
13342,eu-west,smb,385,4,19.89,310.71
13343,eu-west,strategic,12,5,22.82,3769.0
13344,us-west,smb,357,5,23.69,229.3
13345,eu-west,smb,218,5,21.03,283.55
13346,ap-south,mid,334,3,18.92,391.14
13347,us-east,mid,285,5,19.05,630.47
13348,ap-south,smb,500,4,19.71,188.12
13349,ap-south,large,389,1,22.36,2484.37
13350,eu-west,mid,317,4,21.27,648.12
13351,eu-west,smb,561,4,21.34,256.31
13352,ap-south,smb,386,4,22.41,278.02
13353,us-west,smb,415,5,21.38,175.95
13354,ap-south,smb,214,3,21.21,241.79
13355,ap-south,mid,311,3,21.06,694.86
13356,eu-west,mid,93,4,21.93,613.78
13357,us-west,mid,592,3,21.1,653.2
13358,us-east,strategic,221,3,21.7,3967.88
13359,us-east,smb,586,5,18.09,184.72
13360,eu-west,smb,466,4,21.71,293.84
13361,ap-south,smb,338,4,21.9,410.39
13362,ap-south,strategic,320,1,21.65,5996.63
13363,ap-south,large,196,4,19.45,1446.24
13364,us-west,smb,357,3,22.91,198.98
13365,us-east,smb,411,4,20.38,160.03
13366,eu-west,smb,378,4,19.76,347.03
13367,us-east,mid,578,5,23.02,791.82
13368,us-east,smb,141,5,19.39,242.89
13369,us-east,smb,578,4,18.77,202.67
13370,sa-east,smb,119,5,17.99,223.92
13371,us-west,smb,47,2,18.79,172.24
13372,eu-west,mid,305,5,23.78,628.06
13373,eu-west,smb,42,4,18.87,219.87
13374,us-east,smb,357,4,20.24,300.47
13375,us-west,smb,96,3,21.71,121.7
13376,us-west,large,45,5,23.0,1255.3
13377,ap-south,smb,429,2,18.97,265.04
13378,ap-south,mid,85,3,21.97,686.75
13379,eu-west,smb,514,3,22.07,251.79
13380,us-west,mid,254,3,23.1,734.43
13381,ap-south,mid,412,4,23.99,393.16
13382,us-west,smb,584,3,21.99,226.43
13383,us-east,smb,157,4,20.65,251.45
13384,sa-east,large,37,3,21.59,1308.43
13385,eu-west,smb,33,5,20.09,310.95
13386,ap-south,smb,500,3,18.77,116.01
13387,us-east,large,324,5,21.17,1697.21
13388,sa-east,smb,172,5,19.97,153.93
13389,ap-south,smb,452,5,21.45,200.59
13390,eu-west,mid,466,4,18.64,663.24
13391,eu-west,mid,340,4,18.96,402.51
13392,us-east,mid,305,1,18.75,808.71
13393,us-east,mid,409,3,21.6,637.35
13394,us-east,smb,414,2,21.9,200.49
13395,us-east,smb,489,4,18.08,224.17
13396,us-east,smb,583,3,22.54,265.39
13397,eu-west,smb,75,1,23.86,266.69
13398,us-west,smb,405,4,21.91,222.96
13399,ap-south,mid,131,1,17.65,883.46
13400,us-west,smb,365,3,23.64,193.52
13401,eu-west,smb,246,3,22.43,154.25
13402,us-east,smb,385,2,17.94,289.76
13403,eu-west,smb,416,3,19.13,275.27
13404,us-west,smb,383,3,25.08,270.67
13405,us-east,smb,417,5,20.12,264.91
13406,eu-west,smb,141,3,18.93,233.84
13407,eu-west,large,109,1,20.29,2091.11
13408,us-west,mid,529,5,21.33,544.38
13409,us-east,mid,31,4,20.78,449.87
13410,us-east,smb,83,1,19.08,210.28
13411,eu-west,large,567,4,20.06,1537.99
13412,ap-south,smb,405,3,19.67,244.06
13413,eu-west,smb,167,3,23.85,233.59
13414,eu-west,smb,207,5,18.06,263.86
13415,us-east,smb,6,4,19.0,278.76
13416,sa-east,large,385,2,22.26,1506.18
13417,sa-east,mid,589,4,23.71,588.84
13418,ap-south,smb,104,3,20.81,192.27
13419,us-east,smb,181,4,22.04,194.43
13420,ap-south,smb,570,1,21.03,203.87
13421,us-east,smb,528,4,26.19,214.38
13422,us-east,smb,110,3,21.42,283.97
13423,us-east,large,378,4,22.7,1408.55
13424,eu-west,large,505,4,18.8,785.91
13425,us-east,mid,394,1,18.94,499.88
13426,us-west,smb,285,3,21.56,228.48
13427,eu-west,smb,481,2,22.68,276.43
13428,eu-west,smb,331,3,21.38,292.83
13429,ap-south,strategic,106,5,24.29,2777.07
13430,eu-west,mid,521,4,20.78,787.86
13431,us-west,mid,403,4,20.69,603.56
13432,us-west,smb,193,4,22.53,231.05
13433,eu-west,smb,561,3,22.04,256.31
13434,eu-west,mid,206,3,18.51,517.83
13435,us-east,smb,254,5,22.62,241.05
13436,us-west,smb,142,5,22.54,203.7
13437,us-west,smb,482,5,14.93,217.07
13438,us-east,mid,545,1,20.79,581.16
13439,ap-south,mid,111,3,18.52,444.82
13440,us-east,mid,249,4,18.31,655.79
13441,us-west,large,25,3,17.19,1534.1
13442,us-west,large,222,4,22.2,1328.36
13443,us-west,mid,182,4,24.34,592.33
13444,eu-west,smb,178,4,23.17,275.49
13445,eu-west,mid,63,2,20.85,513.69
13446,eu-west,smb,552,5,19.05,223.92
13447,ap-south,smb,361,4,21.29,276.34
13448,us-east,strategic,543,3,24.63,4448.45
13449,eu-west,smb,463,3,22.44,246.71
13450,us-east,mid,493,4,21.27,375.68
13451,us-west,smb,13,3,22.62,261.8
13452,us-west,mid,63,4,15.88,830.94
13453,eu-west,smb,416,2,20.86,259.16
13454,us-west,smb,83,3,20.29,202.67
13455,us-east,smb,97,3,18.65,182.58
13456,us-west,smb,357,3,19.21,150.83
13457,sa-east,smb,378,5,18.71,177.12
13458,eu-west,mid,543,5,20.69,611.73
13459,us-east,mid,39,3,22.5,588.63
13460,eu-west,smb,586,3,22.27,232.01
13461,us-east,smb,295,5,21.19,290.14
13462,us-west,mid,29,2,21.47,822.41
13463,us-west,smb,450,5,20.5,284.63
13464,eu-west,smb,422,4,21.27,241.28
13465,us-east,large,190,4,21.28,1491.57
13466,us-west,strategic,597,3,22.92,6365.23
13467,ap-south,strategic,593,3,19.96,4530.08
13468,us-east,large,590,4,21.13,1373.4
13469,us-east,smb,264,4,20.16,222.94
13470,us-east,strategic,378,4,21.69,5331.98
13471,eu-west,smb,160,5,22.35,304.43
13472,us-east,mid,311,1,22.06,572.95
13473,us-east,smb,175,4,22.36,77.34
13474,us-east,mid,310,5,21.19,703.66
13475,eu-west,smb,571,2,24.54,220.5
13476,us-east,smb,174,4,20.04,236.99
13477,us-east,smb,197,3,20.03,289.62
13478,us-east,smb,301,1,24.62,297.79
13479,us-east,smb,170,5,23.16,424.46
13480,eu-west,strategic,329,1,19.13,5457.17
13481,eu-west,mid,122,4,20.06,790.92
13482,eu-west,large,373,3,19.4,1595.22
13483,us-east,smb,444,4,19.63,172.49
13484,ap-south,smb,490,2,21.61,142.45
13485,eu-west,mid,405,1,19.78,662.45
13486,eu-west,smb,163,5,25.36,342.92
13487,eu-west,mid,320,4,18.95,482.72
13488,eu-west,smb,175,3,20.29,133.51
13489,us-west,smb,132,4,20.65,347.61
13490,us-west,mid,162,3,22.34,551.93
13491,ap-south,strategic,408,3,20.26,5017.19
13492,sa-east,mid,293,2,22.89,517.16
13493,sa-east,smb,87,3,20.62,171.65
13494,us-east,smb,417,4,19.66,349.51
13495,eu-west,smb,594,4,20.6,287.81
13496,sa-east,smb,149,4,23.87,252.79
13497,eu-west,smb,552,5,23.13,236.73
13498,eu-west,mid,286,3,22.39,642.68
13499,eu-west,smb,361,3,24.27,383.99
13500,us-east,smb,24,4,23.18,311.59
13501,ap-south,mid,234,5,24.25,683.77
13502,us-east,smb,111,5,22.03,195.62
13503,us-west,mid,80,5,16.9,720.1
13504,us-west,mid,246,4,22.93,706.36
13505,ap-south,large,419,4,22.42,1311.88
13506,us-west,smb,171,2,23.27,253.79
13507,us-west,mid,262,5,22.13,688.33
13508,sa-east,smb,256,5,19.99,62.48
13509,us-west,smb,280,1,19.78,365.26
13510,us-east,smb,529,4,23.48,268.3
13511,ap-south,mid,74,4,21.14,453.14
13512,sa-east,smb,500,4,22.26,221.55
13513,us-east,smb,491,4,23.55,167.33
13514,eu-west,large,448,2,26.24,1573.74
13515,us-east,smb,523,4,22.44,179.73
13516,us-east,mid,322,4,22.05,462.9
13517,us-east,large,148,4,20.62,1312.76
13518,ap-south,mid,241,4,19.84,717.97
13519,us-east,smb,76,3,21.02,287.94
13520,eu-west,smb,355,5,20.82,237.34
13521,eu-west,smb,372,2,21.03,300.41
13522,us-east,smb,524,5,23.99,113.69
13523,us-west,mid,486,4,24.36,585.62
13524,us-west,mid,573,5,22.35,438.32
13525,eu-west,smb,281,4,19.57,372.98
13526,ap-south,mid,326,5,20.44,921.57
13527,us-east,large,567,1,18.7,1208.9
13528,ap-south,smb,518,2,21.55,209.06
13529,us-east,large,154,4,23.62,1530.49
13530,ap-south,smb,44,3,21.51,427.17
13531,ap-south,mid,248,4,22.31,449.63
13532,us-east,mid,39,5,23.28,374.29
13533,eu-west,mid,434,4,23.76,824.86
13534,ap-south,smb,589,5,21.98,250.91
13535,us-west,mid,483,3,22.48,815.02
13536,us-east,smb,209,3,19.59,397.56
13537,eu-west,smb,200,2,23.61,291.27
13538,us-east,smb,213,2,21.16,112.11
13539,eu-west,mid,308,4,21.63,840.7
13540,ap-south,mid,40,5,22.85,559.29
13541,us-east,strategic,318,3,20.41,5128.49
13542,us-east,large,63,4,23.23,1102.4
13543,eu-west,mid,304,3,22.11,797.68
13544,us-west,smb,445,1,24.42,270.78
13545,us-east,smb,47,5,18.76,273.89
13546,ap-south,smb,561,3,25.61,295.13
13547,eu-west,mid,265,2,22.25,647.68
13548,us-east,smb,118,4,23.61,242.12
13549,us-west,smb,488,4,20.51,271.1
13550,eu-west,smb,499,3,23.33,277.31
13551,us-west,mid,275,4,20.18,899.59
13552,us-west,large,532,4,22.1,2014.65
13553,eu-west,smb,146,3,20.95,159.32
13554,us-west,mid,441,3,18.93,695.92
13555,sa-east,large,249,1,20.22,1767.46
13556,us-west,smb,142,3,19.79,227.87
13557,us-east,smb,261,5,18.69,356.4
13558,ap-south,smb,49,2,22.13,167.0
13559,us-east,large,294,5,19.01,831.63
13560,eu-west,mid,148,3,19.48,561.69
13561,eu-west,large,502,4,20.76,1342.3
13562,eu-west,smb,400,5,21.37,373.04
13563,us-east,smb,447,2,22.45,271.57
13564,sa-east,mid,169,4,20.9,629.08
13565,us-east,smb,194,4,22.19,357.55
13566,us-east,mid,118,5,19.05,577.56
