reading_id,hours_since_service,load_pct,vibration_mm_s,coolant_c,failed
9078,233.0,74.65,6.842,38.46,0
9079,127.4,56.02,0.827,40.49,0
9080,419.1,21.57,0.777,38.75,0
9081,523.5,50.42,2.622,38.44,0
9082,251.2,78.42,1.558,32.53,0
9083,334.4,85.01,2.832,41.37,1
9084,600.7,59.46,1.033,39.84,0
9085,47.0,34.81,1.544,26.8,0
9086,239.5,18.25,1.262,50.37,0
9087,296.9,37.81,1.477,50.26,0
9088,274.8,90.6,2.728,42.14,1
9089,370.8,54.53,1.61,39.95,0
9090,171.1,14.72,0.924,41.17,0
9091,226.3,41.17,4.598,43.7,0
9092,638.5,66.61,3.266,35.41,0
9093,324.9,34.42,0.68,34.12,0
9094,243.3,66.31,4.802,45.25,0
9095,96.0,77.87,1.292,45.21,0
9096,533.4,17.62,3.479,39.05,0
9097,610.8,53.73,2.931,39.96,0
9098,304.8,22.5,1.967,40.66,0
9099,594.1,25.05,2.386,45.69,0
9100,720.0,84.49,1.644,37.5,0
9101,809.5,14.8,2.002,35.38,0
9102,382.1,62.45,2.667,34.28,0
9103,147.5,84.94,2.678,46.69,0
9104,880.6,82.44,2.936,34.96,1
9105,1035.4,38.33,1.596,38.78,0
9106,426.8,30.61,3.088,37.59,0
9107,363.6,82.2,6.106,41.28,1
9108,612.3,48.61,1.294,44.59,0
9109,368.6,48.78,0.856,29.25,1
9110,468.7,73.2,2.898,38.05,0
9111,521.5,55.2,1.707,44.69,0
9112,172.1,48.84,2.502,43.18,0
9113,332.0,19.33,1.8,41.04,0
9114,338.2,75.45,6.338,49.2,0
9115,263.0,57.03,2.074,43.18,0
9116,229.8,30.92,2.675,48.24,0
9117,504.0,53.26,3.08,38.16,0
9118,467.2,76.47,2.238,48.54,1
9119,469.7,57.83,3.646,34.27,0
9120,605.0,87.32,1.774,44.07,1
9121,75.3,40.62,6.753,31.68,0
9122,75.5,23.59,2.56,36.01,0
9123,388.7,35.43,2.071,41.65,0
9124,351.3,35.92,2.994,35.84,0
9125,530.8,44.22,2.593,30.69,0
9126,430.3,56.05,2.311,44.62,0
9127,898.2,52.59,3.138,37.33,0
9128,160.2,34.17,1.4,32.13,0
9129,278.3,56.43,0.999,35.48,0
9130,410.1,57.07,1.642,34.27,0
9131,193.4,42.11,2.745,39.1,0
9132,384.3,38.51,0.867,31.86,0
9133,201.5,40.02,2.029,32.66,0
9134,174.8,28.96,1.296,42.33,0
9135,428.2,52.51,7.149,32.35,1
9136,372.1,70.05,1.38,54.22,0
9137,205.7,80.67,2.254,34.83,0
9138,892.2,29.72,2.77,42.67,0
9139,1253.5,45.79,4.069,34.68,0
9140,264.5,56.11,4.835,35.61,0
9141,163.7,57.57,1.465,42.99,0
9142,494.1,65.63,2.757,33.27,1
9143,593.5,73.42,1.877,31.82,1
9144,391.4,65.32,1.358,39.01,0
9145,478.9,49.25,3.64,40.19,0
9146,345.1,67.05,3.966,45.49,0
9147,74.9,46.31,3.105,38.88,0
9148,685.4,48.59,4.209,40.95,0
9149,323.3,86.93,5.736,40.47,1
9150,640.8,36.13,2.31,40.25,0
9151,702.8,32.46,0.802,30.23,0
9152,543.9,87.41,3.865,42.62,1
9153,201.2,31.89,1.794,40.11,0
9154,319.8,39.25,6.856,42.1,0
9155,828.1,50.71,5.32,45.09,1
9156,989.9,56.69,1.343,42.41,0
9157,251.8,31.7,2.013,35.37,0
9158,486.8,54.66,0.823,39.0,0
9159,197.3,50.54,1.849,41.39,0
9160,530.1,62.61,1.087,41.58,0
9161,124.4,21.14,1.171,38.08,0
9162,310.6,84.01,3.828,44.98,1
9163,281.9,18.7,2.041,47.7,0
9164,481.2,63.46,1.21,25.89,0
9165,164.8,35.72,2.505,36.52,0
9166,285.1,77.85,2.091,36.15,1
9167,849.5,55.21,3.445,38.47,0
9168,134.5,41.81,1.001,33.63,0
9169,828.9,58.18,2.028,35.22,0
9170,272.8,72.77,2.57,38.8,0
9171,858.3,28.86,4.66,29.7,1
9172,325.1,82.73,3.063,36.82,0
9173,87.6,59.55,3.278,34.26,0
9174,128.0,26.21,1.736,44.37,0
9175,469.7,58.04,1.968,45.59,0
9176,789.8,65.67,2.8,36.64,0
9177,846.1,78.13,2.269,38.35,1
9178,334.2,56.14,1.14,33.07,0
9179,330.1,64.1,2.118,37.27,0
9180,150.6,51.25,2.016,43.81,0
9181,314.3,33.24,1.937,38.95,0
9182,318.7,59.38,4.747,30.59,0
9183,239.2,25.45,4.204,42.93,0
9184,423.4,72.17,4.15,39.65,0
9185,310.4,45.33,1.525,39.34,0
9186,534.3,36.67,1.074,28.11,0
9187,1426.3,28.01,5.802,38.65,0
9188,280.6,31.24,1.627,43.3,0
9189,179.5,9.59,1.849,38.31,0
9190,567.3,29.24,1.192,35.81,0
9191,552.2,52.73,1.525,51.45,0
9192,497.8,65.67,1.985,47.46,0
9193,532.2,27.25,1.674,41.77,0
9194,683.9,30.65,1.601,39.13,0
9195,230.0,71.24,1.972,31.53,0
9196,435.3,63.85,1.513,29.09,1
9197,1289.7,21.46,2.362,37.94,0
9198,699.5,88.56,0.47,40.36,0
9199,290.7,32.82,1.952,39.01,0
9200,167.5,51.05,2.058,34.21,0
9201,155.1,54.69,2.52,57.99,0
9202,135.2,52.24,3.086,31.8,0
9203,326.2,51.13,2.009,46.1,1
9204,122.4,37.89,1.298,39.79,0
9205,552.3,20.79,2.687,39.58,0
9206,340.9,77.47,4.375,44.66,0
9207,401.7,31.45,1.275,43.37,0
9208,430.6,32.19,0.917,43.02,0
9209,577.1,71.05,2.75,38.55,1
9210,327.9,24.18,1.55,23.21,0
9211,554.5,71.5,3.91,38.25,0
9212,188.8,79.7,1.606,36.27,0
9213,290.0,43.12,1.478,28.88,0
9214,237.2,38.55,2.222,31.84,0
9215,200.1,44.02,1.983,33.33,0
9216,305.4,43.39,1.076,35.0,0
9217,409.6,69.84,0.9,36.46,0
9218,470.9,57.75,2.888,36.28,1
9219,173.3,57.01,3.764,47.19,0
9220,423.2,65.67,1.102,40.73,0
9221,263.5,44.35,1.04,33.48,0
9222,383.6,86.2,6.531,44.22,1
9223,187.5,21.14,1.569,33.81,0
9224,178.9,56.91,2.013,40.52,0
9225,454.3,43.11,0.939,23.12,0
9226,411.1,82.69,2.569,46.07,1
9227,161.4,73.73,2.335,41.06,0
9228,427.2,58.21,2.103,42.36,0
9229,826.5,63.8,3.058,34.28,1
9230,380.6,19.21,1.32,36.88,0
9231,403.3,56.35,0.655,49.32,0
9232,831.5,46.35,0.749,41.27,0
9233,629.6,41.32,4.122,39.96,0
9234,249.1,69.71,2.068,38.69,1
9235,313.5,74.2,2.447,31.52,0
9236,491.7,56.13,4.506,30.08,0
9237,473.2,61.68,2.102,37.9,0
9238,432.5,91.24,1.749,39.53,1
9239,243.6,52.67,2.405,33.58,0
9240,1055.0,52.09,1.022,34.82,0
9241,998.6,59.93,2.889,38.27,1
9242,205.3,55.14,2.7,31.1,0
9243,254.7,51.04,1.349,42.91,0
9244,282.4,60.7,1.813,34.25,0
9245,943.9,47.91,2.942,49.05,0
9246,527.7,62.28,1.889,38.75,0
9247,194.2,86.33,2.174,27.34,1
9248,646.7,49.13,2.514,39.02,0
9249,864.5,63.83,0.975,27.63,0
9250,111.8,57.3,6.628,44.68,0
9251,181.6,43.79,2.924,51.42,0
9252,790.0,74.38,1.854,45.96,0
9253,509.8,66.47,3.102,36.29,1
9254,788.9,38.32,3.656,31.09,0
9255,114.8,36.03,4.255,35.07,0
9256,656.2,37.48,1.909,50.79,0
9257,301.3,41.69,3.438,40.74,0
9258,238.9,57.33,1.688,41.07,0
9259,890.7,42.71,3.226,35.13,0
9260,213.1,60.1,1.138,37.28,0
9261,253.6,45.66,1.395,35.76,0
9262,349.8,23.79,1.701,34.79,0
9263,479.5,63.86,2.19,39.8,0
9264,367.6,86.65,1.548,44.7,0
9265,728.4,42.67,1.149,42.48,1
9266,562.4,81.91,3.416,28.09,1
9267,286.9,58.46,2.151,21.06,0
9268,308.2,67.92,4.555,39.51,1
9269,836.4,44.2,2.281,24.03,1
9270,62.3,25.21,4.517,36.09,0
9271,903.1,27.19,1.67,38.67,0
9272,105.5,45.61,3.823,45.53,0
9273,538.5,44.91,2.783,31.7,0
9274,370.0,43.72,2.123,39.66,0
9275,305.7,66.01,1.539,30.95,0
9276,261.6,6.54,3.357,35.78,0
9277,231.5,15.8,2.112,34.19,0
9278,816.1,82.36,3.589,47.31,1
9279,324.1,24.28,1.608,43.4,0
9280,779.1,39.85,1.031,39.82,0
9281,176.5,24.28,2.333,41.05,0
9282,207.3,88.46,0.777,44.1,0
9283,245.2,72.12,5.258,45.22,1
9284,651.3,40.5,2.756,37.57,0
9285,243.8,29.81,3.538,38.3,0
9286,129.9,53.12,1.873,26.87,0
9287,225.6,15.09,1.449,43.09,0
9288,533.7,59.17,1.569,31.02,0
9289,359.5,69.09,2.342,23.67,0
9290,95.4,57.59,1.689,39.76,0
9291,130.2,59.04,0.998,28.67,0
9292,780.9,48.25,1.924,43.7,0
9293,253.6,65.62,2.505,49.89,0
9294,386.2,56.79,2.075,33.37,0
9295,314.1,81.12,2.11,30.58,0
9296,198.1,67.48,2.671,40.38,0
9297,368.0,63.89,1.911,41.49,0
9298,1059.9,41.19,1.862,29.4,0
9299,70.2,16.14,2.246,33.17,0
9300,198.3,71.19,8.781,35.3,1
9301,1199.8,63.76,4.354,44.83,0
9302,352.6,85.5,0.91,39.94,0
9303,36.0,41.28,1.978,49.53,0
9304,642.2,37.23,2.08,36.06,1
9305,416.7,55.52,1.109,43.47,0
9306,257.4,57.2,1.281,35.38,0
9307,421.5,34.77,2.655,36.3,0
9308,588.1,79.64,2.008,35.69,0
9309,65.7,40.25,1.331,29.59,0
9310,236.2,41.58,5.747,34.07,0
9311,30.6,66.12,1.66,38.5,0
9312,320.6,75.91,2.301,40.0,0
9313,127.6,45.28,1.15,27.45,0
9314,447.0,93.67,2.571,46.8,1
9315,1188.3,52.87,1.872,23.4,1
9316,451.9,56.2,3.959,54.83,0
9317,214.4,39.53,2.18,33.64,0
9318,188.2,70.68,2.933,40.74,0
9319,252.8,43.93,2.281,33.03,0
9320,693.2,52.43,2.148,41.05,0
9321,468.1,76.38,4.745,34.79,1
9322,631.2,68.76,3.028,38.83,0
9323,1083.9,32.36,2.64,46.69,0
9324,282.0,61.37,3.327,19.79,1
9325,177.7,46.26,4.281,35.74,0
9326,294.2,48.93,1.552,36.01,0
9327,485.5,56.49,1.543,41.1,0
9328,278.5,39.87,1.569,41.4,0
9329,1101.2,38.69,2.072,37.35,0
9330,205.9,36.83,2.604,48.79,0
9331,257.5,32.81,3.106,31.29,0
9332,586.0,55.69,1.808,44.22,0
9333,342.7,86.18,2.304,39.71,1
9334,830.3,21.33,1.467,48.99,1
9335,493.8,43.03,4.837,32.0,1
9336,291.0,25.94,4.331,38.69,0
9337,443.6,81.55,0.819,39.75,0
9338,400.1,23.38,1.357,37.09,0
9339,1368.9,36.3,5.027,41.03,0
9340,1099.1,53.67,1.178,34.39,0
9341,226.6,81.71,5.619,35.51,1
9342,677.6,43.58,5.742,27.31,1
9343,148.9,42.18,3.168,31.14,0
9344,77.2,70.85,0.828,34.97,0
9345,664.1,11.23,3.116,31.51,0
9346,486.0,89.03,2.01,34.77,1
9347,368.0,68.2,1.608,25.18,1
9348,677.7,50.32,1.534,32.77,0
9349,187.2,43.82,1.282,25.5,0
9350,627.7,8.99,1.323,37.9,0
9351,512.0,41.36,0.891,37.65,0
9352,104.3,62.4,4.339,54.43,0
9353,783.5,33.91,1.431,41.4,0
9354,166.5,62.79,3.421,39.81,0
9355,1150.8,32.99,8.737,36.69,0
9356,458.3,65.69,3.25,35.31,0
9357,369.7,58.49,0.88,43.0,0
9358,385.0,78.41,3.018,39.01,0
9359,384.0,46.68,0.834,43.02,0
9360,190.3,75.33,2.276,34.53,0
9361,805.4,79.54,1.636,26.27,1
9362,321.8,13.62,1.22,37.59,0
9363,142.0,45.19,3.486,31.24,0
9364,181.0,30.72,1.346,27.17,0
9365,346.0,83.75,2.874,34.95,0
9366,174.3,30.48,4.218,26.74,0
9367,492.9,36.66,2.446,24.37,0
9368,81.0,44.11,3.546,45.1,0
9369,329.3,46.57,5.357,45.86,0
9370,464.8,68.01,1.221,27.68,1
9371,259.7,62.63,3.551,42.22,0
9372,437.3,84.94,1.293,40.72,0
9373,399.1,45.49,1.684,49.36,0
9374,543.8,19.53,1.093,25.64,0
9375,857.5,79.52,3.026,33.19,1
9376,799.9,80.64,2.091,38.55,1
9377,499.1,80.6,5.369,45.86,1
9378,615.7,59.12,1.54,27.7,0
9379,384.2,86.59,2.398,41.37,1
9380,212.2,40.29,3.481,37.73,0
9381,329.9,47.46,0.812,38.67,0
9382,770.7,83.04,2.716,37.84,1
9383,181.9,41.98,1.872,34.26,0
9384,216.8,22.09,1.825,42.62,0
9385,126.5,38.78,4.682,31.01,0
9386,599.3,33.59,1.936,49.06,0
9387,975.4,95.63,3.078,39.6,1
9388,113.3,39.16,1.296,40.58,0
9389,736.5,74.97,1.054,36.54,1
9390,191.1,40.04,2.891,43.34,0
9391,650.4,30.11,1.766,34.64,0
9392,670.1,22.52,3.378,35.91,0
9393,658.9,27.56,2.84,51.01,0
9394,73.3,35.21,8.123,30.98,0
9395,396.7,85.26,1.994,35.27,1
9396,287.1,59.71,1.737,39.52,0
9397,790.3,55.47,2.837,45.27,0
9398,557.6,68.23,1.417,49.42,0
9399,393.2,93.22,0.857,33.77,1
9400,387.5,37.96,2.027,33.57,0
9401,430.6,72.61,2.384,31.27,1
9402,275.9,17.18,0.804,36.72,0
9403,370.3,27.73,2.329,29.63,0
9404,168.3,71.21,0.886,40.16,0
9405,286.0,90.52,2.759,41.58,0
9406,511.8,40.46,2.576,21.97,0
9407,565.4,57.53,1.899,33.71,0
9408,684.9,36.92,1.23,37.23,0
9409,577.4,50.56,5.184,37.19,0
9410,1139.4,83.35,2.087,28.37,1
9411,162.3,89.65,3.503,34.8,1
9412,289.1,19.56,3.205,43.64,0
9413,494.3,26.99,0.605,50.47,0
9414,191.6,70.49,1.38,50.71,0
9415,253.7,68.77,2.384,50.84,0
9416,892.3,30.72,5.249,36.07,0
9417,366.0,86.84,2.782,33.48,1
9418,922.2,59.37,1.742,40.1,0
9419,210.9,26.93,2.157,37.94,0
9420,373.9,16.38,0.425,49.55,0
9421,242.7,18.75,1.393,40.26,0
9422,331.0,36.68,0.626,44.39,0
9423,269.3,56.81,2.869,36.29,0
9424,564.0,54.85,2.209,33.6,1
9425,458.3,42.7,1.262,36.58,0
9426,546.2,65.58,1.812,30.29,1
9427,237.3,52.32,1.167,42.5,0
9428,242.7,81.88,2.315,39.96,1
9429,408.6,58.82,1.995,41.57,0
9430,1076.4,56.82,2.137,42.33,0
9431,1159.6,33.54,7.651,45.15,0
9432,396.4,31.11,0.738,40.92,0
9433,382.3,42.78,2.284,33.51,0
9434,553.8,65.93,1.341,39.44,0
9435,690.5,44.57,2.299,42.84,0
9436,726.5,61.84,0.8,31.77,0
9437,214.8,60.1,1.128,38.98,0
9438,297.5,66.25,1.329,37.16,0
9439,579.9,58.06,2.66,41.63,0
9440,199.1,76.92,2.697,33.5,0
9441,644.3,69.35,4.009,40.8,0
9442,319.4,45.12,3.244,38.59,0
9443,522.8,91.36,4.067,34.26,1
9444,211.3,12.94,1.521,34.39,0
9445,723.6,38.33,0.962,36.88,0
9446,195.9,40.92,6.968,37.99,0
9447,721.3,57.19,3.735,48.38,0
9448,672.6,46.64,1.608,29.82,1
9449,183.3,40.12,1.196,38.24,0
9450,410.4,64.35,1.169,46.57,0
9451,263.7,48.05,2.231,32.1,0
9452,205.8,16.36,1.221,53.96,0
9453,1180.7,72.31,5.013,46.75,1
9454,629.4,14.94,5.195,40.27,0
9455,1162.3,62.85,1.801,40.03,1
9456,523.3,38.49,1.392,47.06,0
9457,257.8,93.23,1.915,38.84,1
9458,1004.7,21.88,1.028,22.65,0
9459,553.0,75.21,1.919,45.18,0
9460,265.2,74.03,1.607,39.84,0
9461,1000.6,35.47,4.806,49.43,0
9462,483.7,48.32,1.178,39.88,0
9463,121.1,42.45,2.018,30.45,0
9464,155.4,24.98,4.445,36.64,0
9465,371.9,44.28,1.748,33.38,0
9466,965.3,69.47,0.872,48.19,0
9467,170.9,70.52,4.312,32.75,0
9468,443.9,67.04,3.333,38.4,1
9469,1627.0,54.13,1.258,37.42,0
9470,1231.6,81.2,2.369,44.29,1
9471,280.3,71.14,3.73,39.78,0
9472,91.6,96.04,1.164,28.63,0
9473,115.9,71.39,3.41,38.86,0
9474,241.1,56.65,0.81,41.23,0
9475,285.3,49.31,0.94,37.25,0
9476,396.9,24.27,1.5,42.19,0
9477,362.6,52.31,1.902,30.76,0
9478,361.3,50.12,2.582,31.17,0
9479,194.9,53.01,3.202,41.2,0
9480,524.6,57.14,1.253,49.79,0
9481,283.4,72.16,1.919,39.53,0
9482,412.7,89.6,2.109,31.62,1
9483,745.0,15.61,3.223,42.21,0
9484,227.6,79.33,3.008,43.72,0
9485,237.5,42.34,1.157,36.6,0
9486,538.8,59.23,2.476,39.15,0
9487,672.1,64.26,2.947,26.29,0
9488,721.6,38.83,0.965,40.28,0
9489,141.4,19.88,1.468,51.56,0
9490,1100.0,56.11,2.326,29.63,1
9491,275.7,53.09,1.078,37.11,0
9492,511.0,62.72,1.56,32.99,0
9493,245.8,34.22,2.856,26.29,0
9494,1267.0,55.58,5.602,46.35,0
9495,226.1,86.97,2.094,39.89,1
9496,343.4,53.11,1.637,42.08,0
9497,474.3,68.37,0.572,35.43,0
9498,462.9,66.63,3.272,39.82,0
9499,825.9,39.87,3.26,38.11,0
9500,250.4,50.32,2.28,29.1,1
9501,237.4,9.45,1.639,34.99,0
9502,248.7,63.08,1.584,39.38,0
9503,512.0,36.95,3.233,39.11,0
9504,295.1,48.8,1.829,38.26,0
9505,832.5,35.52,1.261,36.77,0
9506,228.5,49.22,2.573,27.73,0
9507,1157.8,58.71,3.415,28.22,1
9508,175.6,72.39,4.802,39.88,1
9509,1107.4,62.5,1.364,29.94,0
9510,701.2,69.21,1.025,53.38,0
9511,282.5,30.63,3.218,40.44,0
9512,220.3,87.07,1.431,28.23,1
9513,167.3,50.65,2.778,35.18,0
9514,138.1,56.43,3.468,39.26,0
9515,181.0,35.11,2.265,27.61,0
9516,727.0,36.64,1.623,34.72,0
9517,388.9,39.37,1.507,43.63,0
9518,345.3,11.44,2.742,33.01,0
9519,394.7,81.95,1.95,47.76,0
9520,377.8,35.0,3.393,46.38,0
9521,314.0,41.48,1.774,44.82,0
9522,453.4,88.37,3.201,42.9,0
9523,593.9,92.91,2.924,37.91,1
9524,1464.2,20.2,2.158,46.79,0
9525,75.6,48.03,3.304,37.45,0
9526,224.5,69.9,1.756,37.97,0
9527,327.1,35.66,2.738,40.67,0
9528,212.2,48.88,3.653,30.73,0
9529,375.4,89.6,2.496,29.99,1
9530,715.3,50.21,3.226,36.83,0
9531,612.7,72.01,1.313,43.91,0
9532,177.4,56.89,3.363,44.69,0
9533,418.1,58.16,4.074,38.35,0
9534,116.4,68.54,1.738,24.95,0
9535,138.5,31.38,0.867,33.61,0
9536,223.6,54.72,1.569,34.73,0
9537,456.7,62.99,1.845,42.87,0
9538,819.3,73.92,1.186,36.85,0
9539,620.2,65.64,2.877,31.67,1
9540,139.1,74.78,2.593,34.83,1
9541,336.2,60.84,3.728,29.22,0
9542,826.2,82.38,4.123,34.98,1
9543,338.0,51.94,2.199,37.1,0
9544,137.8,72.07,1.126,33.06,0
9545,163.2,44.48,3.066,48.14,0
9546,379.9,60.37,2.189,40.82,0
9547,295.7,37.37,1.426,41.73,0
9548,1430.8,77.01,0.62,39.2,0
9549,319.9,85.53,3.508,43.76,0
9550,71.2,27.18,1.632,37.44,0
9551,571.6,54.22,2.092,40.85,0
9552,513.5,81.87,1.204,27.6,0
9553,117.1,81.49,2.166,43.41,0
9554,423.5,56.71,1.413,34.78,0
9555,97.6,65.15,1.946,33.18,0
9556,738.6,24.34,2.842,42.71,1
9557,257.8,30.45,2.378,37.78,0
9558,333.0,48.21,0.614,31.1,0
9559,194.7,20.37,2.725,42.79,0
9560,994.7,89.48,1.177,43.52,0
9561,392.7,41.78,2.069,28.72,0
9562,707.4,10.39,1.899,34.11,0
9563,252.8,33.09,2.702,27.4,0
9564,428.2,31.09,2.098,48.46,0
9565,56.2,64.67,1.377,27.8,0
9566,500.9,89.91,1.303,42.72,1
9567,454.2,68.19,1.93,35.55,0
9568,818.3,46.14,1.278,38.18,0
9569,714.2,89.05,2.504,37.9,1
9570,119.0,54.78,1.778,33.05,0
9571,517.4,4.67,7.028,42.94,0
9572,512.9,35.25,1.291,26.18,0
9573,1647.0,34.3,1.861,34.84,0
9574,225.7,40.19,1.221,34.21,0
9575,346.3,59.93,2.36,34.4,0
9576,676.9,53.31,3.365,37.01,1
9577,529.7,83.19,1.737,35.52,1
9578,51.6,28.28,2.283,35.23,0
9579,251.2,63.31,2.888,45.07,0
9580,426.9,40.79,2.047,28.18,1
9581,288.0,93.73,4.257,32.94,0
9582,467.3,26.86,0.788,35.73,0
9583,246.5,44.89,1.657,31.63,0
9584,361.5,60.88,1.598,29.54,0
9585,330.8,55.85,1.633,50.45,0
9586,485.3,96.3,3.179,35.58,1
9587,283.5,80.01,1.579,42.17,0
9588,621.6,71.97,2.567,40.08,0
9589,752.3,28.03,2.362,42.08,0
9590,213.4,55.5,3.228,27.2,0
9591,370.5,45.35,1.768,28.28,0
9592,450.6,58.8,2.964,40.53,1
9593,353.7,63.88,2.075,31.62,0
9594,401.1,22.98,4.095,40.02,0
9595,414.2,33.42,1.825,52.86,0
9596,493.4,63.39,3.318,37.82,0
9597,885.6,72.97,1.999,42.75,0
9598,433.7,24.0,2.642,40.25,0
9599,411.4,37.17,7.007,43.43,0
9600,108.1,26.95,3.781,37.45,0
9601,153.5,85.1,1.246,53.63,0
9602,218.2,56.27,0.905,28.15,0
9603,752.2,69.4,2.182,42.57,0
9604,75.0,85.91,2.637,43.62,0
9605,606.2,54.19,4.401,46.85,0
9606,547.9,82.87,0.714,37.07,0
9607,376.6,49.08,0.935,33.25,0
9608,415.0,79.59,1.534,43.26,0
9609,1053.0,78.03,2.155,46.48,1
9610,501.6,49.95,1.938,37.78,0
9611,487.5,73.27,2.649,36.77,0
9612,420.3,26.35,9.461,43.02,0
9613,211.9,76.88,3.824,39.77,0
9614,140.1,71.08,1.012,28.88,0
9615,445.1,73.93,2.167,23.96,1
9616,50.6,34.02,1.333,46.53,0
9617,310.7,35.86,6.682,33.17,0
9618,367.2,43.58,3.533,35.64,0
9619,267.9,44.55,0.451,38.64,0
9620,219.5,77.55,1.631,37.5,0
9621,844.4,45.68,4.848,27.71,0
9622,393.3,65.7,1.69,35.4,0
9623,766.7,82.35,5.288,40.62,1
9624,655.7,57.66,2.8,37.14,1
9625,1229.7,53.16,3.254,48.35,0
9626,130.7,61.12,1.833,44.24,0
9627,397.0,8.62,1.749,43.52,0
9628,1030.3,92.45,5.542,33.29,1
9629,198.0,44.7,0.675,36.57,0
9630,567.9,37.16,4.378,45.01,0
9631,109.7,43.23,1.209,36.83,0
9632,350.8,68.7,1.035,34.93,0
9633,378.6,25.31,1.161,52.1,0
9634,137.9,51.48,1.859,32.28,0
9635,526.4,42.56,0.751,32.97,0
9636,167.9,22.85,1.171,41.0,0
9637,587.3,58.05,1.499,39.89,0
9638,244.0,62.35,1.577,42.42,0
9639,1259.4,43.03,1.364,30.34,1
9640,459.0,39.82,1.628,43.98,0
9641,760.5,42.71,2.534,35.22,0
9642,63.4,68.89,3.726,29.79,0
9643,402.1,84.84,1.61,45.04,0
9644,623.1,77.13,1.486,35.93,0
9645,217.1,68.11,3.153,36.25,0
9646,978.3,41.42,4.456,35.62,1
9647,135.8,37.7,7.251,45.17,0
9648,163.8,44.8,3.565,34.05,0
9649,1583.2,46.78,2.029,33.41,0
9650,390.1,33.51,0.501,37.15,0
9651,289.2,76.6,1.308,42.14,0
9652,254.4,58.45,1.27,36.15,0
9653,246.1,40.74,2.063,49.45,0
9654,161.8,79.16,1.922,35.65,0
9655,586.3,75.06,1.384,39.17,1
9656,330.8,71.18,4.017,35.58,1
9657,176.1,39.49,2.189,47.78,0
9658,620.0,70.49,2.182,46.21,0
9659,153.0,56.28,2.268,39.04,0
9660,625.6,46.83,1.586,20.84,0
9661,297.1,81.3,2.591,38.53,0
9662,671.5,35.34,3.284,29.23,1
9663,208.7,80.6,3.351,31.68,1
9664,277.2,72.53,2.196,37.72,1
9665,1128.7,90.14,2.076,43.12,1
9666,315.7,59.21,2.348,48.45,0
9667,420.1,47.4,2.938,38.46,0
9668,484.5,36.11,5.668,41.1,0
9669,265.7,35.22,1.817,38.03,0
9670,379.2,67.08,1.972,44.62,0
9671,1176.6,58.41,1.971,46.31,0
9672,128.5,40.41,1.499,28.81,0
9673,848.5,64.48,2.313,22.9,0
9674,674.0,55.46,2.979,34.09,0
9675,314.6,29.83,0.75,48.84,0
9676,53.5,31.9,3.562,24.12,0
9677,64.1,22.78,1.975,42.03,0
9678,642.5,76.2,3.232,38.45,1
9679,141.4,58.84,1.227,46.29,0
9680,8.4,53.29,2.702,42.39,0
9681,251.7,85.35,2.967,40.95,1
9682,644.5,45.92,1.334,33.87,0
9683,389.4,73.37,1.279,35.08,0
9684,902.4,87.12,1.315,29.96,1
9685,327.2,30.41,2.007,33.6,0
9686,51.4,51.54,7.193,36.49,0
9687,194.5,23.9,1.782,39.79,0
9688,293.5,60.42,2.421,43.75,0
9689,154.1,30.31,3.415,40.87,0
9690,1316.1,54.16,1.648,39.9,0
9691,416.7,21.47,0.936,38.31,0
9692,75.3,72.77,4.259,41.9,0
9693,958.1,96.01,3.327,33.73,1
9694,286.7,60.24,1.25,29.11,0
9695,432.0,95.8,2.148,46.83,0
9696,783.9,83.6,0.638,41.23,0
9697,782.4,58.24,1.443,36.74,0
9698,727.3,42.88,1.859,46.65,0
9699,1003.1,56.86,2.195,38.57,1
9700,144.0,57.01,1.473,27.25,0
9701,468.2,62.26,1.734,37.49,0
9702,1037.1,60.49,2.538,39.13,1
9703,450.6,62.04,2.835,43.54,0
9704,453.5,74.67,1.617,24.26,1
9705,429.5,76.49,2.341,37.67,0
9706,93.6,84.3,4.111,35.16,1
9707,483.7,47.3,1.221,45.03,0
9708,112.5,81.36,4.798,40.15,0
9709,361.9,60.19,1.961,30.69,0
9710,872.8,60.89,5.98,40.75,1
9711,131.8,38.38,2.61,40.56,0
9712,749.9,64.58,1.415,54.14,0
9713,347.0,85.09,1.472,27.23,1
9714,789.4,70.3,1.144,28.97,0
9715,348.3,56.75,2.962,41.85,0
9716,369.7,38.99,2.806,38.65,0
9717,175.8,7.07,1.935,36.59,0
9718,17.6,61.91,0.766,34.94,0
9719,1518.5,82.78,0.831,47.51,0
9720,616.0,42.6,2.264,39.41,0
9721,244.1,68.61,3.444,43.72,0
9722,144.0,57.28,1.257,42.2,0
9723,815.3,75.9,2.587,43.44,0
9724,101.8,49.08,6.503,39.97,0
9725,516.3,72.56,2.777,44.5,0
9726,518.6,53.15,3.962,46.63,0
9727,189.5,60.92,4.161,33.88,0
9728,167.8,19.01,1.574,28.98,0
9729,400.2,57.92,3.044,49.46,0
9730,303.2,88.62,4.824,36.54,0
9731,103.0,21.99,1.862,34.62,0
9732,319.8,4.14,1.273,39.1,0
9733,219.5,42.45,0.943,44.11,0
9734,822.8,60.65,1.777,41.51,1
9735,88.3,54.66,1.661,36.4,0
9736,297.9,45.89,1.178,38.44,0
9737,213.8,51.72,1.122,48.29,0
9738,310.5,24.1,1.165,43.05,0
9739,80.9,22.9,0.868,36.17,0
9740,534.0,70.8,1.692,48.27,0
