doc_id,topic,e00,e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47
1199,4,-0.075078,-0.03026,-0.284245,-0.056252,-0.065777,-0.110707,-0.259466,-0.029431,-0.03134,-0.178449,-0.098545,0.025383,0.026968,-0.088497,0.048916,-0.350705,-0.048255,-0.084119,-0.15841,0.270305,0.017221,-0.203667,-0.103461,-0.009439,0.1028,0.125235,-0.094056,-0.112136,0.055152,0.201397,0.180468,-0.111814,-0.099688,-0.050947,-0.033219,0.199712,-0.157231,0.089071,0.053628,0.033526,-0.366543,-0.234074,-0.03522,-0.13203,-0.007338,-0.113976,0.197575,-0.032169
1200,2,-0.200355,-0.060262,0.032272,0.044569,-0.242422,0.081543,-0.141488,-0.223563,-0.167883,-0.035984,-0.143593,0.18675,-0.050404,-0.053994,-0.060111,-0.105305,-0.037732,0.088614,0.022807,0.129619,-0.11672,-0.167796,-0.171143,0.037402,-0.120426,-0.14218,-0.053706,-0.125337,0.204222,0.27015,0.103589,-0.160997,-0.069095,0.275774,0.028996,0.229749,0.041497,0.263797,-0.010364,-0.127203,-0.245998,-0.217411,-0.184888,-0.093724,0.012591,-0.110685,0.007145,-0.153864
1201,3,-0.06912,-0.086315,-0.086349,0.073366,0.001806,-0.011208,-0.200403,-0.187063,-0.013882,-0.116569,-0.011866,0.023553,-0.027665,-0.071407,-0.130474,-0.128513,0.009482,0.084461,-0.150696,0.169906,-0.035424,0.080955,-0.172744,-0.058826,0.086299,-0.071808,-0.137969,-0.227333,0.098326,0.395153,0.106289,-0.154756,0.110313,0.069815,-0.115121,0.099537,-0.014128,0.217153,0.209144,-0.234107,-0.09176,-0.341635,-0.19874,-0.049518,0.014545,-0.207724,-0.014269,-0.254412
1202,1,-0.20194,0.034121,-0.069193,0.010103,0.045459,0.14409,-0.069436,-0.237466,-0.271406,-0.06888,-0.114384,-0.078494,-0.016207,-0.073941,-0.017946,-0.180068,0.013052,0.150857,-0.09209,0.255853,0.030807,-0.26872,-0.003287,-0.063819,0.084797,0.05956,-0.188136,-0.239199,0.188214,0.228864,0.057175,-0.296328,-0.037915,0.066071,0.070797,0.080287,-0.200953,0.185318,0.046336,-0.088686,-0.215515,-0.210988,0.069058,-0.021329,0.153444,-0.136148,0.10004,-0.162422
1203,2,-0.204869,0.006107,-0.044409,0.133151,-0.193597,0.029658,-0.145305,-0.247858,-0.112731,-0.098362,-0.147842,0.209422,0.107898,-0.07202,0.022934,-0.248299,-0.01608,0.060854,0.05251,0.12561,-0.11425,-0.101253,-0.086019,0.020408,-0.055118,-0.043792,-0.059736,-0.139299,0.141987,0.181543,-0.018923,-0.107729,-0.045532,0.242551,0.030909,0.159764,0.057393,0.28385,0.118607,-0.15888,-0.241795,-0.326369,-0.291541,-0.082383,0.094674,-0.059548,-0.082174,-0.130632
1204,4,-0.128435,-0.036618,-0.260755,-0.128104,-0.231173,0.044913,-0.218626,-0.028726,-0.06216,-0.053307,0.010946,0.035497,0.015706,-0.076057,-0.066599,-0.198636,-0.104037,-0.038555,-0.24557,0.270306,0.124546,-0.096038,-0.099815,-0.059859,0.081907,0.211642,-0.070853,-0.07436,0.074909,0.165027,0.195478,-0.230299,-0.036456,0.069172,-0.106113,0.094024,-0.198648,0.119037,0.125488,-0.067336,-0.385095,-0.244289,-0.033759,-0.102107,0.019991,-0.120673,0.147518,-0.095778
1205,2,-0.257458,-0.025992,-0.142711,0.110471,-0.249659,0.019734,-0.087326,-0.163806,-0.283126,-0.078343,-0.134843,0.141012,0.000686,0.028041,-0.141217,-0.121937,-0.096412,0.000942,-0.161185,0.174394,-0.069622,-0.161414,-0.168391,-0.064384,-0.072851,-0.06108,-0.130413,-0.168508,0.160764,0.30119,0.035865,-0.145411,-0.021426,0.197088,-0.073089,0.233806,0.053148,0.209265,0.029436,-0.156915,-0.159559,-0.216555,-0.218128,-0.028119,0.134678,-0.07722,0.059818,-0.031395
1206,0,-0.133721,0.208572,-0.22308,-0.153077,-0.02689,0.058348,-0.087185,-0.192034,-0.091347,-0.223841,-0.066843,0.099931,-0.046712,-0.061526,-0.12656,-0.167583,-0.077897,0.169592,-0.14107,0.330178,0.050018,-0.319632,-0.032495,-0.112024,0.002676,0.068739,-0.161866,-0.117223,0.095453,0.129875,0.027583,-0.17309,0.188937,-0.016983,-0.068406,0.224618,-0.033896,0.074579,0.054385,-0.036674,-0.218057,-0.186673,0.134104,-0.009081,0.006364,-0.006769,0.207075,-0.254732
1207,1,-0.232857,0.138448,0.047897,-0.158908,0.046982,0.189483,-0.146515,-0.256824,-0.087333,0.02559,-0.139242,-0.077079,-0.034988,-0.079112,-0.030924,-0.112307,0.014181,0.07276,-0.217418,0.174547,-0.059833,-0.193443,-0.04695,-0.233943,0.111542,0.029591,-0.175624,-0.197957,0.236685,0.221483,0.094471,-0.170156,-0.0888,-0.010862,-0.000701,0.148502,-0.121749,0.286473,0.043544,-0.11687,-0.247907,-0.174219,-0.009369,-0.120853,0.132747,-0.072866,0.093374,-0.175339
1208,1,-0.168343,0.0101,-0.014208,-0.070315,0.00957,0.172992,-0.145824,-0.271964,-0.17873,-0.071603,0.020241,-0.047496,-0.091395,-0.100382,-0.120559,-0.203724,-0.008944,0.1173,-0.109319,0.241696,-0.008589,-0.222531,-0.029374,-0.164893,0.077922,0.083498,-0.083607,-0.111996,0.145445,0.204968,0.085263,-0.286543,0.059245,0.102226,0.122555,0.170581,-0.120063,0.249191,0.063064,-0.217326,-0.175942,-0.211718,0.013528,-0.115557,0.158334,-0.049882,0.13719,-0.241862
1209,4,-0.061384,0.036623,-0.180421,-0.061739,-0.127736,-0.04885,-0.176335,-0.093487,-0.105646,-0.141025,-0.155813,0.02916,0.054284,-0.023208,-0.013002,-0.283036,-0.053146,-0.047181,-0.233792,0.257079,0.057251,-0.183544,-0.056795,0.012039,0.121841,0.202174,-0.030735,-0.090255,0.056049,0.261835,0.156229,-0.200541,-0.022407,0.145914,-0.042598,0.240348,-0.239339,0.103576,0.036592,0.030358,-0.355301,-0.219646,-0.092878,-0.158097,-0.007062,-0.157526,0.061362,-0.066337
1210,4,-0.014484,0.105422,-0.213674,-0.085071,-0.122834,-0.008448,-0.114293,-0.011715,-0.003348,-0.05989,-0.061059,-0.015508,0.030595,-0.028629,0.002138,-0.3312,-0.034237,-0.161916,-0.321427,0.234798,0.118113,-0.186774,-0.051058,0.102616,0.069148,0.260557,-0.044457,-0.015924,-0.018894,0.110782,0.224233,-0.173323,-0.067119,0.006504,-0.182699,0.126575,-0.091508,0.169801,0.063476,0.049851,-0.271347,-0.324946,-0.123274,-0.163746,0.040614,-0.050764,0.177681,-0.134355
1211,0,-0.16361,0.213106,-0.162803,-0.202557,0.140456,-0.000411,-0.099606,-0.17791,-0.155212,-0.128235,-0.072731,0.011793,-0.077535,0.057077,-0.216117,-0.32061,-0.001427,0.078371,-0.162607,0.246517,0.020775,-0.219881,-0.008921,-0.039179,0.019261,-0.072965,-0.056704,-0.111463,0.076817,0.174732,0.091229,-0.199944,0.025047,-0.074961,-0.011389,0.241238,-0.191608,0.083273,0.096135,-0.011584,-0.233514,-0.201941,0.187044,-0.091114,0.036277,-0.098509,0.024911,-0.276771
1212,0,-0.177824,0.095722,-0.174689,-0.089265,0.001937,0.043051,-0.153851,-0.170587,-0.025423,-0.264451,-0.0077,0.063765,-0.087675,-0.026394,-0.043282,-0.216323,0.082855,0.143768,-0.130407,0.266734,0.122952,-0.218215,-0.008374,-0.056488,0.046812,0.124908,-0.119936,-0.122137,0.177479,0.191929,-0.078722,-0.273788,0.107938,-0.001364,-0.081397,0.332418,-0.127577,0.134232,0.111905,0.009407,-0.154834,-0.099056,0.16021,0.014812,0.029464,-0.013978,0.130895,-0.320189
1213,0,-0.138834,0.163322,-0.14515,-0.144474,-0.014524,-0.001061,-0.136215,-0.152056,-0.051613,-0.179829,-0.036494,0.043923,-0.017861,-0.095595,-0.122893,-0.282775,0.03147,0.271436,-0.175923,0.282836,-0.029597,-0.378876,-0.033198,-0.048921,0.047317,0.154835,-0.012553,-0.071928,0.11815,0.158389,0.005122,-0.234053,0.107439,0.008578,0.079556,0.167596,-0.080547,0.13932,0.080848,-0.016837,-0.292996,-0.14363,0.099978,-0.087179,0.063326,-0.078739,0.092678,-0.216529
1214,4,-0.100413,0.041716,-0.291603,-0.044354,-0.191237,0.064399,-0.131838,-0.026458,0.02594,-0.133065,-0.036439,0.016883,0.020913,-0.143222,-0.05344,-0.25886,-0.056522,-0.082617,-0.244222,0.241508,0.107165,-0.164254,-0.064318,-0.078639,0.218032,0.236903,-0.031761,-0.160462,-0.011144,0.134714,0.273643,-0.133107,-0.068605,0.028468,-0.082406,0.05322,-0.089428,0.200438,0.162065,0.024596,-0.320014,-0.241431,-0.107544,-0.07599,0.015396,-0.069849,0.117314,-0.162505
1215,0,-0.179923,0.273432,-0.213925,-0.13212,0.037115,0.03842,-0.141552,-0.155705,-0.096822,-0.174699,-0.140062,0.046716,-0.070001,0.036672,-0.111535,-0.297459,-0.033191,0.13631,-0.090186,0.154198,0.011351,-0.212981,0.03424,-0.094772,0.001657,0.067922,-0.100673,-0.015041,0.048258,0.113656,0.029579,-0.165073,0.05328,-0.13472,-0.108441,0.202459,-0.162927,0.057456,0.006277,0.002683,-0.323813,-0.229618,0.212129,-0.12177,0.005722,-0.052383,0.175015,-0.305973
1216,5,0.102188,0.01359,-0.075198,0.00395,-0.064289,-0.060474,-0.120442,-0.145051,-0.088163,-0.123999,-0.020141,-0.215777,0.102993,-0.240494,-0.0664,-0.172413,0.065904,0.013763,-0.122034,0.193486,-0.054879,-0.093539,-0.135176,-0.008175,0.054406,0.193731,-0.065537,-0.297138,0.143656,0.011926,0.054979,-0.165576,-0.042057,0.109971,-0.128135,0.249337,-0.134653,0.313144,-0.009512,-0.012578,-0.335617,-0.38629,-0.016661,-0.028129,0.090867,0.079753,0.07649,-0.064261
1217,1,-0.230161,0.045145,-0.097076,-0.023977,0.018988,0.185187,-0.098088,-0.324668,-0.11945,-0.004079,-0.129966,-0.050229,0.00555,-0.159493,-0.068699,-0.119459,0.09261,0.1089,-0.114151,0.197408,0.071285,-0.125849,-0.040248,-0.080129,0.124767,0.119238,-0.129694,-0.226433,0.219485,0.226512,0.065348,-0.16545,-0.012042,0.002712,0.124424,0.108739,-0.157235,0.288806,0.049001,-0.114623,-0.178426,-0.286346,-0.006488,-0.150628,0.143314,-0.054259,0.180001,-0.182137
1218,0,-0.139781,0.157614,-0.167182,-0.198144,0.075227,0.045812,-0.144455,-0.138538,-0.076797,-0.183559,-0.154927,0.041607,-0.047066,-0.085911,-0.094638,-0.335772,0.018676,0.103765,-0.174353,0.28143,0.010404,-0.330431,-0.026375,-0.114901,0.130354,0.044249,-0.118345,-0.00368,0.023816,0.080089,0.069269,-0.18717,0.094282,-0.072599,-0.046989,0.155747,0.004454,0.146069,0.054786,0.016837,-0.120052,-0.244132,0.181112,-0.078848,0.03022,-0.110266,0.252758,-0.254999
1219,3,-0.069335,0.075801,-0.054377,0.235038,-0.003784,-0.049561,-0.156377,-0.160608,-0.058506,-0.139516,0.00364,-0.010291,0.005888,-0.021617,-0.216968,-0.164723,0.006461,0.155646,-0.218463,0.305412,-0.18524,0.050256,-0.165348,-0.016737,0.136996,-0.09277,-0.114211,-0.18251,0.154182,0.209864,0.167871,-0.100007,-0.032035,-0.016694,-0.048463,0.132538,-0.008534,0.20434,0.107471,-0.185756,-0.138764,-0.280971,-0.163124,-0.147943,0.028535,-0.253993,0.006525,-0.224022
1220,3,-0.018028,-0.032718,-0.014149,0.181361,0.028323,0.055161,-0.191079,-0.193138,-0.009475,-0.160596,-0.085847,0.096584,-0.007255,5.7e-05,-0.170905,-0.086766,0.046313,0.09215,-0.255847,0.244942,-0.004676,0.168856,-0.11057,-0.063147,0.149976,-0.019665,-0.070767,-0.204593,0.160715,0.264083,0.196154,-0.170123,0.066258,0.002095,-0.180504,0.190939,-0.007423,0.210574,0.134731,-0.242286,-0.08442,-0.258564,-0.183839,-0.10247,-0.058715,-0.151134,0.006196,-0.235842
1221,2,-0.168755,-0.027613,-0.139478,0.080239,-0.321718,0.061188,-0.188247,-0.253723,-0.183522,-0.041046,-0.139964,0.155889,0.033359,0.016826,-0.120025,-0.292511,0.036121,0.168488,-0.129461,0.151517,-0.059212,-0.192635,0.006793,0.067707,-0.085161,-0.019873,-0.059137,-0.131294,0.121922,0.194168,0.051891,-0.078986,0.041558,0.14479,-0.039119,0.155858,0.016792,0.197051,0.231551,-0.143014,-0.238227,-0.142738,-0.267312,-0.127003,-0.003568,-0.085006,0.134406,-0.030701
1222,5,0.079571,0.008849,-0.155174,-0.062191,-0.174457,-0.056495,-0.069785,-0.151794,-0.06836,-0.08449,-0.048549,-0.10898,-0.1124,-0.237799,-0.080171,-0.212424,-0.005953,0.094872,-0.213448,0.17834,-0.091057,-0.063965,-0.160781,-0.118412,0.037176,0.129502,-0.040173,-0.331776,0.064223,0.148822,-0.031403,-0.128523,0.040489,0.004261,-0.17861,0.201668,-0.143984,0.344742,0.067441,-0.029004,-0.213759,-0.386576,-0.083621,0.038486,0.051546,0.047385,0.126266,-0.037422
1223,5,0.154679,0.062329,-0.068235,-0.039847,-0.152192,-0.05981,-0.075329,-0.174145,-0.039736,-0.094688,-0.053905,-0.15958,-0.046879,-0.194781,-0.037211,-0.213009,0.047804,0.24186,-0.098881,0.215182,-0.07435,-0.088351,-0.051921,-0.021648,-0.014514,0.124132,-0.090708,-0.301583,0.133886,0.120823,0.055636,-0.102592,0.024616,0.139082,-0.074254,0.171464,-0.15491,0.378887,-0.077162,0.071224,-0.365763,-0.293614,-0.092633,-0.084428,-0.042364,0.07247,0.070586,-0.043805
1224,3,-0.073121,-0.087119,-0.061294,0.204812,0.050273,-0.050103,-0.116742,-0.11516,-0.082734,-0.170316,0.004247,-0.070508,0.031715,-0.039008,-0.200087,-0.186616,0.096699,0.047207,-0.062503,0.285276,-0.029605,0.131391,-0.047525,-0.008774,0.156938,-0.087125,-0.091677,-0.219522,0.127895,0.306755,0.168203,-0.112056,0.00279,0.020917,-0.154743,0.235412,-0.041859,0.146653,0.20721,-0.126821,-0.070922,-0.295068,-0.278943,-0.053125,0.067523,-0.23701,-0.0433,-0.190565
1225,3,-0.119985,-0.013446,-0.082007,0.199608,0.08932,0.113665,-0.185766,-0.245175,-0.055305,-0.061726,-0.012495,0.098897,0.123961,-0.078135,-0.088412,-0.165462,-0.035178,0.057101,-0.185392,0.289026,-0.047525,0.119153,-0.2182,-0.041637,0.144238,-0.082681,0.062526,-0.145753,0.125739,0.288683,0.133289,-0.122625,0.066184,-0.088407,-0.122477,0.05488,-0.044806,0.162012,0.226757,-0.185034,-0.059013,-0.334797,-0.183346,-0.126927,-0.027505,-0.166113,-0.007891,-0.197697
1226,5,0.076448,-0.014337,-0.094509,0.044859,0.000781,-0.183739,-0.060302,-0.11465,-0.040569,0.037403,-0.119425,-0.047275,0.04991,-0.181768,-0.098716,-0.336398,0.040964,0.103616,-0.148623,0.194065,-0.082421,-0.061298,-0.017629,-0.133598,0.003046,0.185453,-0.043669,-0.217511,0.139658,0.174331,-0.041033,-0.037578,-0.028067,0.094431,-0.18873,0.290545,-0.035886,0.32552,0.075866,0.017833,-0.22307,-0.386935,-0.161819,-0.109597,0.042701,0.064059,0.064121,-0.16192
1227,2,-0.214264,0.073138,-0.071372,0.06006,-0.226133,-0.039372,-0.101939,-0.19435,-0.223675,-0.071653,-0.129617,0.200345,-0.052795,-0.028828,-0.081745,-0.227823,-0.053905,-0.04422,-0.104679,0.107126,-0.020812,-0.104995,-0.175648,0.203563,-0.116319,-0.074692,0.025495,-0.221206,0.180132,0.300015,0.061554,-0.120909,-0.06865,0.053327,0.018761,0.220224,-0.003721,0.25332,0.02153,-0.136496,-0.187201,-0.207377,-0.314265,-0.134083,0.000482,-0.074851,0.064396,0.00774
1228,1,-0.111202,0.087008,-0.144857,-0.082152,0.085525,0.18564,-0.10678,-0.283914,-0.193868,-0.07243,-0.002181,-0.139357,-0.106878,-0.091061,-0.016558,-0.144037,0.073864,0.12149,-0.174505,0.2099,-0.061751,-0.089581,0.121396,-0.119162,0.100336,0.071907,-0.064211,-0.223621,0.242883,0.288318,0.19139,-0.168389,-0.013092,0.119294,0.057668,0.146805,-0.062922,0.217087,0.024259,-0.142675,-0.184631,-0.171788,-0.035489,-0.06566,0.152988,-0.067663,0.120962,-0.2837
1229,0,-0.121611,0.241068,-0.225338,-0.156943,0.02373,-0.067754,-0.066446,-0.086015,-0.062173,-0.099837,-0.173695,0.112845,-0.138275,-0.137291,-0.21426,-0.306624,0.09068,0.139385,-0.163822,0.240688,0.028646,-0.365391,-0.056714,-0.025916,0.007357,0.095422,-0.182535,-0.028715,0.085557,0.088294,0.051033,-0.110608,0.016687,0.021535,-0.124756,0.118883,-0.088627,0.114855,-0.011331,-0.002532,-0.260926,-0.134252,0.082641,-0.17549,0.044227,-0.036329,0.099862,-0.295961
1230,2,-0.317906,0.024044,0.028816,-0.001672,-0.16999,0.043265,-0.152609,-0.156906,-0.244132,-0.058966,-0.110995,0.196496,0.00054,-0.026308,-0.181572,-0.137047,-0.022666,0.053907,-0.087342,0.114971,-0.061193,-0.124061,-0.191244,0.047686,-0.067051,0.001234,0.088066,-0.111888,0.142074,0.32964,0.104053,-0.133023,0.09533,0.150838,-0.013706,0.232706,0.140171,0.177557,0.077214,-0.157286,-0.195869,-0.329441,-0.197744,-0.086144,-0.062003,-0.022577,0.119253,-0.089184
1231,0,-0.129691,0.150203,-0.122542,-0.071574,0.085137,0.050813,-0.189401,-0.195315,-0.066985,-0.176269,-0.212028,0.005921,-0.049643,-0.061568,-0.090654,-0.283522,-0.034319,0.163966,-0.210749,0.244961,0.054742,-0.33023,-0.040086,-0.078178,-0.011995,0.144254,-0.105978,-0.058887,0.130992,0.150144,0.012719,-0.164533,0.163144,-0.071179,-0.035181,0.220775,-0.041548,0.024732,0.08378,-0.097241,-0.147854,-0.145013,0.10484,-0.112219,0.085421,-0.061423,0.025343,-0.384348
1232,4,-0.022366,-0.013358,-0.181666,-0.065792,-0.183795,0.017216,-0.200784,-0.027027,-0.073494,-0.164178,-0.056918,0.005946,0.063478,-0.070917,0.038013,-0.300093,-0.053973,-0.081717,-0.174827,0.274111,0.005282,-0.254208,-0.069468,-0.072415,0.138173,0.105695,-0.065736,-0.140567,0.114758,0.29672,0.118699,-0.167649,-0.043145,0.044792,-0.103741,0.116025,-0.120562,0.072682,0.071651,-0.040718,-0.327413,-0.324648,-0.11611,-0.155423,0.030395,-0.109656,0.165808,-0.132443
1233,5,0.053625,0.07407,-0.072317,-0.011978,-0.031598,-0.059462,-0.169076,-0.126491,-0.020772,-0.15752,-0.027046,-0.214333,-0.061285,-0.115954,-0.107329,-0.292849,0.039856,0.087461,-0.023113,0.225137,-0.157669,-0.018877,-0.084067,-0.075929,-0.071547,0.178926,-0.13059,-0.286205,0.13172,0.095288,0.112351,-0.077938,0.012557,0.133078,-0.095295,0.061008,-0.145252,0.264797,0.019234,-0.192821,-0.265309,-0.406735,-0.001396,0.017373,0.117198,0.178819,0.011306,-0.17208
1234,4,-0.088105,0.08771,-0.158635,-0.007869,-0.178614,0.007099,-0.174462,0.056042,-0.216811,-0.066538,-0.002725,-0.00475,0.091386,-0.171907,0.110999,-0.283697,-0.110015,-0.118802,-0.205503,0.271122,0.031302,-0.192157,-0.14421,-0.021132,0.035238,0.088291,-0.076401,-0.120312,-0.016355,0.128191,0.14155,-0.26018,-0.023158,0.027312,-0.102021,0.186858,-0.1237,0.105137,0.074582,0.023986,-0.28001,-0.292017,-0.268907,-0.055871,0.05633,-0.129616,0.173246,-0.092369
1235,0,-0.11409,0.106706,-0.186749,-0.205007,0.010109,-0.069799,-0.102879,-0.145101,-0.044915,-0.194973,-0.058395,-0.016865,-0.149079,-0.070758,-0.183757,-0.115458,-0.023077,0.121476,-0.21192,0.235406,0.0282,-0.334646,-0.110168,-0.057259,-0.101102,0.080845,-0.059625,-0.103904,0.209776,0.164542,0.082122,-0.173097,0.167699,-0.093028,-0.019882,0.257766,-0.158068,0.014201,0.118415,0.038932,-0.287933,-0.109185,0.114021,-0.098595,0.045247,-0.043099,0.109468,-0.289034
1236,4,-0.101792,-0.009404,-0.26171,-0.106109,-0.102584,-0.044287,-0.256115,-0.07018,-0.023118,-0.052428,0.020513,-0.041467,0.118292,-0.11388,-0.026065,-0.238757,0.01723,-0.092012,-0.222276,0.233034,0.096873,-0.139988,-0.015433,-0.034584,0.065456,0.145705,-0.068753,-0.183703,0.124615,0.188215,0.179492,-0.132598,-0.040448,0.027589,-0.018773,0.204971,-0.134975,0.154747,0.161481,-0.126692,-0.422204,-0.198604,-0.141394,-0.075286,-0.083669,-0.095627,0.112489,-0.166974
1237,4,-0.073374,0.03909,-0.172911,-0.125461,-0.06826,0.022626,-0.179257,0.062442,-0.028545,-0.106264,-0.052474,0.01449,0.036244,-0.169298,-0.107459,-0.29277,0.019407,-0.060483,-0.21361,0.266919,0.103801,-0.222564,-0.167179,-0.087689,0.119774,0.17213,-0.113586,-0.073749,0.054882,0.197324,0.180388,-0.125873,0.005576,0.04105,-0.06602,0.157404,-0.160226,0.117664,0.092797,-0.039048,-0.307582,-0.322197,-0.157285,-0.103879,-0.038785,-0.12014,0.240779,-0.077906
1238,1,-0.058236,0.09978,-0.001939,-0.002725,-0.020353,0.145508,-0.033465,-0.250974,-0.120921,0.016906,-0.195287,-0.061735,-0.199149,-0.108598,-0.092673,-0.164287,-0.025286,0.195571,-0.172548,0.157332,-0.001917,-0.197008,-0.064641,-0.127116,0.035231,0.019954,-0.152327,-0.133633,0.173988,0.289938,0.20186,-0.220238,0.044075,0.028494,0.068468,0.196401,-0.143126,0.185623,0.139845,-0.149045,-0.274254,-0.221252,0.042343,-0.063211,0.122357,-0.084135,0.1598,-0.194763
1239,1,-0.162682,0.175432,-0.030756,-0.076099,0.086791,0.189191,-0.018118,-0.246362,-0.162465,-0.015576,-0.135733,-0.032378,-0.162398,-0.073774,0.009618,-0.227629,-0.015815,0.13026,-0.160707,0.238042,-0.049318,-0.187606,-0.043985,-0.178402,0.020268,0.091892,-0.096807,-0.2666,0.226978,0.180028,0.157,-0.142696,0.018606,0.08157,0.105082,0.18608,-0.053506,0.283924,0.105135,-0.051031,-0.168519,-0.246288,-0.058209,-0.070895,0.11502,-0.128803,-0.005094,-0.188102
1240,0,-0.16548,0.132575,-0.221323,-0.165907,0.031968,0.002716,-0.103895,-0.196709,-0.106173,-0.227402,-0.142,-0.032414,-0.072277,-0.087442,-0.125988,-0.274446,0.008242,0.179127,-0.054996,0.287505,0.167864,-0.235491,-0.000549,0.000381,0.119111,0.101801,-0.160154,-0.044712,0.103665,0.061527,-0.029855,-0.156505,0.098686,-0.03801,-0.06018,0.1367,-0.0376,0.193538,0.076588,-0.064081,-0.235669,-0.108393,0.185767,-0.113697,-0.029832,-0.105905,0.1717,-0.327892
1241,4,-0.059539,0.080586,-0.23138,-0.112713,-0.109907,0.023599,-0.04472,-0.105847,-0.037909,-0.204434,0.019821,0.031559,-0.006146,-0.118793,-0.045384,-0.219319,0.01433,-0.077774,-0.198609,0.191516,0.049315,-0.275985,-0.176149,-0.11018,0.116104,0.159855,-0.005041,-0.108103,0.03657,0.156944,0.138395,-0.181229,0.015022,0.007903,-0.095162,0.10458,-0.166659,0.029298,0.061611,-0.075155,-0.349116,-0.330187,-0.184598,-0.19777,-0.023138,-0.191957,0.192339,-0.138791
1242,0,-0.190225,0.183877,-0.168696,-0.223795,-0.053189,0.061165,-0.107928,-0.033991,-0.074995,-0.213533,-0.168395,0.04444,-0.07647,-0.051235,-0.063019,-0.152681,0.048658,0.167766,-0.03753,0.274559,0.053905,-0.183553,-0.088912,-0.090203,-0.037008,0.11499,-0.112298,-0.069192,0.149338,0.097744,0.067919,-0.242771,0.091554,-0.080877,-0.026585,0.238513,-0.087724,0.182183,0.068141,-0.029432,-0.13607,-0.218602,0.245443,-0.042356,0.052251,-0.052197,0.143152,-0.392733
1243,2,-0.191072,0.042585,-0.054584,0.037519,-0.24502,-0.002152,-0.203873,-0.156694,-0.166567,-0.131845,-0.098849,0.191678,0.02546,-0.053426,-0.130383,-0.132047,-0.043206,0.162319,0.003851,0.154257,-0.00439,-0.195859,-0.127559,0.003528,-0.092238,-0.100109,0.033392,-0.056727,0.127334,0.306637,0.12024,-0.169529,-0.091131,0.185676,-0.101739,0.150666,0.006879,0.236846,0.004341,-0.175779,-0.231636,-0.224022,-0.279293,-0.106591,-0.082516,-0.134565,0.178107,-0.076356
1244,5,0.050974,-0.029338,-0.182821,0.046355,-0.063713,-0.096753,-0.260415,-0.02541,0.006835,-0.077847,-0.045804,-0.173225,-0.121396,-0.065386,-0.151161,-0.196858,0.001231,0.129015,-0.176107,0.176296,-0.123553,0.018891,-0.069929,-0.060852,0.086358,0.153004,-0.046302,-0.204545,0.157516,0.037827,0.078901,-0.039518,0.035816,0.151474,-0.075619,0.1748,-0.014135,0.363439,0.021849,-0.0492,-0.180042,-0.483704,-0.159373,-0.085041,0.094296,0.068772,0.178929,-0.089914
1245,3,-0.115294,-0.024522,0.002134,0.092983,0.13286,0.041522,-0.128388,-0.12968,-0.054398,-0.190862,-0.067007,-0.003517,0.016041,0.062834,-0.1381,-0.1209,0.012899,0.017732,-0.189288,0.304151,-0.162082,0.125917,-0.110568,0.012473,0.121036,-0.195426,-0.068564,-0.217574,0.166867,0.277024,0.050536,-0.178653,0.007331,0.036586,-0.161717,0.11726,-0.023462,0.132768,0.219096,-0.20305,-0.154516,-0.286536,-0.146207,-0.239978,0.023735,-0.125866,-0.087336,-0.240935
1246,4,-0.110105,0.052721,-0.261945,-0.002787,-0.133394,0.040066,-0.121039,-0.038315,-0.065622,-0.063951,-0.082979,-0.0555,0.072399,-0.001672,-0.01105,-0.294026,-0.014116,-0.1295,-0.187296,0.331031,0.058848,-0.258408,-0.087259,-0.047763,0.022966,0.224232,0.011403,-0.094193,0.111883,0.230249,0.084479,-0.163007,-0.049553,-0.043566,-0.114384,0.165191,-0.203309,0.019537,0.078166,0.082886,-0.275877,-0.270688,-0.072132,-0.138611,-0.05831,-0.219139,0.138593,-0.161601
