label,logit,score
0,-0.310855,0.422906
0,-1.671954,0.158164
0,-0.973483,0.274187
0,-1.870296,0.133508
0,-1.069812,0.255439
0,-0.24291,0.439569
0,-1.716007,0.152386
0,-1.320353,0.21076
1,2.308866,0.909609
0,-2.181121,0.101459
0,-1.539338,0.176632
1,-1.212874,0.229193
0,-1.910842,0.128886
0,-2.598514,0.069234
1,1.520567,0.820622
0,-2.229078,0.097169
0,-0.551366,0.365548
0,0.03979,0.509946
0,-1.436976,0.192014
1,1.104598,0.751121
0,-3.248098,0.037395
1,2.217264,0.901789
0,-0.147576,0.463173
0,-2.953325,0.04958
0,-0.978638,0.273162
1,-0.427162,0.394804
1,-2.02704,0.116393
0,-1.826577,0.138646
0,0.534002,0.630416
0,-1.347003,0.206361
1,2.335393,0.911766
1,1.47945,0.81449
1,0.226155,0.556299
1,0.108889,0.527195
0,0.552123,0.634628
0,-0.83254,0.303108
1,0.745048,0.678099
0,-2.934628,0.050468
1,0.842349,0.69896
1,-0.788157,0.312565
1,-0.925597,0.283819
1,-0.545091,0.367004
0,-2.110225,0.108107
1,-0.73621,0.323833
0,-0.912393,0.28651
0,-2.377043,0.08494
1,-1.531169,0.177823
0,0.768449,0.683185
0,0.658469,0.658916
0,0.321742,0.579749
0,0.911161,0.713238
0,-2.319652,0.089508
0,0.470726,0.615556
0,0.088473,0.522104
0,0.14135,0.535279
0,-1.415765,0.195326
0,-1.944093,0.125199
1,0.159937,0.539899
0,-1.591822,0.169128
0,-0.374323,0.407497
0,2.020273,0.882909
0,0.700478,0.668294
0,0.291817,0.572441
0,-1.828915,0.138368
0,2.622619,0.932303
1,3.258685,0.962984
0,-2.854073,0.054471
0,-2.973946,0.048617
1,0.741547,0.677334
0,0.512755,0.625452
1,-1.300555,0.214072
1,3.421683,0.968375
0,-0.845846,0.300305
1,-0.517344,0.373473
1,3.030855,0.953949
0,-0.064842,0.483795
0,1.242737,0.77604
0,-0.556508,0.364356
0,1.083174,0.747094
1,2.530968,0.926284
0,-0.156461,0.460964
1,0.796858,0.689302
1,-1.145587,0.241296
0,1.827675,0.861485
1,0.612912,0.648605
0,1.30725,0.787053
0,-2.527008,0.073986
0,0.00392,0.50098
0,-0.225253,0.443924
0,-0.809708,0.307953
0,-1.337316,0.207952
0,-1.981983,0.121108
0,-2.243925,0.095875
0,-4.550508,0.010451
0,-1.627847,0.164126
0,-0.891239,0.290854
0,-2.554783,0.072106
0,-0.11037,0.472435
0,-2.720797,0.061757
0,-0.892647,0.290564
0,-1.224075,0.22722
0,0.035659,0.508914
1,0.714141,0.671315
0,-0.987077,0.27149
1,1.514959,0.819795
0,-1.417123,0.195113
1,1.856914,0.864937
0,-0.331368,0.417908
1,-0.654805,0.341907
0,-2.495035,0.076207
1,-1.252086,0.222339
0,-0.244964,0.439063
1,1.403695,0.80277
0,-1.052264,0.258791
0,-2.417485,0.081849
1,2.826898,0.944112
1,4.160637,0.984642
1,0.13605,0.53396
0,1.214924,0.771169
0,0.883685,0.707585
0,-0.429405,0.394268
0,-1.268809,0.219461
0,-1.326584,0.209725
0,-1.561923,0.173371
0,-1.393166,0.198903
0,-0.560554,0.363419
1,1.383589,0.799567
0,-0.441038,0.391494
0,-0.011012,0.497247
0,-0.241559,0.439902
0,0.008121,0.50203
1,1.546745,0.824443
0,-1.361928,0.203927
1,0.285477,0.570889
0,-0.231986,0.442262
0,-0.788693,0.312449
0,1.012594,0.733527
1,2.279066,0.907128
0,0.487998,0.619635
1,1.706819,0.846423
0,-2.095758,0.10951
0,2.106707,0.891553
0,-1.477208,0.18585
1,0.233835,0.558194
0,-1.908862,0.129109
1,1.602088,0.83231
0,-0.363609,0.410086
0,0.054306,0.513573
0,-1.370004,0.202619
0,-0.239592,0.440387
0,-2.099721,0.109124
1,3.40704,0.967924
0,-1.313791,0.211853
0,1.013607,0.733725
1,1.004776,0.731997
0,-1.017349,0.265544
1,-1.244537,0.223647
1,1.794698,0.857502
0,-3.774298,0.022438
0,-1.007828,0.267405
0,0.827449,0.695815
1,2.818701,0.943678
0,-1.395076,0.198599
0,-3.175078,0.040114
0,0.171618,0.542799
0,-0.928827,0.283163
0,-1.622047,0.164923
0,1.523012,0.820982
1,-0.286557,0.428847
0,0.491057,0.620355
0,-2.59881,0.069215
0,-2.792794,0.057715
1,-0.367662,0.409106
0,-0.162023,0.459583
0,-2.014006,0.11774
0,-0.415856,0.397509
0,-1.234686,0.225362
0,-0.118478,0.470415
0,0.188076,0.546881
0,-3.027514,0.046198
0,-0.23107,0.442488
0,-0.77019,0.316438
0,2.797168,0.942523
0,-1.805862,0.141139
0,-3.189653,0.039557
0,1.270919,0.7809
0,-2.968697,0.04886
0,-3.532805,0.028393
0,-2.5926,0.069616
0,0.638261,0.65436
0,-0.129914,0.467567
0,-0.663721,0.339904
0,-3.248548,0.037379
0,0.74278,0.677603
0,-0.666916,0.339188
0,-2.558167,0.07188
0,-0.035537,0.491117
0,-0.977756,0.273337
0,-0.385085,0.404901
1,-0.040501,0.489876
0,-3.009032,0.04702
0,-0.576516,0.359735
1,0.890526,0.708999
0,-1.400283,0.197771
0,-1.185625,0.234042
0,-0.865512,0.296189
1,1.332593,0.791269
0,-0.780137,0.31429
1,-0.214665,0.446539
1,3.397946,0.96764
0,-3.15221,0.041004
0,-0.630383,0.347424
0,-2.061207,0.112925
0,0.065876,0.516463
0,-0.720162,0.327357
0,0.105736,0.526409
0,-1.069047,0.255584
1,1.395265,0.801431
0,-3.343281,0.034116
1,1.380151,0.799015
0,1.208282,0.769995
0,0.022222,0.505555
0,-1.704687,0.153854
1,0.444632,0.609362
0,-1.805687,0.14116
1,1.254375,0.778056
0,-2.118776,0.107285
0,-2.854214,0.054464
0,-0.267464,0.43353
1,2.41449,0.917926
0,0.161352,0.540251
0,-0.505935,0.376147
0,-0.526942,0.37123
0,1.237907,0.7752
0,-1.220444,0.227858
0,-1.439663,0.191598
0,-0.553604,0.365029
1,-0.985181,0.271865
0,-1.688437,0.155982
1,0.545399,0.633067
1,1.754417,0.852509
0,-0.140361,0.464967
0,-0.936024,0.281704
0,-1.173723,0.236183
0,0.227131,0.55654
1,-0.521811,0.372429
0,-2.669194,0.064816
0,0.261513,0.565008
1,1.598272,0.831777
0,-2.200662,0.099691
0,-1.596395,0.168486
0,-0.184609,0.453978
0,-2.37582,0.085035
0,-3.579859,0.027123
1,2.002276,0.881036
0,-2.071188,0.111929
1,3.277943,0.963664
0,0.924998,0.716059
1,2.051268,0.886076
0,0.547531,0.633563
1,1.363972,0.796404
0,-1.411895,0.195935
0,-1.489417,0.184009
0,-0.736976,0.323666
0,1.309068,0.787357
0,-2.615552,0.068144
0,-0.574031,0.360307
0,-2.395291,0.083532
1,-0.243873,0.439332
0,-2.464941,0.078353
0,-0.102785,0.474326
0,-0.691641,0.333668
0,1.59217,0.830921
0,2.037005,0.884628
1,-0.329318,0.418407
0,1.732791,0.849769
0,-0.625962,0.348427
0,0.235623,0.558635
0,-3.559898,0.027655
0,-0.930197,0.282885
0,-0.619741,0.34984
0,-0.272833,0.432212
0,-0.738524,0.323327
1,0.811387,0.692405
0,-0.112284,0.471959
0,-0.461399,0.386654
0,0.530695,0.629645
1,0.708504,0.67007
0,-0.8969,0.289688
1,0.016172,0.504043
1,1.355374,0.795007
0,0.775169,0.684638
0,-3.043142,0.045514
0,1.620264,0.834832
1,1.842421,0.863235
0,-0.580004,0.358932
0,-1.804895,0.141256
0,-2.334558,0.088301
0,0.24008,0.559733
0,-0.934206,0.282072
0,0.479704,0.617678
0,-0.983937,0.272111
0,-0.730819,0.325015
1,1.163518,0.761971
1,2.011665,0.882016
0,-0.743446,0.322251
0,-2.904472,0.051933
0,-0.784974,0.313249
0,-0.071297,0.482183
0,-0.950046,0.278876
1,-0.54389,0.367283
0,0.008219,0.502055
1,0.661024,0.65949
0,-1.194161,0.232515
1,1.674691,0.8422
0,-2.325835,0.089006
1,1.735858,0.85016
0,-1.608011,0.166865
0,-0.584269,0.357951
0,-1.73614,0.149804
0,-0.864023,0.2965
0,-1.293842,0.215203
0,-1.032942,0.262514
1,1.201359,0.768767
0,0.345861,0.585613
0,-2.986158,0.048055
1,1.783148,0.856085
0,-1.390147,0.199384
0,1.710158,0.846857
1,-0.239971,0.440293
0,1.204676,0.769355
0,0.296029,0.573472
1,2.009196,0.881759
0,2.294947,0.908458
0,-1.559305,0.173746
0,-2.114095,0.107734
0,-0.994678,0.269989
1,0.209912,0.552286
0,-4.080426,0.016619
1,2.549219,0.927521
0,-1.243543,0.22382
1,-0.935931,0.281723
0,-0.658769,0.341016
1,0.548268,0.633734
0,0.6628,0.659889
1,2.095893,0.890503
0,-0.792648,0.3116
0,1.075256,0.745595
0,-2.215173,0.098396
0,-1.203713,0.230815
0,-1.164241,0.237898
1,0.175538,0.543772
0,0.281612,0.569941
0,-2.729989,0.061227
0,0.393548,0.597136
0,-2.178316,0.101715
0,0.083855,0.520952
1,2.381305,0.915391
0,-2.805984,0.057002
0,0.973762,0.725869
0,-0.059812,0.485051
1,1.683236,0.843333
0,-1.401526,0.197574
1,2.074797,0.888429
1,1.938434,0.87418
0,-2.204333,0.099362
1,-0.487889,0.380391
1,1.506069,0.818478
0,-1.537305,0.176927
0,-3.249072,0.03736
1,0.4802,0.617795
1,1.530194,0.822035
1,1.090935,0.748558
1,2.563416,0.92847
0,0.257463,0.564013
0,-0.119624,0.47013
1,2.01347,0.882204
1,-0.410645,0.398757
0,-0.273776,0.43198
1,2.467915,0.921862
1,0.453564,0.611486
1,2.16108,0.8967
0,1.961408,0.876685
1,1.454608,0.810707
0,0.82004,0.694245
0,-0.918737,0.285215
0,-1.405466,0.19695
0,-1.648898,0.161258
0,-1.024897,0.264075
0,-3.013906,0.046802
1,0.041013,0.510252
0,-1.486911,0.184386
0,-1.814195,0.140132
1,0.315218,0.578158
1,1.100241,0.750305
1,3.151523,0.958969
0,0.125859,0.531423
0,-1.264458,0.220207
0,-0.917325,0.285503
1,0.486964,0.619391
0,-1.698597,0.154649
0,-1.448265,0.190269
0,-0.552152,0.365365
0,-2.435544,0.080502
0,-0.836927,0.302182
1,3.003824,0.952747
0,-0.051175,0.487209
0,-1.410255,0.196194
0,-0.931135,0.282694
1,1.31146,0.787757
0,0.809446,0.691991
0,-0.679998,0.336262
0,-1.295276,0.214961
1,1.305604,0.786777
1,-1.539693,0.17658
0,-0.206602,0.448533
0,-1.73582,0.149845
1,1.96148,0.876693
1,0.393558,0.597139
0,0.469819,0.615341
0,0.960491,0.72322
1,-0.185028,0.453874
0,0.018473,0.504618
0,-1.900417,0.130061
0,-1.636113,0.162995
0,-1.191961,0.232908
0,-0.036655,0.490837
0,-0.83056,0.303527
0,-1.578977,0.17094
0,0.32576,0.580727
1,0.407663,0.600527
0,0.693616,0.666771
0,0.549649,0.634054
0,0.663899,0.660136
0,-2.735553,0.060908
0,-2.595531,0.069427
0,-1.199027,0.231648
1,2.627624,0.932618
0,-0.026344,0.493414
0,-0.183485,0.454257
0,-0.852669,0.298873
0,-0.620507,0.349666
1,-0.770651,0.316338
0,0.208375,0.551906
0,0.937242,0.718542
0,-0.441511,0.391381
0,0.249407,0.562031
0,-3.101891,0.043029
0,-1.449469,0.190083
0,-1.672018,0.158155
1,2.25216,0.904837
0,-0.781857,0.31392
0,-0.457583,0.387559
0,-0.586424,0.357456
0,-1.523647,0.178925
1,3.556592,0.972256
0,-0.279856,0.430489
0,-0.345197,0.414548
1,1.425162,0.806146
0,-2.601828,0.069021
0,-1.962108,0.123239
1,0.721813,0.673006
0,0.412517,0.601691
0,-1.610917,0.166461
0,-2.177573,0.101783
0,-1.592624,0.169015
0,-0.93883,0.281137
0,-0.306226,0.424036
1,0.729924,0.674789
0,-2.268028,0.093806
0,-0.562716,0.362919
0,-1.733125,0.150188
0,-0.397189,0.401988
0,-3.3854,0.032755
0,0.316902,0.578569
0,-1.187633,0.233683
0,-2.433908,0.080623
1,-0.800528,0.309913
0,-0.360991,0.41072
0,-1.537297,0.176929
1,0.381254,0.594176
0,-1.151811,0.240158
0,-0.155122,0.461297
0,-1.375132,0.201792
0,-0.61428,0.351083
1,1.807929,0.859111
0,-1.95142,0.124399
1,-0.292075,0.427496
0,-2.052085,0.113842
0,-0.561931,0.363101
0,-1.71581,0.152412
0,-3.457932,0.030533
0,-0.485832,0.380876
1,0.888017,0.708481
0,-1.594273,0.168784
0,-0.449967,0.389369
0,1.009188,0.732861
1,2.698868,0.93696
0,-1.030195,0.263046
1,0.863469,0.703385
0,-2.019236,0.117198
1,3.393098,0.967488
0,-1.689546,0.155836
1,-0.815493,0.306721
0,-0.755953,0.319526
0,-2.342288,0.087681
1,0.844158,0.69934
0,-0.529884,0.370544
1,2.013452,0.882202
0,-2.243332,0.095926
1,0.125871,0.531426
0,0.296915,0.573688
0,2.060273,0.886981
0,0.408475,0.600722
0,-2.24047,0.096175
1,-1.605523,0.167211
0,-0.92656,0.283623
1,0.390864,0.596491
0,-0.438666,0.392059
1,0.357368,0.588403
1,0.679424,0.66361
0,-0.509987,0.375197
1,-0.015123,0.496219
0,0.537195,0.63116
0,-1.871164,0.133407
0,-1.236462,0.225052
0,-0.658475,0.341082
0,-1.106566,0.248512
0,-2.376065,0.085016
1,2.739725,0.93933
0,-1.391109,0.199231
0,-0.331008,0.417995
0,0.148925,0.537163
0,-0.932266,0.282465
0,-0.155523,0.461197
0,-2.563738,0.071509
0,1.777169,0.855347
0,-0.147266,0.46325
0,1.494667,0.816778
0,-2.74204,0.060538
0,-2.745646,0.060333
0,-0.377494,0.406732
0,1.059246,0.742546
0,-1.03607,0.261909
0,0.140311,0.53502
0,0.075203,0.518792
0,0.74337,0.677732
1,-0.09554,0.476133
0,-3.417727,0.031746
0,-1.907571,0.129254
0,-0.83438,0.30272
0,-0.814888,0.30685
0,-1.138446,0.242606
0,-0.350853,0.413176
0,0.720767,0.672776
1,-0.004165,0.498959
0,0.06642,0.516599
0,1.747488,0.851636
0,1.00716,0.732464
0,-0.201402,0.449819
1,2.369336,0.914459
0,-1.448363,0.190254
0,-0.011319,0.49717
1,0.926846,0.716435
1,2.307649,0.909509
0,-0.939092,0.281084
1,-0.851285,0.299163
0,-2.189672,0.100682
1,0.312476,0.57749
0,-0.077488,0.480638
0,-0.083524,0.479131
0,-0.911893,0.286613
0,-0.754901,0.319754
1,-1.085073,0.252547
0,-4.121069,0.015968
0,-1.441199,0.19136
1,0.949194,0.720953
0,0.087055,0.52175
0,0.051079,0.512767
0,1.111187,0.75235
1,0.638058,0.654314
0,1.720315,0.848169
0,-0.692807,0.333409
0,0.792082,0.688278
0,-1.016399,0.265729
0,-0.921028,0.284748
0,-0.777303,0.314902
0,-3.231632,0.037993
0,-0.944664,0.279959
0,-1.050768,0.259078
0,-0.901813,0.288678
0,-0.203447,0.449313
1,0.269699,0.567019
0,-2.93655,0.050376
0,0.040496,0.510123
1,-0.651137,0.342733
0,0.478319,0.617351
0,1.749176,0.851849
1,0.146235,0.536494
0,0.064064,0.51601
0,-2.05009,0.114043
1,-1.546196,0.175636
0,0.042393,0.510597
0,-0.651506,0.34265
1,3.434114,0.968754
0,-2.205822,0.099229
1,2.256186,0.905183
0,-0.676552,0.337031
0,-0.382229,0.405589
0,-1.787819,0.14334
1,1.744719,0.851285
0,0.497654,0.621908
0,-1.937606,0.125911
0,0.084384,0.521084
1,1.887304,0.868448
0,-0.409056,0.399138
0,0.619496,0.650104
0,-3.143052,0.041366
0,-3.139022,0.041526
0,-1.928779,0.126886
0,-0.123393,0.469191
1,-1.532152,0.177679
0,0.548238,0.633727
1,-1.020148,0.264999
1,1.530477,0.822076
0,0.148929,0.537164
0,-0.714023,0.32871
0,-0.664049,0.339831
0,-3.794141,0.022007
0,-1.973076,0.122059
0,-1.359356,0.204345
0,-0.533611,0.369675
1,1.23013,0.773841
0,0.230314,0.557325
0,-2.053871,0.113662
0,-1.803913,0.141375
1,-0.632679,0.346903
1,2.743585,0.93955
1,0.868931,0.704523
0,-0.804564,0.30905
1,0.228339,0.556838
0,0.491903,0.620555
0,-1.375736,0.201695
0,0.39924,0.598505
1,0.901573,0.711273
0,0.630135,0.65252
0,-1.339053,0.207666
1,2.764489,0.940726
1,2.582223,0.929709
1,0.656638,0.658505
0,0.35728,0.588382
0,-0.10417,0.473981
0,-2.16419,0.103013
0,-0.592696,0.356017
0,-1.658066,0.160022
1,2.52464,0.925851
1,-0.03456,0.491361
0,-1.368793,0.202815
0,0.446899,0.609902
1,3.053576,0.954937
0,-3.773978,0.022445
0,-1.248864,0.222897
0,-1.22476,0.2271
0,-2.436667,0.080419
0,-3.098504,0.043169
1,-0.965822,0.275714
0,-0.343774,0.414893
0,-0.454183,0.388367
1,1.529102,0.821875
0,-1.603442,0.167501
0,-2.873693,0.053469
1,1.411754,0.804042
1,2.192011,0.89953
1,2.898024,0.947749
1,1.678701,0.842732
0,-0.756832,0.319335
1,3.136057,0.958356
0,1.551905,0.825189
0,-0.536281,0.369053
0,-0.704487,0.330818
1,-0.412472,0.39832
1,2.810114,0.94322
0,-1.67902,0.157225
0,0.065114,0.516273
1,1.505624,0.818412
0,-0.404076,0.400333
0,-0.559285,0.363713
0,-1.176605,0.235663
1,0.726448,0.674025
0,-1.542333,0.176196
1,2.256255,0.905189
0,0.114574,0.528612
0,-2.226703,0.097378
0,0.590167,0.643404
0,2.13214,0.893988
0,-0.827765,0.304118
1,1.572816,0.828185
0,-1.581001,0.170654
0,-0.937566,0.281392
0,0.509918,0.624787
0,1.186873,0.766181
0,-1.032589,0.262582
0,-2.186617,0.100959
0,-1.797846,0.142113
0,-1.380164,0.200983
0,-0.616442,0.350591
1,1.189491,0.76665
1,2.062468,0.887201
0,1.237985,0.775213
1,2.995412,0.952366
0,-0.575987,0.359856
1,0.018274,0.504568
1,2.095482,0.890463
1,1.043011,0.739431
0,-0.330905,0.418021
0,-1.391268,0.199205
0,1.569588,0.827725
1,2.853597,0.945504
1,-0.275589,0.431535
0,0.038632,0.509657
1,4.742867,0.991362
0,-1.23293,0.225669
1,0.380862,0.594081
1,-0.278259,0.430881
0,-0.823682,0.304983
1,2.695359,0.936752
0,-1.593291,0.168921
0,-0.959706,0.276937
0,-1.64384,0.161943
0,0.465271,0.614264
1,0.797289,0.689394
0,-2.380879,0.084642
0,-1.163177,0.23809
0,-0.743499,0.322239
0,-1.137582,0.242765
0,-0.404278,0.400285
0,-0.702794,0.331193
0,-0.244106,0.439275
0,-2.254124,0.094994
0,-0.103699,0.474099
1,0.742909,0.677632
0,0.933701,0.717825
0,-3.330196,0.03455
1,-0.254439,0.436731
1,-1.37314,0.202113
0,0.704073,0.66909
1,-0.028197,0.492951
1,4.4262,0.988181
1,1.440802,0.808579
1,1.558226,0.826099
1,2.042492,0.885187
0,-0.609299,0.352219
0,0.59539,0.644601
0,1.927532,0.872976
1,0.589507,0.643252
0,-0.26702,0.433639
1,1.650831,0.839003
0,-0.490916,0.379678
0,-1.370915,0.202472
0,-2.277226,0.093027
0,-0.9565,0.277579
0,-1.62863,0.164018
0,1.169873,0.763122
0,0.093354,0.523322
0,0.863214,0.703332
0,1.513,0.819505
1,0.284675,0.570692
1,-0.239787,0.440339
1,1.487478,0.815699
0,1.313316,0.788068
0,-0.304075,0.424562
0,-0.48226,0.381719
0,-2.327248,0.088891
0,1.68195,0.843163
0,-2.169949,0.102482
0,-2.555166,0.07208
1,1.975248,0.878174
0,0.044628,0.511155
1,-0.289797,0.428053
1,0.733348,0.67554
0,-0.913942,0.286194
1,2.286952,0.907791
0,0.172729,0.543075
1,-0.515388,0.373931
0,-0.989653,0.270981
1,-0.63005,0.347499
1,0.956282,0.722377
1,1.078412,0.746193
1,2.727931,0.938655
0,0.046877,0.511717
0,-3.832438,0.021198
0,-0.749453,0.320941
0,-1.161465,0.238401
1,-0.73984,0.323039
0,-0.473442,0.383802
0,-0.839344,0.301673
0,-2.629624,0.067256
1,2.18066,0.898499
0,-1.929493,0.126807
0,-0.330301,0.418167
0,0.205673,0.551238
1,1.431233,0.807093
0,0.02526,0.506315
0,0.566685,0.637998
0,-1.246995,0.223221
0,-1.107886,0.248265
1,-0.12483,0.468833
0,-0.20092,0.449938
0,-0.866825,0.295915
0,-0.798294,0.310391
1,0.31777,0.578781
1,1.573693,0.828309
0,1.208108,0.769964
0,-0.963314,0.276215
1,-1.297363,0.214609
0,-0.606866,0.352774
1,0.86873,0.704481
1,3.706536,0.976026
0,0.288479,0.571624
0,-2.782764,0.058263
0,-3.565908,0.027494
1,0.252007,0.56267
0,0.326451,0.580896
0,-1.754365,0.147498
0,-1.399661,0.19787
1,0.680351,0.663817
1,1.174996,0.764047
0,-4.838106,0.00786
0,1.425996,0.806277
0,2.693219,0.936625
0,0.35391,0.587565
1,0.839307,0.698319
1,1.861577,0.865481
1,1.762822,0.853563
0,-1.320539,0.210729
1,-0.127041,0.468282
0,-1.939804,0.125669
0,-2.133264,0.105906
1,1.322224,0.789551
0,0.065218,0.516299
0,-0.163363,0.45925
1,0.337745,0.583643
0,-1.305219,0.213288
0,-1.878096,0.132608
0,-3.299997,0.035571
1,-0.881858,0.292793
0,-1.976175,0.121727
0,-0.838856,0.301776
0,-1.372749,0.202176
0,-2.087819,0.110286
0,-1.898439,0.130285
1,-0.111905,0.472053
1,2.678504,0.935746
1,2.223478,0.902338
0,-1.225753,0.226926
0,0.722382,0.673131
0,-0.261466,0.435003
0,0.694715,0.667015
0,-2.114505,0.107695
0,-0.621828,0.349366
0,-1.841193,0.13691
0,-2.993455,0.047722
1,0.402853,0.599373
1,2.320038,0.910523
0,3.110542,0.957326
1,0.380478,0.593988
0,-1.537319,0.176925
0,0.757741,0.680863
0,-0.319943,0.42069
1,4.303666,0.986661
0,0.136296,0.534021
0,0.449717,0.610572
0,-2.270764,0.093573
0,-1.657987,0.160032
0,-1.024894,0.264075
1,0.069606,0.517394
0,-0.578955,0.359173
1,0.967384,0.724598
0,-1.663442,0.1593
0,0.823136,0.694902
0,-1.611158,0.166428
0,-2.552613,0.072251
0,-0.558048,0.363999
0,-0.612545,0.351479
1,5.024659,0.993469
0,-1.251593,0.222425
0,-2.897189,0.052293
0,1.030369,0.736987
1,2.944382,0.949997
0,-0.155854,0.461115
0,-1.531002,0.177847
0,-0.303098,0.4248
1,0.633853,0.653363
1,0.417606,0.60291
1,2.317402,0.910308
0,-0.584166,0.357974
0,-1.841143,0.136916
1,0.844982,0.699514
0,-3.244147,0.037538
0,1.081683,0.746812
1,1.40385,0.802794
0,0.063966,0.515986
0,0.030233,0.507558
0,-3.038092,0.045734
0,-1.517239,0.179868
0,-1.778606,0.144475
0,-0.891509,0.290799
0,-1.419289,0.194773
0,-3.482559,0.029813
0,-2.272872,0.093395
0,-0.649795,0.343036
1,-0.066115,0.483477
1,-2.165665,0.102876
0,-3.349495,0.033912
0,0.48002,0.617753
0,0.01986,0.504965
0,-1.926141,0.127178
0,-0.588927,0.356881
0,2.181705,0.898595
0,-2.807395,0.056926
0,-0.329774,0.418296
1,2.575694,0.929281
1,0.966609,0.724443
0,-1.552377,0.174743
1,1.435205,0.807711
0,-1.674146,0.157872
0,-3.384744,0.032776
0,-0.242631,0.439638
0,-1.323175,0.210291
1,-0.27365,0.432011
1,1.260271,0.779073
1,-1.149338,0.24061
0,-2.601694,0.069029
0,-0.405254,0.400051
1,2.432806,0.919295
0,-0.95143,0.278597
0,-0.502952,0.376847
1,1.267759,0.780359
0,-0.576802,0.359669
1,1.646549,0.838424
0,-0.247573,0.438421
0,0.104856,0.52619
1,0.923755,0.715807
0,-0.805638,0.308821
0,-3.719314,0.023676
1,2.775912,0.94136
1,3.509233,0.970949
0,-1.508016,0.181233
0,-0.356245,0.411869
0,-0.508622,0.375517
1,0.73826,0.676615
1,-0.959754,0.276928
0,-1.26294,0.220468
0,-0.194355,0.451564
1,1.780253,0.855728
0,-0.404623,0.400202
0,-3.385614,0.032748
0,-0.156587,0.460933
1,2.485684,0.923132
0,0.780845,0.685862
1,2.205194,0.900715
0,-0.859797,0.297382
0,-0.901458,0.288751
1,-0.649259,0.343157
0,-0.803197,0.309342
0,-0.260456,0.435252
0,1.115964,0.753239
0,-0.692936,0.33338
0,0.248712,0.561859
0,-1.816762,0.139823
0,1.000245,0.731107
0,0.429755,0.605815
1,-1.022813,0.26448
0,-2.523465,0.07423
0,-0.130411,0.467443
0,-0.196989,0.450911
0,-1.361986,0.203918
1,0.694613,0.666992
1,3.075696,0.955879
1,3.967247,0.981426
0,-0.984893,0.271922
0,1.022112,0.735384
0,-2.55811,0.071884
1,0.689479,0.665851
0,-1.293707,0.215226
1,0.200558,0.549972
0,-4.01453,0.017731
1,0.510336,0.624885
0,-0.341467,0.415453
1,0.492072,0.620594
0,-1.247058,0.22321
0,-1.006737,0.267619
0,0.082471,0.520606
0,-0.482449,0.381674
1,-0.690195,0.33399
0,-0.47393,0.383687
0,-1.019323,0.265159
0,-0.067929,0.483024
1,2.97073,0.951234
0,-2.183221,0.101267
0,-0.383613,0.405256
0,-1.239041,0.224603
0,1.523098,0.820994
0,-1.170516,0.236762
1,1.987868,0.879517
0,-1.768445,0.145736
0,-1.667071,0.158815
0,-1.24531,0.223513
0,-0.458627,0.387311
0,0.086738,0.521671
0,0.341123,0.584463
0,-1.033735,0.262361
0,-0.113026,0.471773
0,-1.430792,0.192975
1,2.231958,0.903083
1,-0.665695,0.339461
0,-3.63512,0.025703
0,-1.454773,0.189268
0,-0.1192,0.470235
1,-1.050032,0.259219
1,-0.875443,0.294123
0,0.115609,0.52887
0,-1.575303,0.171462
0,0.109657,0.527387
0,-0.170857,0.457389
0,-0.975424,0.273801
0,-1.176201,0.235736
0,0.299481,0.574316
1,2.254798,0.905064
1,2.056295,0.886582
1,0.846468,0.699826
0,-0.240331,0.440205
1,1.574391,0.828409
0,-3.278161,0.036328
0,-0.67579,0.337202
0,-1.881436,0.132224
0,-0.73183,0.324793
0,-0.552575,0.365267
0,-0.534201,0.369538
0,-0.433902,0.393195
1,0.604853,0.646766
0,0.547475,0.63355
0,-1.646807,0.161541
1,2.934366,0.949519
0,-1.412413,0.195854
0,0.385336,0.595159
0,-0.624443,0.348772
0,-0.095657,0.476104
0,0.39253,0.596891
1,1.674667,0.842197
1,-0.153396,0.461726
0,-0.875275,0.294158
0,-1.953931,0.124125
1,3.513315,0.971064
0,-0.90923,0.287157
1,-1.358323,0.204513
1,2.50679,0.924616
0,-0.522298,0.372315
0,-1.363641,0.203649
1,2.351805,0.913078
1,-0.99011,0.27089
0,-0.894997,0.29008
1,-0.413645,0.398039
1,-0.563413,0.362758
0,0.530645,0.629633
0,1.643426,0.838001
1,2.668284,0.935129
1,-1.909412,0.129047
0,0.032089,0.508022
0,-0.416774,0.397289
0,-1.798848,0.141991
1,2.352462,0.91313
0,-1.921136,0.127735
0,-1.778501,0.144488
1,-0.346263,0.414289
0,-0.254658,0.436677
0,-0.765078,0.317545
1,-0.324565,0.419564
0,-1.554202,0.17448
1,1.324652,0.789955
1,2.910601,0.948368
0,0.169376,0.542243
1,0.942046,0.719513
0,0.091325,0.522815
0,-0.36046,0.410848
1,1.730865,0.849523
0,-1.662753,0.159393
0,0.929581,0.71699
1,0.760172,0.681391
0,1.434323,0.807574
0,-2.023846,0.116722
1,0.761066,0.681585
0,-0.817622,0.306269
0,0.226254,0.556323
0,-3.340219,0.034217
0,1.050369,0.740846
