area_k_sqft,area_sqft,bedrooms,bathrooms,age_years,lot_sqft,price_usd
1.7898,1789.8,3,2,31.04,4200.6,594993.37
5.0846,5084.6,7,4,14.62,20428.0,1645538.88
3.1509,3150.9,4,2,12.42,9015.9,995802.94
2.2733,2273.3,3,1,28.76,5931.4,714855.72
1.787,1787.0,2,1,29.36,3228.4,593194.94
2.4514,2451.4,3,2,20.65,7962.0,803933.73
3.7934,3793.4,6,3,16.25,12984.7,1333571.14
4.013,4013.0,7,5,19.27,13286.8,1398066.79
1.71,1710.0,3,2,42.08,2524.2,545528.22
3.037,3037.0,4,2,26.6,8662.8,956712.35
3.946,3946.0,6,3,7.65,14181.7,1311405.39
2.7433,2743.3,4,2,28.98,4690.3,860429.56
2.2923,2292.3,3,2,21.34,7655.7,717382.58
2.7662,2766.2,4,2,10.31,10684.6,908400.99
1.3907,1390.7,2,1,67.95,4332.5,433625.9
1.4159,1415.9,2,1,12.56,4556.5,463654.33
1.8393,1839.3,3,1,17.88,7605.4,565847.42
3.6148,3614.8,6,4,24.24,13102.2,1248139.98
3.3776,3377.6,5,2,70.48,10616.2,1080264.13
2.2939,2293.9,3,2,69.3,6870.2,671511.16
1.9543,1954.3,3,2,21.99,2745.9,636438.92
1.7522,1752.2,4,3,61.51,3302.4,621984.27
2.367,2367.0,3,2,29.54,6082.6,764030.94
1.8524,1852.4,3,1,35.35,5843.2,613356.96
2.0989,2098.9,4,2,60.71,4696.9,684784.95
3.6032,3603.2,6,3,7.23,10495.2,1222791.54
3.1278,3127.8,5,3,16.35,11988.0,1074050.4
2.7175,2717.5,4,2,18.32,3943.7,881208.59
2.8373,2837.3,4,3,51.37,8847.4,914222.74
2.3975,2397.5,4,3,23.75,8307.2,811689.75
2.4481,2448.1,5,3,4.47,3852.9,905370.25
1.9581,1958.1,2,1,24.85,5092.7,600050.4
4.3751,4375.1,7,5,34.28,15599.9,1431735.39
2.4628,2462.8,4,2,37.22,5698.8,857025.4
1.7901,1790.1,2,1,13.17,3307.1,607763.55
2.8187,2818.7,5,3,19.87,5334.3,985121.46
1.5449,1544.9,4,2,15.71,6077.9,622922.57
1.7273,1727.3,2,1,2.65,4750.5,570770.74
2.4428,2442.8,4,3,25.05,6992.0,861647.2
1.4533,1453.3,2,1,43.94,3199.6,442153.35
2.7581,2758.1,5,2,35.52,3869.3,899397.87
2.5157,2515.7,4,3,29.35,8841.6,886654.24
1.7556,1755.6,2,1,72.06,2994.8,525547.64
1.0868,1086.8,2,1,70.53,2408.2,345327.95
3.3593,3359.3,6,4,9.56,12919.3,1198652.2
3.3697,3369.7,6,3,5.81,13660.7,1188517.14
1.6476,1647.6,4,2,13.14,3503.7,664029.05
2.2418,2241.8,3,2,30.61,7979.5,724290.33
3.4515,3451.5,5,2,49.43,9756.7,1071035.83
1.9548,1954.8,3,2,16.65,4735.6,647337.39
1.4787,1478.7,3,2,63.18,3384.3,540451.21
3.0861,3086.1,5,3,24.97,6259.8,1016732.71
4.3623,4362.3,6,3,39.01,7730.2,1363038.76
1.5142,1514.2,3,2,16.94,3715.6,554923.63
1.3205,1320.5,2,1,14.45,3029.6,460887.94
2.0274,2027.4,3,1,24.55,8019.5,687454.68
1.8084,1808.4,3,2,22.1,4069.0,586281.17
1.8171,1817.1,3,2,9.4,5764.3,640187.6
1.7453,1745.3,2,1,18.59,6319.9,579551.01
1.3283,1328.3,2,1,18.38,3115.4,466991.2
2.9887,2988.7,5,3,30.9,7846.4,1018054.11
2.9943,2994.3,5,2,20.34,10585.7,1049006.97
1.5033,1503.3,2,1,38.31,5185.2,496052.29
2.0832,2083.2,4,2,36.36,6744.8,764453.33
3.3286,3328.6,6,4,83.3,10608.8,1110779.52
2.2461,2246.1,3,2,25.7,3773.3,760808.45
2.2291,2229.1,3,2,26.15,4713.2,702294.52
4.3262,4326.2,6,3,24.76,11032.3,1398860.07
1.2343,1234.3,1,1,22.61,1799.4,348296.12
3.4357,3435.7,5,3,11.37,12079.1,1132322.72
1.0787,1078.7,1,1,49.3,2841.0,331274.05
2.563,2563.0,4,2,54.49,4440.2,802708.23
2.3131,2313.1,4,2,26.95,7533.8,758498.72
2.72,2720.0,4,2,20.64,10872.4,924624.91
1.6984,1698.4,2,2,2.96,4978.8,570126.76
0.7764,776.4,1,1,26.16,2016.6,241370.85
2.6688,2668.8,3,2,36.72,5880.9,803251.07
3.3691,3369.1,5,2,47.93,12429.8,1057094.75
1.9058,1905.8,3,2,80.75,4019.3,595347.43
1.9621,1962.1,3,1,43.09,4940.9,595168.24
1.9416,1941.6,2,1,19.62,2974.5,565657.37
3.4988,3498.8,5,3,37.16,8870.2,1139108.68
3.9129,3912.9,6,4,43.45,5676.8,1243692.15
2.3433,2343.3,4,2,23.49,5235.1,855607.75
1.7285,1728.5,3,2,1.22,5282.4,612593.26
2.117,2117.0,3,1,79.6,4931.5,641449.75
3.2038,3203.8,5,3,14.75,5129.8,1048646.78
2.4105,2410.5,4,2,32.4,9995.7,803501.43
1.9427,1942.7,4,2,39.7,4493.0,700857.93
2.8507,2850.7,5,2,12.66,10848.5,959676.66
2.6171,2617.1,4,2,38.19,5374.2,816715.65
1.1152,1115.2,2,1,49.25,2662.9,371683.97
1.2212,1221.2,1,1,15.24,4234.2,393459.73
2.2724,2272.4,3,1,29.54,7092.1,740558.83
1.3601,1360.1,2,1,29.59,3033.4,446848.8
1.9846,1984.6,3,1,15.2,4910.6,661764.96
1.2735,1273.5,3,2,18.01,1907.1,504044.54
2.5706,2570.6,4,2,28.62,9636.3,861477.42
1.8645,1864.5,3,1,41.7,6924.7,573419.3
3.1081,3108.1,5,3,55.16,7149.5,1028086.59
4.4805,4480.5,7,4,25.82,13993.5,1491043.39
3.1226,3122.6,5,3,95.76,12440.0,1009196.87
3.3003,3300.3,5,2,15.88,7734.4,1098730.12
2.9825,2982.5,4,2,48.21,9907.6,948922.07
1.9181,1918.1,4,2,7.41,6665.6,700483.4
1.1142,1114.2,2,1,77.15,2474.5,345741.65
1.3622,1362.2,2,2,6.48,3769.3,501469.47
3.2602,3260.2,5,2,55.41,6136.3,1034827.35
3.2824,3282.4,5,3,17.01,13496.0,1104371.64
1.5633,1563.3,3,2,42.26,3885.1,573605.64
1.9137,1913.7,4,2,21.71,6274.7,734706.63
2.6133,2613.3,4,2,14.89,5183.2,812502.06
2.2938,2293.8,3,2,20.04,3960.7,729470.34
2.9624,2962.4,5,2,6.33,10964.2,1003161.35
2.0652,2065.2,3,2,89.2,5220.3,625923.57
1.4781,1478.1,3,2,19.0,3294.3,527561.41
2.5355,2535.5,4,2,19.69,10043.6,842535.1
2.0224,2022.4,4,3,47.33,3363.7,713233.84
2.0338,2033.8,3,1,41.82,8453.1,615210.47
2.3848,2384.8,4,2,16.87,4022.6,797844.09
2.3003,2300.3,4,2,16.86,9329.4,784436.46
1.5853,1585.3,3,2,19.41,6576.1,605186.29
1.4197,1419.7,3,2,27.52,3794.2,555757.59
1.8351,1835.1,3,2,9.14,6983.1,642741.02
0.9797,979.7,1,1,28.94,2933.4,313732.88
3.4235,3423.5,6,3,14.2,9595.3,1150495.39
2.555,2555.0,3,2,10.29,10659.9,822627.02
1.793,1793.0,3,2,2.65,5309.1,662294.19
1.7502,1750.2,3,2,27.14,6792.3,615484.43
3.4773,3477.3,6,3,33.64,7783.3,1129958.72
3.1154,3115.4,5,3,37.98,6398.6,1044160.72
0.9018,901.8,1,1,57.6,2942.5,275087.06
1.3796,1379.6,2,1,34.75,5340.9,455708.11
2.1763,2176.3,4,1,49.13,7744.6,676136.62
1.3297,1329.7,2,1,45.74,3075.5,424438.17
2.0623,2062.3,3,2,44.12,5147.2,684902.9
2.0678,2067.8,3,2,18.62,5311.1,689697.81
2.6984,2698.4,4,1,72.48,4514.6,797015.51
1.8826,1882.6,4,2,19.79,3192.8,734668.69
2.4082,2408.2,4,1,54.19,8803.4,806047.2
2.4661,2466.1,4,2,102.41,9889.4,777698.95
2.9891,2989.1,5,2,63.16,4827.0,951101.65
2.074,2074.0,3,1,11.17,3129.0,642943.91
1.4233,1423.3,2,1,31.33,4960.2,426723.32
2.7036,2703.6,4,2,50.25,10515.9,866353.24
1.3521,1352.1,2,1,27.13,2292.7,450808.97
1.2932,1293.2,2,1,43.05,3921.5,422493.19
2.7232,2723.2,5,3,45.25,6516.1,912112.28
1.9753,1975.3,3,1,3.98,6723.2,743492.08
2.4502,2450.2,5,3,4.95,4330.8,868619.99
1.1843,1184.3,2,1,30.83,4296.1,437747.23
2.4128,2412.8,4,2,99.56,5868.5,747528.64
3.5709,3570.9,6,4,46.1,10625.4,1206203.49
2.1178,2117.8,3,1,42.84,7290.0,689992.52
2.2574,2257.4,4,3,26.81,5744.1,811899.44
1.2039,1203.9,1,1,62.91,4956.1,360140.88
2.9242,2924.2,4,2,35.2,9413.0,930104.39
1.4095,1409.5,2,2,32.63,4657.8,418905.92
2.5433,2543.3,4,2,16.82,8689.7,854836.84
3.3222,3322.2,5,3,44.48,8149.1,1065048.89
2.8578,2857.8,4,2,46.99,8503.7,862600.16
2.3372,2337.2,4,2,7.35,7932.0,787549.49
2.5824,2582.4,5,3,26.41,5308.5,889121.29
1.0283,1028.3,1,1,5.29,1952.8,329846.23
3.2643,3264.3,4,2,22.01,9315.3,1012223.69
1.9007,1900.7,3,2,30.0,4639.4,630440.07
1.6678,1667.8,2,1,10.7,5479.4,576045.83
2.0731,2073.1,3,1,29.06,5955.6,672188.17
1.4652,1465.2,1,1,45.82,4113.8,395337.15
2.4689,2468.9,4,2,44.19,10192.1,841490.37
2.456,2456.0,3,2,15.6,9869.4,778564.36
2.603,2603.0,4,2,35.13,6275.6,853789.36
1.6249,1624.9,3,1,10.11,3134.1,506061.84
2.8014,2801.4,4,3,27.83,7952.1,954798.2
2.3131,2313.1,4,3,18.45,3904.0,817371.17
1.6851,1685.1,3,1,45.36,3959.7,567858.5
2.3988,2398.8,3,2,28.57,8977.8,752757.85
2.4389,2438.9,4,2,3.69,5467.1,826956.23
2.4306,2430.6,4,2,35.67,5171.5,845097.93
0.8935,893.5,2,1,28.65,1576.7,344505.48
1.7261,1726.1,3,1,54.6,6641.6,567734.35
2.9212,2921.2,5,3,22.46,10018.3,1007321.33
3.375,3375.0,5,2,24.38,10733.7,1063430.99
1.8358,1835.8,3,2,24.98,6257.6,600137.36
2.7136,2713.6,5,3,31.79,3900.3,928627.84
2.458,2458.0,3,1,24.1,5996.8,761270.43
2.0885,2088.5,4,1,47.92,4020.7,667190.02
2.6031,2603.1,4,2,17.13,4209.2,840835.75
3.0045,3004.5,4,3,34.62,10077.7,971212.82
3.9988,3998.8,5,3,32.08,13059.6,1227717.45
2.2438,2243.8,3,2,7.34,9310.6,771477.83
3.2782,3278.2,5,3,29.6,11960.8,1071984.97
2.0238,2023.8,3,2,17.03,3197.3,717295.65
3.1398,3139.8,5,3,51.83,10566.0,1033521.76
1.6574,1657.4,3,2,76.48,2640.8,490232.13
2.2833,2283.3,4,2,23.61,4767.1,779326.67
1.7163,1716.3,2,1,44.13,4653.8,476424.55
1.9432,1943.2,3,1,22.66,2996.2,654461.09
3.7475,3747.5,6,3,15.6,7680.3,1291847.84
1.7854,1785.4,3,2,82.24,3400.4,591566.73
3.0453,3045.3,5,3,61.4,9762.6,990680.53
1.948,1948.0,3,2,23.05,4636.2,626914.73
1.8212,1821.2,3,1,8.44,3573.4,602283.5
1.5303,1530.3,3,2,24.55,4239.4,606228.49
3.2392,3239.2,6,3,23.79,10521.4,1132674.97
2.9322,2932.2,4,3,12.31,8594.0,981123.42
4.2162,4216.2,6,3,26.03,13412.9,1343811.19
1.38,1380.0,2,1,24.32,3603.2,451558.46
2.0728,2072.8,3,1,27.46,8057.8,660201.69
2.2933,2293.3,2,1,21.7,3435.9,655307.1
2.9331,2933.1,5,2,36.68,4994.8,965132.61
2.7632,2763.2,4,2,52.83,8435.5,898466.05
3.5581,3558.1,6,3,13.65,5139.9,1206042.02
1.8856,1885.6,3,2,38.67,7165.5,594223.28
3.2592,3259.2,6,3,10.62,5127.3,1053706.83
2.3599,2359.9,2,1,7.69,8195.8,717021.56
1.9272,1927.2,3,2,27.77,5992.0,593841.7
1.7826,1782.6,2,1,8.27,5992.6,562035.24
1.62,1620.0,2,1,13.58,4753.6,526026.07
0.9875,987.5,1,1,10.18,3847.5,363987.87
1.4255,1425.5,3,1,28.74,3891.1,479710.38
2.3768,2376.8,3,2,18.62,9064.0,778383.42
1.9559,1955.9,4,3,36.3,3715.2,677425.5
2.6511,2651.1,5,3,32.24,9237.0,921783.65
1.6898,1689.8,3,1,16.22,5111.6,566045.5
1.251,1251.0,2,1,15.13,4645.4,473236.02
2.3895,2389.5,4,2,46.39,5165.4,802198.26
2.6414,2641.4,5,3,3.62,7667.4,956585.05
2.2166,2216.6,4,2,6.33,6824.8,793918.73
2.9126,2912.6,4,3,110.93,8542.0,899795.94
1.8933,1893.3,3,1,51.52,6006.6,628365.43
1.9979,1997.9,3,3,9.24,6297.9,703001.71
4.0553,4055.3,6,3,30.71,6357.9,1293107.02
2.6778,2677.8,4,3,16.63,5079.9,850521.54
1.3836,1383.6,2,1,11.31,3283.6,486329.1
1.3516,1351.6,2,1,20.89,2474.4,419530.57
2.2634,2263.4,4,3,17.22,6874.1,746607.35
1.4542,1454.2,3,1,31.43,2417.2,511628.71
1.9774,1977.4,2,1,4.92,7460.3,585121.0
2.6795,2679.5,4,2,12.98,10431.9,917086.48
2.9682,2968.2,6,3,36.92,8085.4,1087016.77
2.9618,2961.8,3,2,19.75,10597.1,892712.06
3.2763,3276.3,4,3,10.39,11416.6,1029449.9
2.9717,2971.7,4,2,1.26,10272.6,981673.92
4.0004,4000.4,7,4,11.4,9805.3,1385173.67
1.5252,1525.2,3,2,31.75,4968.4,515274.14
2.0931,2093.1,3,2,15.44,6579.5,681796.72
2.5079,2507.9,4,2,6.48,5581.6,834508.96
2.6768,2676.8,4,3,21.83,5066.2,917400.67
2.3994,2399.4,4,2,34.95,5135.0,800910.23
3.8566,3856.6,6,3,6.98,13965.4,1336853.84
2.5258,2525.8,4,2,20.4,6443.4,831855.57
2.5633,2563.3,4,2,4.59,7481.8,887617.71
2.3483,2348.3,4,3,43.51,6733.1,789024.71
2.5953,2595.3,4,2,5.27,8847.2,870007.88
2.0668,2066.8,3,1,72.62,3866.1,604909.22
2.6443,2644.3,3,1,14.22,9797.6,785400.98
2.8194,2819.4,4,2,38.24,9515.7,885446.25
2.7386,2738.6,5,2,56.22,5635.7,899226.1
2.4643,2464.3,3,1,24.08,5061.5,761735.8
2.0721,2072.1,2,1,33.35,4875.7,568616.66
2.7846,2784.6,4,2,21.37,9534.0,943528.09
1.5944,1594.4,3,1,110.71,4782.5,414695.55
3.7126,3712.6,4,1,40.75,8200.3,1148378.79
1.0472,1047.2,1,1,33.4,3324.4,307756.75
2.3799,2379.9,3,2,9.54,6216.6,782765.51
3.9185,3918.5,5,3,5.71,5955.2,1218551.65
1.951,1951.0,2,2,10.26,5605.2,638968.38
2.7579,2757.9,4,3,15.64,4937.3,901216.43
1.6948,1694.8,3,2,34.38,2960.7,583738.87
1.354,1354.0,3,1,49.14,5577.5,509964.96
1.8385,1838.5,2,1,61.25,6674.8,464239.67
1.5027,1502.7,2,2,24.91,4959.4,498535.59
2.7725,2772.5,5,3,52.42,11160.8,938682.42
2.2737,2273.7,3,2,25.97,7503.7,748768.06
1.7411,1741.1,3,2,120.0,4893.4,533680.94
2.1684,2168.4,4,2,43.18,4168.3,726529.14
2.0292,2029.2,3,2,37.61,6589.8,709535.3
2.8535,2853.5,5,2,31.84,7314.9,924168.63
1.6176,1617.6,3,1,6.77,4301.9,595390.74
3.1929,3192.9,5,3,25.03,8542.4,1067549.35
1.1343,1134.3,2,1,18.33,2976.7,444848.44
3.0378,3037.8,4,2,38.84,12534.6,936649.71
1.4427,1442.7,3,2,29.93,3413.9,530124.99
2.27,2270.0,4,3,20.59,7910.4,812641.0
3.9569,3956.9,6,3,35.52,11343.2,1276551.66
2.0974,2097.4,3,2,34.98,5565.9,693467.71
1.5778,1577.8,2,1,32.22,3596.2,478726.27
1.6404,1640.4,2,1,28.48,5397.8,506705.86
2.2939,2293.9,4,2,4.54,5271.0,753695.37
1.6853,1685.3,2,1,21.92,4938.8,504116.0
3.9035,3903.5,6,3,58.57,14268.3,1243999.06
1.9413,1941.3,2,1,16.45,6069.7,573457.3
1.6345,1634.5,2,1,7.11,6793.7,525955.76
1.8177,1817.7,3,2,13.9,4504.2,580859.66
2.8958,2895.8,4,3,35.3,11736.8,928529.27
3.7933,3793.3,5,3,3.97,7120.7,1164545.73
3.4025,3402.5,5,2,35.12,12025.4,1089678.11
5.0073,5007.3,7,4,25.19,18091.9,1616711.67
2.3136,2313.6,3,2,51.94,8852.3,792170.51
3.6968,3696.8,6,3,92.71,12327.2,1185014.62
3.0671,3067.1,5,3,35.36,11132.5,1037474.67
2.6791,2679.1,4,2,50.49,7506.2,846137.37
3.0401,3040.1,4,2,33.82,12679.5,955423.88
1.8955,1895.5,2,1,26.38,5989.1,599556.4
1.7344,1734.4,2,1,6.16,6565.7,566219.17
3.2415,3241.5,5,2,54.72,6893.9,1039223.48
2.8837,2883.7,4,2,19.2,6786.0,910914.78
1.1724,1172.4,2,1,39.74,3732.4,345864.2
2.0274,2027.4,3,1,46.52,8422.8,640967.21
2.0218,2021.8,4,2,11.48,4836.3,698668.95
2.0276,2027.6,3,2,20.43,8031.4,642612.66
2.4363,2436.3,4,2,10.94,5130.5,811047.46
2.6481,2648.1,4,2,26.54,6665.5,818076.52
1.8101,1810.1,3,2,20.58,3407.4,566485.23
1.1799,1179.9,2,1,41.44,2065.3,416227.3
1.8017,1801.7,4,2,30.75,4725.0,688409.2
1.9055,1905.5,3,2,5.61,7299.2,627384.9
2.7685,2768.5,5,3,29.66,4991.0,963940.16
2.4393,2439.3,4,2,37.32,8911.3,822847.43
2.9021,2902.1,4,2,40.54,9446.6,963505.55
1.4089,1408.9,1,1,33.37,3102.0,359018.84
2.3285,2328.5,4,2,37.23,8122.6,764646.88
1.5492,1549.2,2,1,58.18,4046.3,466779.2
2.0699,2069.9,3,2,12.34,5272.4,725884.39
2.9988,2998.8,5,3,10.25,7970.8,986013.66
3.912,3912.0,6,3,8.15,9737.5,1302922.21
1.5297,1529.7,2,1,30.92,3965.0,483289.24
4.2338,4233.8,7,3,25.14,10600.4,1397176.84
2.4219,2421.9,3,1,23.38,3498.7,739056.93
1.1221,1122.1,2,1,55.04,1771.7,346307.22
3.0534,3053.4,5,4,74.5,11807.4,1033435.2
2.3034,2303.4,4,2,57.41,6912.8,728196.42
1.3981,1398.1,3,2,31.39,5345.9,565932.14
2.1675,2167.5,4,2,44.25,6272.8,740875.48
1.866,1866.0,2,1,59.6,3152.4,544390.65
2.5917,2591.7,5,3,5.95,5922.8,924434.56
2.7719,2771.9,5,2,42.7,5591.6,938344.36
3.2026,3202.6,5,2,21.72,10573.3,1037803.94
2.3537,2353.7,3,1,53.67,7803.8,701575.66
1.6798,1679.8,2,1,8.7,3102.8,588529.29
2.1986,2198.6,3,2,29.43,7489.9,687722.03
2.6973,2697.3,4,2,47.59,8706.4,850996.23
2.196,2196.0,4,2,12.7,3418.1,766719.81
3.6688,3668.8,7,4,33.7,12852.6,1312740.72
2.6235,2623.5,5,3,23.74,10022.2,980019.17
3.3854,3385.4,6,3,19.1,7435.7,1133339.14
1.5608,1560.8,2,1,56.1,6262.5,458286.37
1.4293,1429.3,4,3,8.56,4098.7,582677.98
3.9032,3903.2,5,3,62.87,14254.0,1204034.89
3.1554,3155.4,4,2,37.91,12137.6,954085.87
2.6117,2611.7,3,1,27.64,8724.8,804717.37
3.5034,3503.4,7,4,14.28,5689.8,1254870.97
2.1471,2147.1,4,2,59.32,4388.4,646226.71
1.7558,1755.8,3,2,45.64,4399.1,571736.24
1.4215,1421.5,3,2,27.75,4618.5,525023.98
2.2918,2291.8,4,2,24.82,5565.1,775366.0
2.3409,2340.9,4,2,31.47,5611.7,745635.4
1.8222,1822.2,3,2,13.69,6924.5,628093.0
2.0575,2057.5,4,3,25.1,5323.7,766832.86
3.1438,3143.8,6,3,10.34,8831.2,1156321.22
3.0804,3080.4,5,3,49.6,11940.6,1073881.02
2.0073,2007.3,4,2,27.11,3696.2,756104.93
2.886,2886.0,5,3,40.0,9797.7,972189.7
2.7755,2775.5,5,3,24.38,10660.9,952944.21
4.2933,4293.3,7,4,18.33,17536.2,1465315.31
2.0069,2006.9,3,2,16.55,6335.0,679096.19
3.6728,3672.8,7,4,19.12,13571.8,1346176.93
2.1254,2125.4,4,2,11.87,7387.8,766332.18
2.1061,2106.1,4,2,22.83,3253.6,755693.76
2.3774,2377.4,3,2,9.54,9957.1,775984.71
2.5388,2538.8,4,2,11.88,7609.8,836308.66
1.939,1939.0,3,2,69.56,3852.6,602506.19
1.9115,1911.5,3,2,36.96,2796.2,597049.69
1.824,1824.0,3,2,17.54,5039.4,650005.34
4.1243,4124.3,6,3,26.07,9855.8,1330788.6
3.9828,3982.8,6,4,16.33,13558.7,1345628.74
1.5301,1530.1,1,1,48.95,2233.0,437157.47
2.06,2060.0,3,1,24.82,3786.5,683888.76
3.1758,3175.8,5,3,2.01,8572.7,1089225.36
2.9945,2994.5,4,2,36.7,7149.4,917888.15
1.6539,1653.9,3,1,14.6,6240.9,583694.71
2.4124,2412.4,3,2,10.07,9057.2,807068.31
2.4704,2470.4,4,2,21.33,7714.8,804919.12
1.3073,1307.3,2,1,11.95,3988.9,453835.03
2.9508,2950.8,5,2,17.89,5429.3,976968.1
1.1828,1182.8,2,1,8.38,2267.8,433411.84
2.4319,2431.9,4,2,14.61,7634.3,808720.97
2.5285,2528.5,4,2,62.61,5664.7,811007.55
1.4101,1410.1,2,1,4.14,5060.9,486459.56
2.8495,2849.5,4,2,1.96,4470.6,910204.99
1.3937,1393.7,2,1,13.55,5490.6,458703.03
1.1909,1190.9,2,1,38.55,3541.5,393081.66
3.2643,3264.3,4,2,2.85,6554.7,1027042.28
1.1973,1197.3,3,1,15.74,3938.7,505321.02
1.3222,1322.2,2,2,29.06,3952.8,426151.7
0.9871,987.1,1,1,30.98,2301.2,311232.01
2.6565,2656.5,4,3,9.44,10919.4,948935.12
1.0567,1056.7,1,1,33.88,2535.5,300938.26
1.821,1821.0,1,1,25.78,6223.3,584391.55
1.8453,1845.3,2,1,16.58,6473.1,613257.88
1.6411,1641.1,4,2,16.36,4589.1,641308.4
2.3282,2328.2,4,2,18.93,3640.9,794531.85
1.2475,1247.5,3,1,53.53,4521.7,479495.91
1.8269,1826.9,3,1,44.44,4499.5,589148.66
2.3374,2337.4,3,2,18.74,3594.5,684157.61
2.6701,2670.1,4,2,12.23,10926.5,923050.68
2.4093,2409.3,3,3,24.25,5600.6,791870.9
1.5471,1547.1,2,1,66.58,4982.5,505177.36
1.0139,1013.9,2,1,49.74,3215.8,352944.17
3.6827,3682.7,6,4,15.34,13217.8,1231374.45
2.456,2456.0,4,2,36.65,3916.3,795518.12
1.5075,1507.5,3,2,40.0,5402.7,521028.39
1.9616,1961.6,3,2,34.06,5821.7,692248.95
1.8651,1865.1,3,2,31.96,7149.8,614093.82
2.4993,2499.3,5,3,54.16,6218.0,867973.71
3.0787,3078.7,5,3,51.52,11882.7,1018411.03
1.7615,1761.5,3,2,18.99,6823.8,646902.73
2.3338,2333.8,4,2,35.22,9481.8,798247.66
2.6864,2686.4,4,3,39.49,5620.7,840633.74
1.0333,1033.3,2,1,9.28,3000.0,389106.62
2.9049,2904.9,5,3,15.27,5488.2,1006106.49
2.9842,2984.2,5,2,7.2,11627.2,1013903.74
2.339,2339.0,3,2,45.38,9592.8,757318.4
2.022,2022.0,3,1,8.37,7873.6,645021.82
1.1305,1130.5,3,1,31.97,3310.1,404444.45
2.8439,2843.9,4,2,20.37,11783.3,942811.62
3.2222,3222.2,6,4,5.8,13130.4,1210186.43
3.1108,3110.8,4,2,45.4,12077.8,976409.06
1.9848,1984.8,3,2,42.04,6603.6,626586.85
2.5119,2511.9,4,2,10.9,9235.5,870416.46
1.931,1931.0,3,1,28.13,8019.1,658440.22
2.763,2763.0,4,2,31.14,9935.2,890213.44
1.7248,1724.8,3,2,4.66,4164.3,622489.61
3.2359,3235.9,4,2,18.48,8801.1,966546.27
4.4344,4434.4,7,5,22.77,8210.0,1486857.63
2.622,2622.0,4,2,9.01,4643.8,920810.46
2.444,2444.0,5,3,15.93,6761.1,856167.54
2.002,2002.0,3,1,36.44,5046.3,631744.5
2.2317,2231.7,3,2,75.91,4948.4,653733.04
2.0984,2098.4,3,2,15.03,4942.8,650779.68
2.2791,2279.1,4,3,19.51,4944.2,832922.38
1.483,1483.0,1,1,22.12,3462.5,444434.68
1.1984,1198.4,2,1,12.58,2880.5,436958.19
4.0374,4037.4,7,5,45.67,14958.7,1375647.39
2.2673,2267.3,4,3,7.32,3621.2,810948.53
1.01,1010.0,1,1,82.48,2854.3,271401.25
2.9984,2998.4,4,2,5.79,10354.4,938928.65
1.9691,1969.1,3,1,47.18,7531.1,613691.93
2.3044,2304.4,4,2,25.96,7047.7,790621.49
2.1926,2192.6,3,1,77.51,4324.8,644768.73
2.9829,2982.9,6,3,6.97,8542.1,1072267.33
2.279,2279.0,3,1,29.89,3221.1,694881.93
2.7256,2725.6,5,3,15.45,4177.2,906300.29
2.6655,2665.5,3,1,55.16,5236.6,733864.82
2.103,2103.0,2,1,65.42,7434.1,604604.25
2.7177,2717.7,5,2,44.14,11167.0,888155.38
3.0628,3062.8,5,4,29.38,11010.4,1116795.35
2.4096,2409.6,3,3,15.96,6096.6,803342.28
2.3995,2399.5,4,2,21.93,7149.6,772039.63
3.0935,3093.5,5,3,30.52,7142.7,1017081.81
2.7989,2798.9,5,3,56.24,6695.6,940517.96
2.0323,2032.3,4,2,35.04,2918.5,659445.89
2.0328,2032.8,2,2,29.11,7801.5,622469.51
2.412,2412.0,4,1,88.33,6901.2,754984.17
1.482,1482.0,2,1,12.93,6119.1,476193.59
2.4608,2460.8,5,3,2.82,3866.3,935377.31
2.0699,2069.9,3,2,28.59,3488.9,707824.33
3.5035,3503.5,4,3,39.07,7825.2,1102166.13
1.786,1786.0,4,2,36.79,4745.4,667572.71
1.737,1737.0,2,1,32.55,3697.2,529786.46
2.6859,2685.9,3,2,34.28,7455.2,859543.62
2.1928,2192.8,3,2,19.58,3673.4,709321.46
1.1478,1147.8,2,1,36.17,3700.5,390099.8
2.3183,2318.3,4,2,21.97,4047.4,793273.92
1.298,1298.0,2,2,29.21,4074.9,424400.15
3.255,3255.0,4,2,42.42,10639.1,969917.28
2.12,2120.0,4,2,11.08,5190.0,745271.3
2.6221,2622.1,4,3,20.27,10402.5,918980.23
2.0335,2033.5,2,1,9.55,8465.4,661175.32
2.3521,2352.1,4,2,39.89,3835.2,775076.01
1.9178,1917.8,3,1,19.49,7367.3,586026.21
2.754,2754.0,4,2,55.18,10097.9,854985.22
2.7379,2737.9,5,3,28.46,4230.0,925614.99
2.1702,2170.2,2,1,12.1,8114.9,682234.77
1.2813,1281.3,2,1,21.63,5341.5,434764.3
1.6941,1694.1,2,1,14.97,2453.7,506829.56
1.0049,1004.9,1,1,31.97,4175.8,306614.2
1.3104,1310.4,2,1,29.23,3961.5,399852.21
2.348,2348.0,4,2,14.61,7145.2,793659.64
2.6155,2615.5,4,2,20.18,8497.8,863385.26
2.7556,2755.6,4,2,5.32,8432.6,892916.06
3.6809,3680.9,5,3,10.1,11115.7,1235877.16
1.7013,1701.3,3,1,5.97,3990.3,600964.75
2.3971,2397.1,3,1,3.08,4764.2,771030.56
3.4301,3430.1,5,2,54.11,12183.1,1084650.21
2.5066,2506.6,3,2,40.87,8422.4,802905.35
