area_sqft,bedrooms,age_years,lot_sqft,price_k
2425.8,4,17.5,14816.5,760.79
1891.1,3,12.4,3579.3,425.62
3694.0,4,31.9,11344.1,853.62
2217.8,4,21.6,6043.3,545.66
2121.7,3,9.8,6342.4,512.14
2935.5,5,15.9,14622.7,849.84
791.4,2,15.4,2354.7,225.21
2099.8,4,20.4,12163.5,614.71
1544.8,3,47.2,7472.8,405.02
1900.2,3,33.6,7214.7,486.55
2414.2,4,5.1,10047.6,653.13
2434.7,3,42.0,8905.4,569.02
1924.9,3,6.3,7460.0,489.77
1745.2,3,81.9,8088.9,437.76
695.2,1,20.3,1500.0,181.99
2013.5,3,19.2,5387.5,452.03
1501.8,2,22.1,7754.0,429.69
2556.5,4,17.9,6673.7,585.25
1070.3,2,5.1,4667.8,307.45
1445.2,2,23.0,2815.0,375.36
2232.9,3,19.2,10651.7,632.28
1774.6,2,25.7,3370.3,358.54
1290.4,3,17.9,3703.9,343.05
1567.0,2,31.5,3393.7,354.68
1663.1,3,11.4,4473.3,414.71
1796.8,3,13.0,5752.8,475.18
1840.0,3,11.4,5941.7,443.34
2707.9,5,10.0,15957.4,826.46
1724.5,3,11.9,4190.4,412.47
1358.4,3,11.9,3686.5,328.81
2135.6,3,30.8,13133.0,644.86
1941.9,3,24.5,5595.1,452.96
1685.5,2,27.0,9458.6,485.55
1676.6,3,31.7,8603.0,493.44
1153.9,2,16.8,4922.8,333.51
1382.4,2,50.6,5799.0,362.52
1408.5,2,25.2,5934.2,352.74
1551.2,3,8.7,5920.7,418.45
2000.5,2,27.6,8605.6,554.06
1770.7,3,12.1,8762.5,503.67
1632.3,2,7.1,6686.7,456.59
1938.6,3,11.8,9543.9,573.89
2974.0,4,30.2,17392.4,859.79
1955.1,3,21.2,9096.0,552.45
1708.9,3,32.9,4721.5,410.04
1620.3,3,4.9,9772.9,518.75
901.8,1,16.6,3324.3,224.56
1660.3,3,25.4,7493.1,460.82
1134.9,3,34.6,5999.0,377.47
1221.6,2,29.7,4831.6,294.39
1136.1,3,17.3,3871.9,328.44
981.7,3,51.0,6211.5,324.34
1980.7,3,14.8,9590.0,529.58
2222.1,4,14.4,4375.4,517.61
1326.6,3,30.3,5552.1,363.92
1946.3,3,38.3,10782.4,619.97
1377.0,3,36.1,7945.8,372.83
1008.2,3,22.1,6128.8,319.36
1289.3,2,9.2,3428.0,310.5
1759.9,3,23.8,9721.9,550.03
1729.4,3,12.3,8678.0,481.39
940.3,2,19.1,3000.1,241.52
1795.6,4,15.5,5876.6,451.9
1908.8,3,20.7,5551.7,456.74
2592.7,5,19.6,8289.3,642.09
2847.7,5,17.1,5989.2,653.09
2282.5,3,20.7,13164.6,709.01
2287.4,3,16.2,14404.8,715.91
2752.5,4,7.3,6937.6,640.13
2191.9,4,34.4,9109.1,578.49
2372.6,3,7.3,7798.4,572.37
1310.7,3,21.4,6142.1,399.24
1973.3,3,40.2,6431.4,458.27
2355.8,4,12.1,5089.3,543.94
2058.3,4,44.1,3920.3,447.29
2436.0,4,21.0,8626.2,609.09
1905.7,3,50.5,8504.4,517.61
2506.4,4,28.1,14899.0,777.11
2096.3,4,9.5,11994.2,652.77
1547.7,3,4.0,7774.2,471.24
2408.7,4,19.4,8024.4,572.75
3080.9,5,20.9,13976.0,821.35
1187.0,3,17.8,6506.9,363.7
1950.9,3,20.6,12647.1,647.46
2460.0,4,15.4,5711.2,542.18
2580.8,3,2.6,10388.7,679.03
2264.2,4,20.0,8384.9,573.55
2062.3,2,12.8,12782.7,632.14
2056.8,3,6.7,9135.3,541.7
1352.6,2,13.6,5798.4,380.41
1200.4,3,19.5,6139.8,383.98
2470.5,3,21.9,15483.4,746.77
1486.3,3,13.6,8845.2,445.9
1460.6,3,1.8,6407.2,464.19
2328.5,3,29.2,14720.5,742.38
2336.5,4,12.2,10621.6,649.83
1672.2,3,18.5,8858.0,479.61
1816.1,2,28.9,10292.6,546.21
3027.4,6,12.1,5658.0,658.43
2055.1,4,25.3,10918.5,618.37
2841.8,4,15.7,6091.8,621.19
1049.4,3,27.7,3123.8,290.02
2173.6,3,37.5,11155.8,657.33
2268.9,3,34.4,12192.0,622.22
2151.4,4,26.8,6311.7,561.66
1702.4,3,16.0,9713.2,503.89
2917.4,4,7.8,6888.9,695.78
1408.5,3,11.5,8737.9,422.16
1061.2,1,8.2,6318.6,366.12
1725.0,3,14.3,8883.5,491.7
1551.4,2,14.3,3279.8,352.39
1151.4,3,23.7,5688.9,318.89
1042.0,2,25.6,4787.2,311.59
3106.0,5,22.2,8733.8,692.65
2911.1,5,37.1,10729.5,727.51
2623.8,3,30.5,15337.9,754.07
1037.2,1,8.2,4091.4,263.27
2268.2,4,23.1,6921.7,513.43
1908.3,3,32.0,11695.1,567.9
1468.3,3,35.1,4770.3,357.19
3367.7,5,70.6,6356.0,724.23
2346.1,4,7.1,7400.1,581.61
990.2,2,16.5,2612.6,280.62
2685.5,3,24.1,7521.1,635.26
2374.7,3,14.2,4618.2,492.26
1573.3,2,40.9,5598.7,410.73
1972.4,3,22.3,12369.1,608.44
1356.7,1,14.1,7196.5,396.3
1219.8,3,34.4,7292.4,348.45
1786.7,3,11.1,4970.1,431.59
2880.9,4,19.1,13706.1,763.77
1725.0,3,12.9,6033.9,444.8
1386.4,2,4.1,7766.7,452.0
896.4,2,37.7,4953.4,247.34
1292.7,3,18.4,5815.4,372.53
2455.8,4,24.3,9616.3,642.45
3927.6,5,3.7,20000.0,1100.95
1801.2,3,9.8,3642.1,424.17
2261.2,4,12.1,14396.9,718.11
2247.4,4,14.9,13171.0,682.9
1741.2,3,30.6,3634.0,391.16
886.7,3,14.7,4432.9,284.86
2499.6,4,6.9,12687.2,705.2
1990.7,4,7.8,4849.1,490.48
2437.9,4,10.2,5600.7,569.64
2501.8,3,24.9,6051.2,580.59
950.5,2,5.0,5503.2,329.07
1473.3,3,23.4,4380.0,379.1
2201.5,3,15.4,7380.0,540.35
2178.8,3,29.5,11308.3,607.76
1568.1,3,37.1,7860.4,417.94
1783.3,3,54.9,4030.7,386.89
2062.4,3,6.8,5936.8,505.77
980.2,2,19.7,4346.0,311.83
2304.5,4,27.0,11129.8,616.18
1759.6,3,21.5,3939.2,409.48
2240.9,3,11.8,12459.7,656.19
2686.5,4,23.1,7701.2,641.59
1514.9,3,28.5,7608.7,432.98
1579.8,2,19.4,9257.8,449.88
1625.2,3,50.4,7399.4,443.63
2249.4,3,32.3,4609.9,470.4
1095.5,2,15.4,3192.5,291.19
1772.2,3,15.8,7949.5,497.62
1425.4,2,14.1,2865.5,354.97
1810.5,3,43.2,5680.6,431.65
661.0,1,17.0,1500.0,172.03
1959.5,4,39.6,9675.8,556.52
1766.5,2,28.3,9409.8,545.9
2456.7,4,53.0,7443.3,529.11
1887.7,3,25.2,10371.6,524.39
1512.2,2,35.1,8732.6,431.35
1414.9,2,29.3,7673.1,436.4
926.3,2,33.4,3596.4,270.0
1850.2,3,11.8,9842.7,556.75
600.0,2,0.2,1849.2,182.01
2246.7,3,5.8,5921.0,543.23
2396.3,3,35.7,5545.7,514.61
1167.3,2,22.1,5634.2,312.32
2640.5,3,23.7,13695.7,743.16
3015.1,5,5.3,12484.6,817.77
1278.5,2,23.4,5472.7,339.48
1930.8,3,18.3,6525.1,478.78
2495.4,4,47.3,15714.0,745.75
2585.1,4,5.8,13086.3,734.38
1787.9,2,31.2,4398.7,405.63
1949.7,3,5.9,7354.9,519.76
1678.1,3,12.3,4951.6,408.62
2086.4,4,4.7,8567.1,595.16
942.9,1,12.5,4221.9,288.42
2453.7,3,38.2,12568.0,681.62
1104.4,2,16.1,6036.5,365.25
2642.8,5,12.1,10501.9,712.6
1138.5,3,22.7,5846.6,367.81
2262.3,3,17.5,6827.1,536.43
2497.2,3,13.8,9496.3,655.16
1341.5,2,15.1,4229.4,345.79
2202.8,3,12.8,7368.4,571.91
1775.8,5,12.2,9035.0,511.82
2365.4,4,23.4,11422.1,646.83
1689.1,2,27.4,10311.8,510.01
2864.3,3,7.1,10540.3,683.03
1500.6,2,12.4,6446.8,415.9
2379.4,4,39.0,10840.8,628.86
1217.1,2,9.4,4886.4,355.85
2293.7,4,36.6,5098.3,527.11
2555.4,4,14.2,10029.9,649.54
1891.3,4,41.6,9491.1,530.48
2096.5,3,12.9,11362.6,662.68
2230.6,4,27.0,6716.3,565.96
2235.3,4,20.3,13501.2,707.66
1075.4,3,8.6,4410.8,321.48
1692.4,3,30.7,6000.4,418.11
1179.7,3,22.5,5319.1,370.49
1437.7,2,36.7,8019.7,419.06
1899.4,4,16.5,3633.2,420.91
1423.9,2,27.4,9030.0,455.41
1756.2,4,10.3,7463.6,489.75
1559.9,3,7.1,8429.1,467.15
1622.1,4,57.3,3169.7,329.7
2297.4,4,64.2,12887.4,637.66
2860.2,5,32.1,8499.2,661.25
2107.5,3,10.0,10421.1,611.58
2259.7,4,9.0,6155.6,579.34
2048.0,3,52.7,11899.4,572.04
2518.5,4,12.9,12246.1,723.94
1914.1,2,21.0,5499.8,461.81
1768.1,3,42.5,9860.4,509.1
2383.8,4,13.2,13651.7,732.44
1859.0,3,11.6,7646.3,494.58
1236.0,3,4.5,6159.1,404.09
2527.3,4,40.0,15844.0,777.43
2494.6,3,46.1,8174.8,582.42
600.0,2,16.9,2965.3,208.19
1077.4,3,20.9,6697.7,359.08
2048.5,3,23.4,12600.6,619.96
2409.2,4,25.3,4356.1,527.44
1195.6,3,38.9,5080.2,327.41
1481.9,2,10.4,8137.4,425.01
2750.5,3,20.6,6951.9,644.78
791.0,2,12.6,4046.4,257.26
1582.6,3,38.9,9556.1,497.64
2001.8,4,15.1,10381.7,592.4
2349.5,4,38.0,9424.4,594.67
1182.9,1,11.6,6748.1,395.08
705.8,1,14.5,4026.4,221.15
1725.5,2,16.7,6236.9,435.97
1872.4,3,10.2,9535.4,556.73
2499.2,2,34.8,8638.1,610.37
2941.8,5,6.5,7567.1,684.29
2009.2,4,35.0,6342.3,466.32
986.5,3,22.1,6054.7,296.03
1515.2,3,7.4,3933.4,378.72
2290.6,3,33.1,8383.2,551.07
1547.8,3,25.8,4584.9,380.21
1508.8,2,46.6,3487.0,343.14
1110.0,1,26.0,5310.6,317.11
2389.5,4,7.3,7797.1,575.46
2366.1,4,29.1,9714.2,585.06
2407.2,5,21.3,12736.0,735.53
2995.4,4,47.3,17162.7,862.94
2620.9,4,14.9,15858.7,784.69
1731.9,3,11.3,5399.8,430.73
1284.8,3,16.3,4340.7,363.01
1875.1,2,40.7,12042.2,588.82
2141.4,3,14.5,7187.6,550.74
1534.9,3,16.9,5484.8,369.78
600.0,2,15.5,2200.0,169.87
1570.4,3,20.4,8500.3,445.86
623.9,2,22.3,3519.6,164.81
1785.9,3,42.8,8184.3,460.39
1416.9,3,7.3,2857.6,313.11
1935.6,5,21.3,4574.9,450.43
2911.9,4,67.6,6554.8,583.88
2083.6,4,60.3,3833.3,441.6
1722.2,2,69.7,4453.5,346.91
1650.7,3,42.7,9949.4,497.49
949.3,2,41.4,3250.4,227.17
1748.4,3,22.0,4843.1,401.63
903.7,1,4.1,3469.5,253.23
2079.3,3,18.3,7837.4,532.91
999.3,2,26.5,2307.8,247.48
2499.0,3,41.7,12816.1,703.72
1771.5,4,23.3,8990.2,520.18
3246.8,4,28.2,11329.1,802.51
1824.0,3,17.4,9691.7,525.63
1671.8,2,20.0,8471.8,470.36
1067.2,2,11.7,5939.7,319.54
1273.6,3,28.1,6906.1,395.77
1693.6,4,20.6,10149.6,550.27
1318.1,4,7.5,4621.2,384.78
983.1,2,26.5,2118.2,229.21
921.6,3,6.1,3971.4,262.83
1666.7,3,18.7,6641.2,476.14
955.4,3,12.0,4467.6,282.93
1868.5,4,12.9,8000.5,522.64
1976.4,3,29.5,8904.2,517.96
2429.4,2,8.3,12062.1,671.94
1011.5,2,68.6,4386.3,252.35
2100.6,3,17.0,4094.7,483.45
2111.6,3,16.1,11177.5,642.59
3777.9,5,57.0,13973.2,920.54
2681.7,4,29.5,16330.0,823.87
2277.2,3,15.0,10935.5,645.19
1954.1,3,26.8,6703.8,467.5
1850.5,3,29.4,3518.1,429.35
1857.3,2,1.2,11744.5,570.2
2307.8,4,8.4,5264.7,535.62
600.0,1,33.8,1867.1,141.13
1060.3,2,17.2,2793.2,256.76
1053.7,2,40.7,3055.1,260.79
2098.5,3,35.4,10930.7,605.05
1973.6,3,38.3,8665.5,533.72
1397.8,2,26.3,3751.0,337.39
1710.2,3,26.7,6102.6,451.88
600.0,2,15.2,1759.9,163.54
2485.1,4,58.5,4501.5,520.16
1705.5,3,21.6,8854.7,525.0
1173.6,2,20.8,7422.7,381.49
1615.4,3,23.2,8210.6,468.9
1489.1,3,14.9,5523.4,397.95
2111.3,4,32.2,7474.9,557.05
3120.6,5,79.6,12007.9,738.65
2674.8,4,14.2,7557.8,616.68
2045.1,3,12.2,9468.0,559.65
1458.8,2,7.0,5684.3,395.45
2574.8,3,8.0,7273.3,638.72
2199.3,3,22.3,4242.9,485.52
2675.1,4,45.3,5978.1,590.52
1573.1,3,8.1,6656.3,445.89
1380.8,2,13.3,8608.7,451.4
2066.6,3,51.3,9793.0,567.21
2515.0,4,18.5,6444.3,608.18
823.2,3,15.4,3193.8,269.93
1170.3,3,16.0,7480.0,386.83
2645.6,4,26.1,11830.7,678.71
2670.3,4,44.6,11248.1,692.85
1137.1,2,19.0,5439.0,314.41
2031.6,4,17.9,6999.0,530.07
1684.1,3,37.2,8051.7,488.05
2220.7,4,32.5,11224.4,622.6
1731.7,2,40.1,5584.3,404.13
1324.3,2,47.1,2934.0,284.33
2518.4,3,17.5,7333.5,598.88
1301.1,3,9.3,3125.2,346.21
1792.0,4,13.5,7613.8,526.8
600.0,1,5.0,3203.4,217.39
1891.5,3,46.9,8081.4,499.63
2211.1,3,31.0,5800.4,492.49
1431.8,3,17.8,6474.4,400.08
1106.1,2,18.8,5789.5,333.76
1612.6,3,16.7,9708.2,503.26
2184.1,3,8.1,8500.6,580.29
1008.0,2,53.9,4843.3,272.46
1384.6,3,2.2,7801.9,473.2
1407.9,3,27.1,6547.5,386.76
604.1,1,21.2,1505.9,167.6
3058.8,5,1.0,7732.1,696.95
1184.4,2,29.9,2429.7,285.81
1283.3,1,30.7,4590.5,329.76
1824.3,2,58.6,9141.6,462.57
2773.3,5,20.6,6734.1,642.81
1190.7,2,13.0,6885.4,375.08
2534.0,3,19.0,16414.2,803.77
1827.1,3,15.3,6273.8,496.0
2226.4,4,29.8,9322.3,565.55
1214.4,2,26.9,6162.4,357.54
2569.8,3,28.1,12000.3,698.85
1810.8,3,18.3,5285.8,451.23
1788.9,3,51.2,5709.6,399.3
2069.7,3,11.1,7553.2,532.89
2243.4,3,16.1,14569.0,681.63
1966.8,3,6.0,11334.9,602.91
1335.8,2,14.7,8650.1,443.65
2074.7,2,59.7,11046.6,549.27
2423.8,4,49.9,12360.3,652.86
1612.0,2,87.2,8924.8,436.67
1817.2,4,37.1,7976.9,500.38
600.0,1,13.3,3823.1,209.69
1789.0,3,15.4,10794.6,533.24
1626.1,2,16.1,6035.8,423.44
2131.2,3,39.4,4312.0,481.48
1420.8,3,20.0,3215.3,355.68
1064.8,1,49.6,3566.0,274.71
1978.0,4,17.6,7477.7,551.62
1710.3,3,6.9,9922.1,518.6
2540.7,3,33.2,13870.8,728.4
1823.2,3,16.9,8152.0,494.15
1591.2,2,38.2,3351.5,341.26
1829.5,3,12.2,9823.5,560.48
1383.4,2,57.2,8527.5,431.71
2270.2,4,39.3,8607.5,609.17
1086.1,2,4.4,2289.8,267.24
2405.8,4,47.5,12657.2,729.55
1483.5,3,15.8,7326.4,425.08
1552.0,3,35.0,4053.1,349.8
1852.4,3,8.0,6241.6,448.35
1210.9,2,13.5,6104.3,382.77
3044.3,5,46.8,11787.7,805.59
2162.6,3,37.0,5957.5,506.64
3406.5,5,28.7,20000.0,1008.12
2818.5,4,9.7,5888.4,606.38
3105.6,5,12.7,19719.5,967.75
1320.2,3,66.3,7146.6,402.99
2041.3,3,12.4,8044.9,539.45
1693.2,2,17.5,8768.0,472.13
1647.5,3,7.6,3288.1,384.04
917.9,2,83.0,2039.9,161.52
2492.8,4,8.8,15426.9,756.24
2320.9,3,45.8,8906.4,580.94
2225.5,4,12.5,9360.2,628.48
600.0,2,15.0,2584.2,187.33
2058.3,3,77.3,4916.7,403.7
2079.9,2,13.6,4404.9,451.61
2135.3,3,46.3,4733.5,417.8
1540.7,3,11.9,7507.5,431.23
1736.8,2,12.5,5464.6,463.18
2236.6,3,21.8,8392.3,553.61
1895.2,3,53.4,9726.5,491.2
2347.6,4,44.6,6230.3,511.87
1361.0,4,6.2,4411.4,366.37
3550.3,4,16.9,20000.0,1021.55
1963.0,5,10.9,5086.6,489.01
1263.0,3,40.6,4939.4,336.63
3028.3,4,31.8,18810.1,929.91
2060.9,4,30.0,4731.3,447.81
2117.3,3,56.5,4591.5,443.48
1812.7,2,5.2,8300.5,505.59
1044.5,2,27.8,1939.4,212.96
1047.3,3,11.2,5185.9,372.21
2746.8,4,7.4,16459.2,792.33
1583.8,3,38.7,6484.7,396.03
2764.1,5,11.8,16574.0,833.44
1851.2,3,27.0,6075.8,473.3
2074.4,4,2.3,4882.8,480.54
1606.6,2,25.6,6301.2,420.29
1881.8,4,13.4,10811.0,582.0
2551.9,3,22.8,7448.2,596.38
1900.4,3,35.8,7244.1,509.26
2386.1,4,11.6,5728.7,523.3
1947.2,4,12.5,9844.2,587.67
1718.4,2,13.4,4816.0,394.39
1081.9,2,12.4,6759.6,374.09
1816.4,3,10.1,6989.6,497.28
2071.1,4,37.4,11797.4,615.18
845.1,2,15.7,4749.5,282.96
1924.5,3,37.2,5716.6,472.74
1811.9,2,16.7,6403.2,470.0
2782.2,5,1.1,13152.2,785.91
709.1,1,31.4,2172.3,153.28
793.5,2,60.9,2116.8,192.62
2422.0,4,11.3,15683.0,731.4
2136.0,4,27.7,10468.4,617.96
2149.8,4,29.5,4540.8,470.23
2283.2,3,8.1,12607.6,704.93
2079.5,3,9.9,4770.0,484.31
1957.2,3,58.0,11826.6,541.39
2468.5,4,24.4,12829.3,703.41
1373.9,1,40.4,6780.9,367.54
1694.3,2,2.1,9240.6,525.73
1569.0,3,58.2,3961.5,329.6
2486.0,5,31.7,7240.4,589.57
949.5,2,26.4,5003.2,285.59
1350.4,3,19.0,3837.3,359.7
1444.4,2,20.5,5948.4,397.3
2122.4,4,17.0,8350.8,552.4
1592.4,2,14.5,8392.0,474.85
2099.1,3,14.5,4869.9,451.47
600.0,1,63.5,2430.3,142.48
2349.7,4,15.8,5165.7,589.13
2797.4,4,86.4,9876.2,625.87
1496.3,3,61.5,6436.9,372.71
1142.0,2,8.0,3205.4,296.39
2372.8,4,11.7,8340.6,623.27
1406.7,3,24.7,6585.8,413.82
1411.9,2,18.7,3687.9,335.48
1369.8,2,27.9,5967.3,373.98
1958.9,4,27.5,7395.0,528.9
1475.1,3,6.2,4125.4,375.37
600.0,2,30.4,3761.4,255.84
1204.4,3,38.0,6573.7,375.33
2657.8,4,25.5,5670.2,587.08
1766.9,2,19.3,11366.3,576.62
1500.4,3,7.9,2962.0,334.76
1268.4,2,9.1,3795.4,319.2
1707.5,3,9.1,6026.2,433.95
1796.5,3,18.3,9515.1,517.35
2707.0,4,45.9,11508.0,697.57
2596.3,4,16.5,12164.0,696.48
1730.8,3,19.5,8722.9,496.49
1863.4,2,20.7,8215.3,487.83
2098.6,3,39.5,8837.5,545.74
1415.6,4,51.5,5463.2,378.94
1994.4,3,48.4,3652.9,423.17
1984.4,2,19.9,7335.5,501.96
600.0,2,15.0,1500.0,180.3
2052.8,3,13.1,12365.7,637.25
1875.9,4,1.6,11940.5,634.48
1938.9,3,29.8,3621.3,412.06
1987.5,4,33.3,7587.2,527.76
1806.4,2,46.9,11338.3,532.27
1195.0,2,15.4,5610.5,375.11
2675.5,5,12.6,8798.5,700.26
2448.7,4,32.1,8169.7,593.23
2465.8,4,16.6,13685.2,712.94
1776.2,4,21.2,5825.3,470.64
1398.7,2,15.9,6703.5,419.17
3163.1,4,34.1,6610.0,675.85
3405.7,5,18.9,10166.4,799.35
2403.0,3,24.0,9181.8,631.83
2512.2,4,7.5,12047.2,741.34
1488.7,3,21.5,2997.4,374.11
1845.8,3,23.1,10826.4,574.95
955.2,2,18.3,4643.6,299.94
600.0,3,14.2,3139.1,215.6
2940.4,4,12.3,14848.8,825.11
1904.0,4,29.3,7900.8,522.38
2519.3,4,19.9,10815.3,665.63
2294.0,4,24.5,5053.0,499.69
1388.9,2,39.1,5370.4,333.3
3234.0,5,77.2,19623.7,923.66
2220.2,3,19.2,7658.6,533.55
1358.4,3,41.2,6587.6,379.72
2615.6,3,4.4,7245.9,628.57
2088.7,4,41.2,6567.6,519.92
2192.6,3,21.6,4413.6,490.74
1617.8,2,23.1,9352.9,455.84
1888.1,3,24.3,4650.5,462.71
1514.1,1,28.7,8995.7,432.63
906.6,2,24.5,4624.7,249.98
1862.5,4,6.5,7494.4,491.18
2486.5,4,22.9,15916.5,779.45
2906.6,4,8.3,17590.0,862.24
600.0,2,20.8,2969.4,170.74
730.4,2,11.4,2109.7,203.34
2091.8,2,16.6,4611.0,481.42
2449.1,3,10.1,10921.2,651.2
2093.1,2,28.3,8597.7,520.85
1885.4,4,34.7,5867.7,462.08
1941.0,3,13.9,6748.0,492.32
1945.9,3,11.8,4010.8,412.99
2473.9,2,13.8,6462.6,558.85
2795.3,4,31.8,12273.7,746.03
2375.9,4,90.0,8090.0,556.87
1169.6,3,51.3,7133.0,347.18
1986.7,3,18.8,3666.1,446.75
1749.9,3,23.6,9692.3,527.4
1557.7,2,4.1,3676.3,367.78
1659.4,2,22.5,8761.9,448.42
1976.7,3,4.7,11505.1,606.09
2225.5,3,11.4,11002.1,644.67
2325.4,3,23.5,5008.0,528.26
2392.2,5,3.3,5244.4,528.29
2143.9,4,23.6,12258.3,670.73
1517.5,2,32.5,3639.6,345.46
600.0,2,5.1,2822.8,208.48
1400.6,2,31.4,6074.2,357.02
3106.6,4,2.9,18914.1,947.32
2919.1,4,41.9,17234.8,837.04
600.0,2,12.2,1500.0,188.27
1749.8,3,52.9,4552.8,378.85
2439.1,4,9.7,6506.8,577.21
600.0,2,22.4,1601.6,182.97
1848.5,3,38.6,4830.2,417.46
2523.6,4,11.5,13041.0,732.55
1613.5,3,21.0,10063.0,492.96
2846.5,4,27.7,17066.6,852.84
1285.3,2,33.3,3805.1,299.98
2450.7,3,10.1,7713.2,603.48
2243.7,4,13.9,12318.4,682.7
1216.3,2,16.7,2490.1,287.72
1879.5,3,20.6,6255.0,485.36
2920.0,5,14.9,17422.7,864.84
1395.7,3,10.3,6458.0,383.93
3053.4,4,46.2,6070.9,623.48
2584.3,3,74.4,11878.6,650.86
2409.1,4,41.7,5511.8,537.73
2880.2,4,45.2,8829.9,651.92
1454.5,3,45.9,8185.7,441.17
2700.9,4,50.0,14064.1,758.23
1086.9,3,36.7,2303.1,218.34
2003.1,3,38.5,10780.2,581.26
1721.9,3,7.9,6599.5,475.92
1460.6,2,16.1,8976.2,457.21
3036.6,5,22.7,18436.6,913.6
1804.2,3,24.5,7372.2,471.61
1630.5,3,35.6,9493.9,488.03
1659.1,4,20.2,5362.3,428.88
1390.4,3,27.3,6421.5,382.15
1219.8,2,26.8,3548.3,292.37
2723.3,4,30.3,14210.5,781.84
2074.0,3,60.9,4240.0,418.02
2930.2,3,57.2,14343.9,769.74
643.3,2,25.4,3381.8,172.1
1963.5,4,11.7,12291.6,622.26
1398.1,2,24.9,4277.1,327.59
2609.8,4,7.4,10415.9,737.25
2584.9,5,17.7,15180.0,781.1
2043.3,4,9.2,13227.3,664.42
1754.9,3,9.4,6535.3,477.38
1307.9,2,18.1,8387.5,422.36
2406.7,3,33.0,10036.9,619.04
2665.1,4,6.6,11456.8,739.49
1321.1,3,13.3,4787.5,367.3
2288.3,3,17.7,14136.2,690.33
1814.0,3,25.7,5149.9,451.26
3086.1,4,13.5,8002.4,708.85
2225.5,3,13.3,13281.0,630.26
2238.4,3,76.1,11196.9,570.83
600.0,1,25.4,2586.2,156.66
2167.6,4,17.5,6157.8,512.98
2069.5,3,7.1,4963.1,485.8
2277.4,4,8.1,10544.7,651.52
1291.0,3,31.3,8277.0,414.25
1676.5,2,51.3,8737.4,438.69
2130.3,4,4.8,13418.3,680.74
2046.8,3,19.7,10998.4,595.48
1201.8,1,4.9,4851.6,301.37
2534.6,3,25.1,7390.9,588.41
1885.7,2,13.1,4331.2,435.59
1833.8,3,20.1,6220.7,456.85
1270.6,1,18.6,7936.0,392.13
2844.9,3,35.8,7695.6,613.94
1507.8,2,13.9,4482.1,365.38
1849.4,3,28.0,4620.8,439.58
2162.8,3,23.9,11070.6,628.87
1585.7,1,13.5,5859.6,448.4
1802.4,2,8.3,10555.5,545.63
2250.3,2,20.5,4127.6,470.2
2903.8,5,4.9,10336.8,724.48
1755.9,3,26.4,3695.8,375.52
1857.9,3,11.7,11574.4,583.75
1692.6,3,6.1,5526.2,440.28
2579.1,4,41.4,6228.2,559.22
1456.5,3,38.7,6525.8,404.24
2139.2,3,35.1,11835.1,619.63
1543.6,2,21.0,6887.2,411.48
2237.5,3,37.3,4295.1,476.32
1626.0,3,23.2,9712.2,490.11
2227.7,3,5.4,9772.0,621.15
1969.7,3,5.9,12335.1,607.45
2595.5,4,3.0,6919.3,599.73
3576.9,5,27.1,7890.0,773.37
2184.9,4,12.1,14116.3,679.53
3006.3,4,87.2,17822.7,846.5
1639.6,3,69.4,6833.5,403.05
2320.6,4,15.0,12126.9,682.5
2063.8,3,24.6,7271.7,524.05
2242.0,4,39.3,6901.8,541.62
2262.0,4,11.3,6444.5,519.65
2743.1,5,2.3,10975.9,754.37
2456.9,4,15.7,8732.5,625.08
1331.9,3,43.5,8498.9,406.35
1474.1,3,5.0,6391.0,411.19
1978.1,4,20.3,4005.7,471.81
2010.5,3,38.5,3742.2,422.26
1706.6,3,55.3,3670.3,351.7
2078.9,3,2.1,7241.9,546.88
2326.2,4,12.4,12633.6,698.48
600.0,2,59.9,1500.0,99.04
1096.4,3,9.2,4186.5,359.07
2230.6,3,46.1,5008.0,492.68
3668.5,5,33.1,20000.0,1071.89
2201.2,3,14.3,14256.7,680.77
2327.8,3,34.6,11377.0,633.44
2938.1,4,10.0,11692.2,762.69
2362.6,4,14.0,12678.0,694.8
1393.5,3,22.6,7613.2,426.54
1341.1,3,19.8,3997.4,369.52
600.0,2,19.2,1500.0,172.3
2092.0,3,47.9,9275.9,538.44
1368.9,2,5.9,6515.7,418.02
3513.7,3,26.7,11657.5,862.2
1121.4,2,32.9,6891.1,345.59
2032.0,4,8.0,10767.3,624.48
1737.9,3,6.6,6275.5,490.03
1572.6,3,14.5,8394.3,467.78
865.5,1,23.3,4659.1,248.32
876.5,2,54.1,4141.4,247.31
1449.9,3,38.4,6243.6,400.43
2126.9,3,34.0,4156.3,460.29
1508.8,2,90.0,5824.4,309.84
1424.7,2,25.6,9236.1,452.97
985.6,3,13.9,6015.9,341.82
1509.2,3,66.3,7338.2,444.86
1361.8,3,15.5,6241.0,413.41
3389.4,5,41.3,10790.8,791.05
1922.6,3,16.3,7722.7,532.06
1531.3,2,44.2,3451.4,323.01
2328.6,5,31.0,9233.2,594.98
1545.0,3,4.7,7667.6,491.46
949.1,3,17.4,2140.7,258.24
1823.7,4,22.0,10996.2,565.12
1945.8,4,40.3,9544.0,580.79
1827.3,3,6.8,8170.2,537.3
1350.7,3,58.6,6296.6,372.76
2521.3,3,27.8,4923.4,535.13
1513.3,1,18.5,9462.9,462.31
663.4,2,47.6,3541.0,208.22
1612.7,3,42.4,7208.8,424.37
1136.5,2,10.2,6464.8,349.9
