session_id,region,plan,satisfaction,temp_c,latency_ms,page_views,session_minutes,bytes_sent_kb,converted
NM-012069,sa-east,free,4,18.57,93.2,6,8.02,783.83,0
NM-012070,us-west,basic,3,21.16,42.1,9,22.35,955.01,0
NM-012071,us-east,pro,3,24.57,146.5,5,7.47,878.05,0
NM-012072,sa-east,basic,3,22.52,151.7,13,14.37,644.88,0
NM-012073,eu-west,basic,3,24.22,49.5,10,12.45,674.98,0
NM-012074,us-west,basic,3,21.48,157.9,10,5.7,518.92,0
NM-012075,ap-south,free,3,22.5,76.6,9,11.55,485.01,0
NM-012076,ap-south,free,4,19.51,165.5,9,14.98,586.69,0
NM-012077,eu-west,basic,3,20.66,55.9,8,7.87,459.31,0
NM-012078,eu-west,pro,1,19.99,235.1,8,6.15,242.99,0
NM-012079,us-west,basic,2,16.43,88.6,9,10.88,161.18,0
NM-012080,ap-south,free,1,22.18,21.4,9,14.81,524.7,0
NM-012081,eu-west,pro,4,20.1,110.4,5,7.71,727.57,0
NM-012082,ap-south,basic,4,19.44,68.5,4,11.42,568.29,0
NM-012083,us-east,enterprise,5,24.06,61.7,3,10.31,874.24,0
NM-012084,us-west,free,4,17.41,48.3,12,15.06,795.97,0
NM-012085,us-west,pro,3,21.91,70.5,7,7.41,443.78,0
NM-012086,sa-east,basic,4,21.86,87.2,11,13.34,738.65,0
NM-012087,eu-west,free,3,20.33,39.1,4,6.63,428.6,0
NM-012088,us-east,free,4,18.43,43.4,5,4.8,0.0,0
NM-012089,us-east,basic,4,21.34,94.4,7,11.52,1040.29,1
NM-012090,us-east,basic,2,20.34,42.1,9,20.47,1274.28,0
NM-012091,ap-south,pro,3,19.61,48.7,6,6.34,0.0,0
NM-012092,us-east,basic,5,20.99,126.3,10,25.39,913.66,0
NM-012093,us-east,pro,3,20.2,128.3,7,16.79,499.27,1
NM-012094,us-east,basic,2,18.71,42.1,5,13.05,854.93,0
NM-012095,eu-west,free,4,20.98,42.9,6,7.41,400.93,1
NM-012096,eu-west,pro,4,18.81,49.9,9,7.56,445.87,0
NM-012097,ap-south,free,2,19.32,91.3,4,4.39,79.03,0
NM-012098,us-east,basic,4,23.13,55.5,3,15.07,889.72,1
NM-012099,ap-south,free,2,21.23,112.7,8,29.18,1271.69,0
NM-012100,us-west,basic,5,24.73,182.4,6,7.64,106.2,0
NM-012101,eu-west,basic,4,23.2,61.7,12,12.94,483.69,0
NM-012102,ap-south,enterprise,3,23.34,61.2,5,9.66,282.92,0
NM-012103,us-east,basic,5,22.28,63.4,6,9.46,160.18,0
NM-012104,ap-south,pro,5,20.96,1328.0,8,30.35,1301.68,0
NM-012105,eu-west,free,3,19.91,176.3,10,9.13,199.88,0
NM-012106,us-east,pro,3,20.47,151.9,8,7.26,171.39,0
NM-012107,us-west,enterprise,5,23.6,156.9,5,6.89,16.34,1
NM-012108,us-east,free,5,20.46,108.6,15,3.11,88.41,0
NM-012109,us-east,free,5,21.22,92.6,8,6.01,471.34,0
NM-012110,ap-south,pro,3,22.57,184.7,5,11.05,0.0,0
NM-012111,ap-south,free,4,21.11,79.0,10,6.91,788.86,0
NM-012112,eu-west,pro,2,20.15,66.1,8,10.87,431.68,1
NM-012113,sa-east,basic,4,19.5,189.5,7,18.74,770.54,0
NM-012114,us-west,free,3,18.85,99.1,9,20.27,912.39,0
NM-012115,ap-south,free,3,21.24,79.8,6,6.8,599.27,0
NM-012116,eu-west,free,4,20.79,166.4,9,8.41,765.19,0
NM-012117,us-east,basic,3,23.9,110.7,6,5.77,241.03,0
NM-012118,us-west,free,5,22.63,52.2,4,7.75,0.0,0
NM-012119,ap-south,free,4,17.76,128.6,9,11.42,76.66,1
NM-012120,us-east,pro,5,22.52,71.3,5,9.28,0.0,0
NM-012121,us-west,free,4,19.5,50.3,10,39.2,1481.53,0
NM-012122,us-west,free,3,20.33,78.3,7,4.46,387.78,0
NM-012123,sa-east,free,3,22.29,46.3,7,10.95,771.96,0
NM-012124,us-east,pro,3,19.65,67.2,2,15.97,774.55,0
NM-012125,us-west,basic,4,20.91,69.5,7,16.24,621.5,0
NM-012126,us-east,pro,3,21.2,23.9,7,9.52,672.88,0
NM-012127,eu-west,free,4,20.15,57.5,4,12.14,321.3,0
NM-012128,us-east,free,5,19.38,108.6,10,19.48,942.87,0
NM-012129,ap-south,free,3,20.34,122.2,5,14.65,806.1,0
NM-012130,eu-west,free,4,20.69,46.1,12,9.03,708.01,0
NM-012131,us-east,free,1,20.58,51.1,7,3.87,0.0,0
NM-012132,sa-east,free,3,21.49,124.7,6,2.85,0.0,0
NM-012133,us-east,pro,1,20.55,52.7,9,8.55,323.74,0
NM-012134,us-west,free,2,21.85,35.9,7,8.75,633.78,0
NM-012135,us-east,free,2,21.52,186.4,6,3.81,27.99,0
NM-012136,ap-south,free,4,18.59,75.7,4,27.25,830.02,0
NM-012137,us-west,basic,5,21.18,49.7,7,4.64,0.0,0
NM-012138,ap-south,basic,2,22.16,49.5,11,6.3,12.65,0
NM-012139,sa-east,pro,3,21.12,73.0,7,8.82,0.0,0
NM-012140,us-east,free,1,21.27,104.6,8,2.34,212.85,0
NM-012141,ap-south,pro,5,21.68,108.2,8,6.09,699.67,0
NM-012142,eu-west,basic,3,18.56,126.8,12,8.11,529.09,0
NM-012143,us-east,pro,3,22.62,67.1,8,2.83,62.63,0
NM-012144,ap-south,enterprise,3,22.01,70.9,6,12.14,874.69,0
NM-012145,sa-east,free,4,21.84,61.7,8,14.34,898.1,0
NM-012146,us-east,free,3,19.71,105.8,9,9.59,666.21,0
NM-012147,us-west,free,3,17.68,48.0,14,11.59,382.93,0
NM-012148,us-east,free,3,20.5,71.8,5,20.16,1351.31,0
NM-012149,eu-west,free,4,22.97,113.1,4,22.78,1083.61,0
NM-012150,us-west,free,3,19.08,108.6,11,4.37,0.0,0
NM-012151,sa-east,free,4,24.83,73.9,6,17.08,720.78,0
NM-012152,us-east,free,4,20.81,86.7,4,17.81,300.64,0
NM-012153,us-west,free,2,17.16,58.5,8,10.58,994.58,0
NM-012154,eu-west,basic,5,18.43,178.4,14,17.8,814.42,0
NM-012155,us-east,basic,2,23.47,114.1,12,20.4,1147.65,0
NM-012156,eu-west,free,5,21.5,27.3,12,6.68,858.3,0
NM-012157,eu-west,pro,5,19.16,126.4,5,7.66,0.0,0
NM-012158,us-east,basic,3,25.72,95.5,6,11.75,750.86,0
NM-012159,us-east,basic,3,21.08,46.6,7,15.57,883.63,0
NM-012160,ap-south,free,5,21.95,156.1,8,5.04,0.0,0
NM-012161,us-west,free,1,22.16,40.5,10,9.76,442.37,0
NM-012162,us-east,basic,4,22.79,50.4,5,8.27,0.0,0
NM-012163,ap-south,pro,4,21.78,108.0,3,14.7,1113.59,0
NM-012164,eu-west,enterprise,5,20.24,49.7,7,13.91,965.17,0
NM-012165,us-west,free,4,20.69,74.6,4,10.11,0.0,0
NM-012166,us-east,enterprise,3,18.19,55.6,7,3.64,307.97,0
NM-012167,eu-west,free,5,23.54,63.3,9,7.1,511.29,0
NM-012168,eu-west,pro,5,21.13,44.9,7,8.43,527.6,0
NM-012169,ap-south,free,4,17.33,226.8,5,11.42,512.22,0
NM-012170,ap-south,pro,4,19.31,38.7,8,3.08,41.18,0
NM-012171,us-east,basic,4,20.65,39.9,4,13.06,429.84,0
NM-012172,eu-west,free,4,21.37,29.3,2,3.11,183.47,0
NM-012173,ap-south,free,4,20.33,58.2,5,1.47,453.19,0
NM-012174,us-east,free,4,18.31,38.5,7,10.76,500.29,0
NM-012175,ap-south,basic,4,19.53,64.6,15,7.13,185.02,0
NM-012176,sa-east,free,5,23.75,38.5,6,19.04,792.49,1
NM-012177,us-east,pro,4,18.48,329.3,9,14.73,622.3,0
NM-012178,us-east,free,5,21.11,119.9,11,10.63,493.05,0
NM-012179,ap-south,basic,4,21.36,69.4,5,26.25,1055.53,0
NM-012180,ap-south,pro,5,22.18,70.7,8,13.63,963.17,0
NM-012181,us-east,free,4,19.95,27.7,13,9.31,1043.56,0
NM-012182,sa-east,basic,4,20.97,65.8,3,11.98,518.7,0
NM-012183,eu-west,pro,4,19.62,134.2,8,8.2,0.0,0
NM-012184,us-east,pro,4,21.24,69.3,8,43.62,2336.03,0
NM-012185,us-east,free,3,22.47,82.8,8,10.37,237.48,0
NM-012186,eu-west,pro,4,21.23,44.2,6,17.97,941.94,1
NM-012187,ap-south,free,5,24.23,121.0,9,4.75,247.34,0
NM-012188,eu-west,enterprise,4,24.77,71.3,6,10.71,719.92,1
NM-012189,us-west,pro,4,22.94,63.2,9,13.36,1137.92,0
NM-012190,eu-west,basic,4,26.2,26.4,11,10.84,77.37,0
NM-012191,us-east,pro,3,20.2,290.5,7,11.14,437.12,0
NM-012192,eu-west,basic,4,22.2,69.4,14,9.41,640.88,0
NM-012193,ap-south,pro,4,20.99,42.2,5,13.53,660.4,0
NM-012194,sa-east,basic,3,20.83,123.5,11,2.38,426.24,0
NM-012195,us-east,free,5,21.51,70.2,8,20.62,647.81,0
NM-012196,sa-east,pro,2,20.31,53.9,6,12.36,827.87,1
NM-012197,us-east,free,3,21.81,39.2,6,14.25,408.79,0
NM-012198,us-east,free,3,25.01,54.7,6,17.71,1194.33,0
NM-012199,ap-south,free,1,21.46,174.4,11,22.45,1229.02,0
NM-012200,us-west,free,4,23.63,79.6,8,7.3,461.33,0
NM-012201,us-west,free,4,21.29,91.6,6,1.28,0.0,0
NM-012202,ap-south,free,2,18.28,225.3,3,19.67,1311.96,0
NM-012203,us-east,enterprise,3,18.51,50.1,7,6.9,347.76,0
NM-012204,ap-south,basic,2,21.89,42.9,8,3.83,0.0,0
NM-012205,us-west,free,3,20.39,15.1,5,4.77,131.42,1
NM-012206,us-east,basic,3,23.05,140.0,10,11.57,674.74,1
NM-012207,us-west,basic,5,18.06,107.2,10,13.83,427.93,0
NM-012208,us-east,basic,4,20.29,53.7,9,16.87,895.49,0
NM-012209,us-east,free,3,20.27,37.0,7,2.28,0.0,0
NM-012210,eu-west,free,5,21.04,63.2,7,16.99,628.26,0
NM-012211,eu-west,free,2,19.67,66.2,6,13.88,282.41,0
NM-012212,us-east,free,5,20.59,22.2,6,4.06,0.0,0
NM-012213,ap-south,free,4,20.45,102.8,9,11.27,167.62,0
NM-012214,sa-east,enterprise,4,22.24,104.9,11,9.84,402.11,1
NM-012215,us-east,free,3,20.53,43.3,5,19.12,777.61,0
NM-012216,us-west,free,3,22.1,42.4,8,4.68,301.17,0
NM-012217,us-east,free,1,21.36,85.5,6,1.37,136.49,1
NM-012218,eu-west,free,4,25.39,46.9,3,28.67,1679.6,0
NM-012219,eu-west,enterprise,4,20.02,39.5,10,7.91,111.44,0
NM-012220,us-east,pro,1,22.32,76.0,11,15.81,693.33,0
NM-012221,us-east,free,5,22.1,125.1,5,11.11,863.97,0
NM-012222,ap-south,free,2,21.07,3122.8,2,7.47,263.18,0
NM-012223,us-east,basic,4,22.99,45.2,6,12.06,379.39,0
NM-012224,ap-south,free,5,20.79,47.0,8,8.8,952.0,0
NM-012225,ap-south,free,4,23.15,114.1,7,3.82,14.95,0
NM-012226,ap-south,pro,5,19.02,91.6,5,9.58,698.61,0
NM-012227,eu-west,basic,4,18.77,55.7,14,10.79,938.07,0
NM-012228,us-west,basic,5,19.44,81.9,6,13.12,1216.46,0
NM-012229,us-east,basic,2,21.9,65.6,5,2.58,0.0,0
NM-012230,us-east,free,3,19.51,302.3,8,1.47,262.0,0
NM-012231,us-east,free,4,21.21,68.2,10,21.03,1243.02,0
NM-012232,us-east,free,4,22.11,59.4,16,17.5,1240.67,0
NM-012233,us-west,pro,3,20.28,44.1,4,5.76,89.71,1
NM-012234,us-east,basic,4,20.32,91.7,5,10.17,83.49,0
NM-012235,us-west,basic,4,18.16,34.5,4,12.57,279.59,1
NM-012236,us-west,basic,3,18.14,94.7,8,2.61,464.64,0
NM-012237,us-west,basic,5,19.47,125.1,13,5.68,415.38,0
NM-012238,sa-east,basic,2,22.07,111.8,6,9.68,355.36,0
NM-012239,us-west,free,5,20.71,112.1,5,9.71,71.68,0
NM-012240,us-east,basic,4,20.02,29.4,4,7.17,703.38,0
NM-012241,ap-south,pro,4,24.88,139.2,12,10.79,446.17,0
NM-012242,sa-east,basic,4,21.99,129.7,9,6.99,520.5,0
NM-012243,eu-west,enterprise,5,22.13,88.7,9,16.95,431.37,0
NM-012244,us-west,pro,2,21.49,58.3,9,10.27,742.17,0
NM-012245,us-east,enterprise,4,20.7,107.6,8,11.56,366.19,0
NM-012246,eu-west,pro,5,19.16,79.2,6,16.9,581.98,0
NM-012247,eu-west,free,1,21.34,104.4,6,24.27,1038.02,0
NM-012248,ap-south,basic,4,19.99,44.2,5,9.41,266.51,0
NM-012249,ap-south,free,4,19.01,189.9,8,11.66,1131.75,0
NM-012250,us-east,pro,4,19.63,71.3,7,11.12,500.6,0
NM-012251,eu-west,free,4,23.27,31.2,6,14.75,385.85,0
NM-012252,eu-west,basic,5,22.15,37.4,7,27.8,1069.1,0
NM-012253,ap-south,basic,3,19.58,34.6,9,5.09,0.0,0
NM-012254,us-east,basic,5,22.5,71.5,9,6.58,146.05,0
NM-012255,ap-south,pro,4,21.23,2326.1,6,4.4,99.83,0
NM-012256,us-west,free,3,19.21,201.6,11,39.08,1386.83,0
NM-012257,us-east,free,4,23.45,1245.8,8,18.47,1081.25,0
NM-012258,eu-west,basic,5,17.89,57.1,14,5.21,343.15,0
NM-012259,us-west,enterprise,3,23.79,108.7,5,9.01,811.1,0
NM-012260,us-west,free,5,16.2,167.1,3,4.19,86.36,0
NM-012261,sa-east,pro,4,24.64,36.8,8,13.94,421.56,0
NM-012262,us-east,free,4,21.17,52.6,6,33.36,1145.92,0
NM-012263,us-west,free,4,18.28,104.1,3,11.05,337.85,0
NM-012264,sa-east,basic,4,23.69,100.3,7,16.62,736.42,0
NM-012265,eu-west,free,5,19.84,93.2,3,8.9,0.0,0
NM-012266,us-east,free,4,19.09,66.9,8,4.31,33.21,0
NM-012267,us-east,free,3,23.13,40.8,9,11.54,455.53,0
NM-012268,ap-south,free,2,21.46,158.0,7,2.62,249.27,0
NM-012269,eu-west,basic,3,22.19,119.0,12,44.72,1374.17,0
NM-012270,eu-west,basic,3,22.55,47.5,7,3.41,285.42,1
NM-012271,us-west,pro,4,22.03,50.5,7,9.83,1047.0,0
NM-012272,us-east,basic,4,21.11,107.4,4,8.81,433.54,0
NM-012273,sa-east,free,5,20.53,168.9,7,15.44,664.5,0
NM-012274,sa-east,free,3,17.46,198.0,10,24.74,1584.43,0
NM-012275,us-west,basic,4,15.95,92.7,5,4.15,170.13,0
NM-012276,ap-south,free,4,19.67,180.8,12,8.43,916.27,0
NM-012277,us-east,free,1,20.62,115.7,12,13.83,561.98,0
NM-012278,eu-west,free,3,23.65,48.3,11,13.75,519.72,0
NM-012279,us-west,enterprise,4,21.03,36.1,8,18.23,891.11,0
NM-012280,us-east,free,4,20.17,103.1,11,5.17,434.94,0
NM-012281,us-east,free,4,17.1,66.2,2,3.51,665.43,0
NM-012282,us-west,free,3,21.03,90.9,9,4.39,406.29,1
NM-012283,eu-west,free,1,23.38,130.5,8,4.66,69.64,0
NM-012284,us-west,basic,3,20.18,65.0,6,11.76,756.96,0
NM-012285,us-east,free,3,19.86,117.9,6,18.27,583.64,0
NM-012286,sa-east,free,3,22.83,59.0,5,22.54,1369.18,1
NM-012287,us-west,free,4,20.32,99.3,4,8.85,240.24,0
NM-012288,us-west,enterprise,4,19.58,41.9,10,8.51,592.0,0
NM-012289,us-east,basic,3,20.63,53.1,5,23.24,1219.03,0
NM-012290,ap-south,free,5,21.81,36.8,8,13.82,273.84,0
NM-012291,eu-west,basic,4,20.58,57.5,4,6.16,309.04,0
NM-012292,us-east,basic,5,20.79,68.1,6,9.31,455.49,0
NM-012293,us-west,basic,4,22.25,66.6,7,7.85,470.96,0
NM-012294,eu-west,pro,5,19.61,51.9,11,16.14,622.67,0
NM-012295,us-east,free,4,21.06,42.3,5,7.75,421.24,0
NM-012296,us-west,free,4,20.35,58.1,11,19.4,1053.57,0
NM-012297,ap-south,free,2,23.56,78.6,5,7.74,648.26,0
NM-012298,ap-south,free,5,23.37,202.6,9,12.0,219.66,0
NM-012299,us-west,free,4,21.58,51.4,11,11.48,714.91,0
NM-012300,us-west,basic,4,19.17,159.7,7,33.22,1942.88,0
NM-012301,us-east,basic,3,23.07,59.7,10,15.2,737.76,0
NM-012302,us-east,free,2,20.77,51.4,8,20.54,1015.8,0
NM-012303,us-east,basic,4,22.87,61.6,8,11.96,459.39,0
NM-012304,us-east,basic,4,20.07,43.4,6,9.35,480.54,0
NM-012305,eu-west,pro,2,21.02,134.7,4,4.78,21.5,0
NM-012306,ap-south,free,4,19.11,48.6,13,14.43,594.48,1
NM-012307,eu-west,pro,4,21.21,90.8,5,8.65,453.77,1
NM-012308,us-east,basic,4,23.16,75.3,7,1.9,359.69,1
NM-012309,us-east,basic,4,23.72,43.2,8,10.13,545.81,0
NM-012310,us-west,free,5,21.75,110.4,6,14.26,435.08,0
NM-012311,eu-west,free,5,22.16,132.2,4,27.08,1126.82,0
NM-012312,ap-south,free,1,22.45,121.6,11,1.4,0.0,0
NM-012313,us-east,free,4,21.62,47.7,7,4.24,267.94,1
NM-012314,us-west,basic,4,18.9,113.6,11,14.89,1020.19,0
NM-012315,ap-south,basic,4,19.89,102.6,9,4.44,6.49,0
NM-012316,us-east,basic,4,18.1,78.1,9,8.72,518.49,0
NM-012317,eu-west,free,3,21.26,66.5,9,8.58,184.9,0
NM-012318,sa-east,free,5,20.07,38.3,10,2.88,0.0,0
NM-012319,us-east,pro,4,23.05,120.1,5,3.46,409.67,0
NM-012320,eu-west,basic,4,20.19,35.4,7,6.32,250.67,0
NM-012321,us-west,free,3,17.64,248.2,6,29.21,1506.07,0
NM-012322,us-east,free,5,20.77,129.9,6,15.78,457.55,0
NM-012323,eu-west,pro,2,21.2,31.3,8,5.55,0.0,0
NM-012324,us-east,basic,1,19.63,33.1,4,6.39,379.92,1
NM-012325,us-west,free,5,20.23,45.9,6,9.54,607.14,0
NM-012326,us-east,pro,3,22.22,56.1,9,16.32,646.41,0
NM-012327,us-east,pro,3,20.54,52.8,7,31.04,1748.04,0
NM-012328,us-east,basic,4,22.15,116.6,12,8.08,601.11,0
NM-012329,eu-west,free,3,18.96,57.6,11,5.18,391.17,0
NM-012330,us-east,basic,4,23.43,22.9,10,20.53,1277.76,1
NM-012331,eu-west,free,3,18.41,30.1,4,14.45,441.92,0
NM-012332,us-east,free,1,24.03,64.7,10,15.07,494.09,1
NM-012333,us-east,free,4,23.13,151.6,5,9.26,286.6,0
NM-012334,eu-west,free,3,23.66,128.6,6,11.55,641.14,0
NM-012335,us-east,free,4,25.35,89.1,8,13.67,999.85,0
NM-012336,sa-east,basic,3,19.66,50.4,9,6.19,556.97,0
NM-012337,eu-west,free,4,16.87,199.5,7,18.59,1024.27,0
NM-012338,us-east,free,2,18.72,119.8,9,18.13,1206.13,0
NM-012339,ap-south,basic,2,19.34,58.3,12,14.94,67.36,0
NM-012340,us-west,basic,3,22.67,156.0,4,5.77,377.28,0
NM-012341,ap-south,free,4,22.4,126.7,7,23.28,1246.83,0
NM-012342,sa-east,free,5,22.77,178.9,6,7.58,53.87,0
NM-012343,us-west,basic,5,20.11,36.9,7,7.14,54.42,0
NM-012344,eu-west,pro,5,20.78,207.2,10,12.74,731.91,0
NM-012345,ap-south,free,5,21.92,60.4,7,13.81,421.0,0
NM-012346,sa-east,free,3,21.67,90.2,3,2.67,229.97,0
NM-012347,eu-west,pro,4,19.63,20.8,9,14.89,645.0,0
NM-012348,eu-west,free,3,18.47,43.1,10,2.77,257.14,0
NM-012349,us-west,pro,4,19.09,74.6,2,8.81,607.98,0
NM-012350,ap-south,free,4,19.94,158.8,7,6.11,135.98,0
NM-012351,us-east,free,3,20.95,61.1,1,16.61,775.4,0
NM-012352,eu-west,basic,5,18.96,124.4,8,11.71,285.81,0
NM-012353,us-west,pro,4,18.61,55.1,6,21.15,752.47,0
NM-012354,sa-east,free,1,21.66,203.4,4,27.38,1189.66,0
NM-012355,us-east,free,4,19.57,32.1,8,15.4,442.17,0
NM-012356,ap-south,free,5,19.12,61.5,6,3.46,0.0,0
NM-012357,ap-south,free,3,19.72,259.9,8,15.73,495.6,0
NM-012358,ap-south,free,3,18.64,59.4,9,18.44,297.39,0
NM-012359,eu-west,free,2,21.9,33.9,2,12.55,656.73,0
NM-012360,us-east,basic,4,24.7,59.6,10,27.94,928.46,0
NM-012361,us-west,free,3,19.67,182.3,6,5.59,166.25,0
NM-012362,sa-east,pro,3,22.41,117.1,3,4.03,0.0,0
NM-012363,sa-east,free,3,20.64,127.2,5,7.01,317.49,0
NM-012364,us-east,basic,3,22.02,109.7,8,3.09,278.66,0
NM-012365,ap-south,free,1,22.28,59.6,6,4.32,223.91,0
NM-012366,us-east,basic,4,22.92,34.1,7,8.31,871.26,0
NM-012367,us-west,free,4,20.53,39.1,8,12.17,0.0,0
NM-012368,us-west,free,4,19.31,49.9,7,5.01,693.37,0
NM-012369,ap-south,free,2,20.76,28.1,4,8.88,549.96,0
NM-012370,us-west,basic,4,18.48,38.9,6,25.79,1284.3,0
NM-012371,eu-west,pro,2,19.21,95.3,9,28.3,1258.82,0
NM-012372,us-east,free,4,22.86,161.3,6,27.42,815.68,0
NM-012373,ap-south,basic,4,22.32,35.3,9,7.87,135.17,0
NM-012374,us-west,basic,4,20.34,116.7,9,8.82,303.13,0
NM-012375,us-east,free,3,18.79,75.3,13,51.37,2664.12,0
NM-012376,us-west,basic,5,19.04,40.8,10,17.7,725.25,0
NM-012377,us-west,free,5,17.54,88.7,5,16.78,565.75,0
NM-012378,us-west,free,5,20.77,68.3,9,10.52,318.0,0
NM-012379,us-east,free,2,18.71,78.6,7,7.12,504.24,0
NM-012380,ap-south,free,2,23.33,97.0,5,20.26,1243.95,0
NM-012381,ap-south,basic,4,21.52,81.8,12,15.27,414.86,0
NM-012382,us-west,free,4,21.38,53.0,3,1.95,207.57,0
NM-012383,us-east,free,2,21.41,67.8,7,8.38,388.58,0
NM-012384,us-west,basic,5,21.51,95.7,7,8.71,80.66,0
NM-012385,ap-south,pro,4,19.05,262.7,7,15.68,614.79,0
NM-012386,us-east,free,4,20.64,85.5,7,4.31,51.66,0
NM-012387,us-east,free,4,22.26,47.6,5,6.87,407.7,0
NM-012388,us-east,free,5,20.93,39.5,11,18.87,932.06,0
NM-012389,us-east,pro,2,21.61,58.9,7,13.09,422.74,0
NM-012390,us-east,free,4,24.39,66.3,7,2.79,144.74,0
NM-012391,us-east,free,5,19.94,118.8,10,2.79,0.0,0
NM-012392,us-east,basic,3,22.7,50.9,8,4.24,381.06,0
NM-012393,ap-south,basic,4,18.51,39.2,7,1.66,198.78,0
NM-012394,eu-west,free,4,22.71,104.4,12,12.98,94.53,0
NM-012395,us-east,free,4,19.49,137.6,3,20.07,1595.04,0
NM-012396,us-west,free,2,21.84,62.6,11,8.71,196.88,0
NM-012397,us-west,pro,5,23.68,135.6,4,12.95,692.08,0
NM-012398,us-west,free,5,22.24,100.7,5,0.88,345.75,0
NM-012399,us-west,free,3,21.84,64.8,11,4.59,656.06,0
NM-012400,us-west,free,4,21.41,71.2,10,15.56,341.84,0
NM-012401,us-east,pro,4,18.74,38.7,3,8.04,476.83,0
NM-012402,ap-south,free,4,18.54,141.6,9,7.93,64.92,0
NM-012403,us-east,basic,4,22.27,62.3,10,14.53,578.11,0
NM-012404,us-west,basic,3,20.83,37.2,7,16.82,0.0,0
NM-012405,ap-south,free,5,22.79,71.7,6,21.1,1297.68,1
NM-012406,eu-west,free,2,20.24,108.1,10,21.27,1103.19,0
NM-012407,eu-west,free,5,20.46,107.2,6,14.33,1151.86,0
NM-012408,ap-south,free,4,22.23,29.4,4,5.41,527.55,0
NM-012409,us-east,free,3,20.96,93.1,6,6.32,294.18,0
NM-012410,us-east,free,5,21.26,98.5,8,2.94,235.8,0
NM-012411,eu-west,free,3,19.24,76.0,8,1.87,79.58,0
NM-012412,us-east,free,4,23.37,57.4,9,2.89,106.79,0
NM-012413,us-west,basic,5,20.26,63.6,5,11.6,0.0,0
NM-012414,eu-west,free,2,25.73,64.2,5,15.1,782.2,0
NM-012415,ap-south,free,3,21.69,34.2,7,34.71,1364.43,0
NM-012416,us-east,free,1,20.9,76.4,7,9.99,422.42,0
NM-012417,us-east,free,4,22.14,74.1,9,21.52,909.66,1
NM-012418,us-east,basic,5,21.68,137.2,6,5.72,50.62,0
NM-012419,us-east,free,4,19.18,26.7,7,13.45,401.57,0
NM-012420,ap-south,free,4,19.28,146.5,9,9.09,155.93,0
NM-012421,us-east,basic,3,19.72,51.9,13,13.92,859.72,1
NM-012422,sa-east,free,4,18.16,27.8,9,9.0,162.73,0
NM-012423,sa-east,free,3,22.39,1158.5,4,2.09,263.33,0
NM-012424,eu-west,free,3,20.48,71.3,6,12.26,243.89,0
NM-012425,us-east,free,4,19.16,41.5,6,10.17,675.08,0
NM-012426,us-east,free,5,21.42,139.3,3,20.34,1103.67,0
NM-012427,us-east,free,3,20.95,107.6,6,19.65,787.13,0
NM-012428,eu-west,free,5,21.04,217.2,4,13.56,0.0,0
NM-012429,us-east,pro,4,20.97,141.0,5,11.58,922.86,0
NM-012430,eu-west,basic,5,18.99,58.0,7,6.62,616.85,0
NM-012431,us-east,free,4,19.04,109.3,6,16.42,411.03,0
NM-012432,us-east,free,3,22.85,99.9,7,9.41,729.23,0
NM-012433,eu-west,free,4,26.71,44.8,9,11.57,941.28,0
NM-012434,ap-south,free,1,18.8,80.3,4,5.53,85.27,0
NM-012435,sa-east,free,5,22.6,42.6,6,6.34,31.76,0
NM-012436,us-east,free,1,20.81,26.1,10,0.92,330.88,0
NM-012437,eu-west,free,2,20.7,60.6,7,7.07,201.24,0
NM-012438,us-west,free,2,20.72,211.1,6,8.32,490.27,0
NM-012439,sa-east,free,4,21.64,76.4,6,7.79,255.0,0
NM-012440,eu-west,free,3,20.69,26.4,9,17.04,599.79,0
NM-012441,us-west,basic,1,19.94,81.8,8,20.09,832.63,0
NM-012442,us-east,free,4,21.52,117.3,11,2.62,144.83,0
NM-012443,sa-east,free,3,19.45,17.0,9,5.59,330.6,0
NM-012444,us-west,basic,3,20.34,67.4,8,9.85,291.51,0
NM-012445,us-east,free,2,26.7,47.8,15,12.9,574.37,0
NM-012446,ap-south,basic,4,18.62,24.6,10,6.77,0.0,0
NM-012447,us-east,free,5,21.33,76.0,6,10.32,754.39,0
NM-012448,sa-east,pro,4,21.06,106.0,8,20.58,1155.61,0
NM-012449,us-east,basic,5,25.44,357.1,6,7.94,740.06,0
NM-012450,sa-east,pro,4,20.28,47.5,6,3.91,151.9,0
NM-012451,us-east,free,3,21.82,92.3,8,5.98,378.77,1
NM-012452,eu-west,pro,4,17.43,251.0,7,7.17,0.51,0
NM-012453,eu-west,enterprise,4,22.98,49.5,5,4.04,53.18,0
NM-012454,ap-south,pro,1,22.66,109.5,10,14.07,621.89,0
NM-012455,us-east,enterprise,4,23.01,37.6,9,14.82,994.66,0
NM-012456,eu-west,basic,5,20.12,83.3,6,8.59,441.97,0
NM-012457,ap-south,basic,4,19.13,64.0,11,20.63,789.22,0
NM-012458,eu-west,basic,1,22.98,76.8,4,7.4,252.05,0
NM-012459,eu-west,free,2,24.69,91.6,14,14.03,428.36,1
NM-012460,sa-east,enterprise,3,22.52,61.6,8,11.65,879.92,0
NM-012461,us-east,free,3,20.65,43.9,9,17.68,1016.73,0
NM-012462,ap-south,basic,4,21.21,135.3,8,10.0,0.0,0
NM-012463,eu-west,free,4,20.2,97.3,11,14.32,170.89,0
NM-012464,us-west,basic,4,22.61,38.6,7,15.09,692.24,0
